"","IRSTCI01CAM156N","CPGRLE01FRM657N","NBDEBIS","CSINFT02DEM460S","CPGRLE01DEM657N","IRSTCI01DEM156N","TRESEGDEM052N","DEULOCOSINOSTSAM","DEULOCOSIORSTM","CCRETT01GBM661N","CCUSSP01GBM650N","IRLTLT01GBM156N","CUSR0000SAD","PCU311212311212","PCU212210212210","DPCCRC1M027SBEA","MICH","EMVMACROINFLATION","PCU212322212322","CUSR0000SETB01","PCU311311","HQMCB100YR","HQMCB10YRP","HQMCB1YR","BAMLC0A2CAAEY","BAMLH0A3HYCEY","BAMLHYH0A3CMTRIV","DTP30A29","CPN3M","EMVMACROINTEREST","M2REAL","T3MFFM","T10Y2YM","T10Y3MM","T6MFFM"
"2006-06",0.000328999999999996,0.000663721452266146,0.00388214214612792,0.083,0.0026234897050619,0.026977,-0.00079524210233195,-0.0883465369389995,-0.00040609091,-1.48603869021801,-0.0242034150752699,0.000157000000000011,-0.000871838259598468,0.00544464609800355,0,0.00420078764768395,0.000999999999999997,4.62578,10.9,0.00263736263736258,2.40000000000001,0.0698,0.000399999999999998,0.0021,0.000963438735177867,0.110272727272727,-0.00841942468731172,0.000431818181818183,0.0028,3.61352,0.00307555818423788,-7e-04,-0.0015,-8e-04,0.0018
"2006-07",-1.29999999999991e-05,0.00073242338529122,0.000694100148735721,0.01,0.0007666584507749,0.028138,0.0139376479170066,-0.157490354793808,-0.00178514286,1.442671498823,0.0162996075010904,-8.50000000000087e-05,0.00261476062778587,0.00812274368231058,0.00149031296572288,0.00420811493880802,0.002,3.86339,11,0.0754055238930293,1.09999999999999,0.0693,-0.000199999999999999,0.000300000000000009,-5.43290043290012e-05,0.114661904761905,0.00745528558638298,-0.000246103896103897,-0.000393442622950824,3.92963,0.000589640024764915,-0.0019,-2e-04,-0.0018,3e-04
"2006-08",-1.50000000000011e-05,-0.00044360512003193,-0.000198176773682057,0.0589999999999999,-0.00296574708805993,0.029683,-0.0159484633265335,-0.278298156334799,-0.00442695653,2.861121654659,0.023225875663788,-2.49999999999972e-05,-0.00261627951207422,0.0313339301700986,0,0.000781065969079675,0.007,2.07176,10.8,0.0301671422747656,0.400000000000006,0.0681,-0.0022,-0.0016,-0.00221780538302278,0.113834782608696,0.0119804860331629,-0.00200962732919255,-0.000406557377049178,0.31702,5.89292554287191e-05,-0.0018,1e-04,-0.0022,-8e-04
"2006-09",3.80000000000033e-05,-0.00193604291839208,-0.000792864222002088,0.018,0.0013445324783399,0.03041,-0.0128226924451356,-0.421327018607997,-0.00510217749,2.54245404128099,-0.0196057873768085,-0.001013,-3.04572779574741e-06,0.0364583333333333,0,0.00890711330244542,-0.012,-0.34097,9.80000000000001,-0.124258013454689,0.0999999999999943,0.0662,-0.0016,-0.0011,-0.00147786561264822,0.112309090909091,0.015014804865215,-9.0372670807453e-05,0,-0.505409999999999,0.00886833033793932,-0.0019,-3e-04,0,-0.0017
"2006-10",-0.000129999999999998,0.00135994349901386,-0.00406665344177737,0.048,0.00135098380890083,0.032782,-0.00587067758674553,-0.560455888976392,-0.00756244156,3.84968357089599,0.0152390118703882,0.000633000000000002,-0.000877947025180736,0.0201005025125627,-0.0230654761904762,0.00448177208040179,-0.015,-1.0639,10.7,-0.109805693628559,-0.699999999999989,0.0654,0.000100000000000003,0,8.63636363636344e-05,0.109295454545455,0.0190602918475704,0.000760876623376625,-0.000199999999999999,-1.4323,0.0115355411482974,-0.0021,-2e-04,-0.0011,-0.0013
"2006-11",0.000140999999999995,0.000939422375318743,0.00268897520167322,0.00700000000000001,0.000603749199705036,0.033277,0.00304929700882117,-0.669588879739095,-0.00970390909,4.037454203709,0.0302838784431452,-0.000702999999999995,-0.000884100013814115,0.000821018062397538,-0.0357958872810359,0.00284820184338552,-0.003,-0.61199,6.60000000000002,-0.0101522842639594,2,0.062,-0.0014,-0.000399999999999998,-0.00119090909090909,0.104890909090909,0.0210830548494898,-0.0014875,-0.000200000000000006,-2.03745,0.00453272512053582,-0.0015,-7e-04,-0.0015,-0.001
"2006-12",5.99999999999906e-06,0.00102674043034552,0.00526420341676581,-0.025,0.000622071451527491,0.035011,-0.015819304686957,-0.736998970147908,-0.00778392732,4.696550758187,0.00347612718535939,0.000743000000000001,0.00174820854954294,0.0278917145200983,0,0.00836187666841393,-0.002,0.317939999999999,7.20000000000002,0.0835897435897437,0.700000000000017,0.0624,-0.000599999999999996,-0.000699999999999999,-0.000570454545454548,0.100255681818182,0.0219619141488809,0.000459956709956709,0.000200000000000006,0.43645,0.000689774098982632,-8e-04,3e-04,6e-04,-0.0017
"2007-01",-3.50000000000003e-05,-0.00037910440029932,-0.00395217863847441,-0.144,0.00549179743464826,0.035632,0.0109104085838254,-0.77881947801869,-0.00544745454,6.41618660168601,-0.00529801324503321,0.00249899999999999,-0.00107012445040633,0.00798084596967286,-0.00236966824644547,0.00412209126624363,0,-0.95657,7.5,-0.0281069569332704,1.59999999999997,0.0635,0.00189999999999999,0.0013,0.001674604743083,0.0971913043478261,0.0223540891069147,0.00166682194616977,-0.000200000000000006,-0.812959999999999,0.00370498018266407,-0.0019,-9.99999999999998e-05,6e-04,-0.001
"2007-02",5.70000000000015e-05,-0.0004823817406451,0.00178553714909224,-0.139,7.57251118872804e-05,0.035695,-0.0102134405565411,-0.816293890574599,-0.006413,5.782889183584,0.00209976441667536,0.000266000000000002,0.00188444670722565,0.00475059382422804,0,0.000337081356993174,0,0.12118,7.29999999999998,0.0145597265303539,3.50000000000003,0.0622,-0.000199999999999992,-9.99999999999959e-05,-0.000333695652173914,0.09282,0.0250636270667228,-0.000410869565217391,0.000100000000000003,1.13591,-0.00165965605059082,-0.0015,-1e-04,-0.000900000000000001,-0.001
"2007-03",-7.20000000000026e-05,0.0011734196876159,0.00346568967224492,-0.059,0.00100286889054196,0.036909,-0.000661827949360982,-0.850910433421205,-0.00864782213,4.89274236587001,0.000715490366433258,-0.000765999999999996,0.000627578091914827,0.00236406619385332,-0.00475059382422793,0.00581269405733287,0,3.90533,7.59999999999999,0.0693685175497119,1.90000000000001,0.0634,-0.0011,-0.00150000000000001,-0.00116630434782608,0.0941217391304348,0.000806588770528194,-0.00106590909090909,0.000200000000000006,3.6716,-0.000458597265613814,-0.0022,0.0012,-0.000799999999999999,-0.0016
"2007-04",3.89999999999974e-05,0.00078236679964475,0.00404578646141696,-0.017,0.00341296241924098,0.038195,0.0409826505481783,-0.871892445671605,-0.00924394737,5.425619816641,0.0186405188703336,0.002245,-0.00084128596611488,0.00707547169811318,0.015115354017502,-0.000394845471840433,0,-0.55363,7.40000000000001,0.0293262239457102,2.19999999999999,0.065,0.0013,0.000599999999999996,0.00111511387163561,0.0933797619047619,0.0120663126458171,0.000907575757575753,0,0.00161999999999995,0.00708284346055676,-0.0017,3e-04,0.002,-0.0018
"2007-05",-0.000118999999999994,-0.00075270091589718,-0.000884520884520956,0.011,0.00109744336384314,0.037905,0.0134927922304591,-0.876258058241788,-0.00866079654,2.025035086266,-0.00867341822921885,0.00101900000000001,-0.00124242678355302,-0.0101483216237315,0,0.00630805324140571,-0.007,-3.5541,7.30000000000001,0.0482650062353382,1.19999999999999,0.0646,5e-04,0.000600000000000003,0.000768581780538298,0.0911402173913043,0.0180393640194874,0.00099094202898551,-0.000100000000000003,-3.32426,-0.0021924829157175,-0.0028,-4e-04,0.002,-0.0027
"2007-06",0.000183999999999997,-0.000494570139201023,-0.0021640763328743,0.004,-0.00267109228212889,0.039557,-0.0162005339147433,-0.874070116625703,-0.00562078355,2.84143192870201,0.0139584281596117,0.002863,0.000900607426762456,0.00157728706624605,0,0.00111810255617262,0.001,-2.22949,7.19999999999999,0.0025290444953765,-0.0999999999999943,0.0673,0.0037,0.001,0.00311215415019763,0.0942818181818182,-0.00277493449957633,0.0022185817805383,0.000400000000000005,-2.6749,0.00228290956824462,-0.0044,0.0014,0.0048,-0.003
"2007-07",0.002504,0.00030951474070849,0.00295741324921139,-0.019,0.00081563998737433,0.040632,0.00364807324802108,-0.883535590422696,-0.00619,2.77899244772399,0.0131677390393534,-0.000237000000000001,-0.000927813810811973,-0.00157480314960634,0.00548589341692796,0.00412285391789946,0.002,-1.22371,7.69999999999999,0.00474244341638497,-0.900000000000006,0.0672,9.99999999999959e-05,-0.000199999999999999,-0.000204545454545457,0.103077272727273,-0.02779932349013,-0.000514826839826843,-0.00010000000000001,-1.34093,0.00239159525097499,-0.0014,6e-04,-0.0032,-0.0022
"2007-08",-0.000881999999999994,0.00144351571095477,-0.000589738549243046,0.271,0.00197159426322461,0.040474,0.00728823578560855,-0.902861274499898,-0.00904491304,0.381550046596004,-0.00561216954659582,-0.002585,0.00265261324687649,0.00236593059936907,0,0.00614113971980301,-0.006,3.59474,7.69999999999999,-0.0237737345039188,-0.199999999999989,0.068,-0.000399999999999998,-0.000800000000000002,-0.00103913043478261,0.114408695652174,-0.0336094144537826,-0.00144397233201581,0.000300000000000002,7.38926,0.0100832220865168,-0.0054,0.0018,0.0031,-0.0047
"2007-09",0.000479,0.000433991576797648,0.00452399685287164,-0.013,0.000936201489920534,0.040286,0.0186800293633476,-0.916278670938993,-0.00934109524,-1.78474158342199,0.00564384375464133,-0.001571,-0.000231950335605191,0.0118017309205349,0,0.00366925003822116,0,2.17791,7.69999999999999,0.034183442540429,0.0999999999999943,0.0668,-0.000799999999999995,-0.0016,-0.000603726708074528,0.113147619047619,0.0179921350465926,-0.00170989130434783,-0.0033,5.87001,-0.00177155390585448,-0.0063,0.0015,0.0018,-0.0074
"2007-10",0.000448999999999998,0.000388972199749918,0.00372038378695905,-0.031,-0.00234409716353036,0.039414,-0.00719215025888986,-0.921550434731301,-0.00690518577000001,-3.175102302713,0.0208241027913159,-0.000351999999999998,-0.000258660752428308,0.0132192846034216,-0.000779423226812348,0.00572981966886577,0,1.59454,7.79999999999998,0.0071620814620299,0.199999999999989,0.0646,-0.001,-0.0012,-0.000718012422360248,0.109208695652174,0.0232898607189675,-0.00037163043478261,-0.0029,1.54407,-0.00118313191920905,-0.0056,5e-04,0,-0.006
"2007-11",1.90000000000051e-05,0.000663824144886763,0.00770581349980493,-0.005,-0.000331083122040063,0.040221,0.0036310830797559,-0.933189339315106,-0.00666299999999999,-4.573200205863,-0.00347222222222232,-0.002313,0.00169505533786374,0.0483499616270144,0,0.0025631466119862,0.004,2.74888,6.59999999999999,0.0886721113741862,-0.699999999999989,0.066,-0.000300000000000002,-0.0023,-0.00127549407114625,0.118036363636364,-0.0343627971500994,-0.00278700592885375,-0.0021,2.92151,-0.00451250810841297,-0.0096,0.0025,0.0027,-0.0091
"2007-12",-0.00250800000000001,-0.00044907977894602,-0.00135514471009579,-0.074,0.00095340885301725,0.038791,-0.00156918819122764,-0.959867448681393,-0.00728843963,-7.484338235059,-0.0304878048780487,-0.000326,-0.00144529333831955,0.0153733528550513,0,0.00101101659461711,0.005,0.327190000000001,9.69999999999999,0.0139442751252485,0.599999999999994,0.0684,0.000799999999999995,-0.000500000000000007,0.00028160173160173,0.124690476190476,-0.00714278198488949,0.000917803030303033,-0.00189999999999999,3.22789,0.00110490976570254,-0.009,0.0017,0.0023,-0.009
"2008-01",-0.00253699999999999,-0.0008380676869287,0.00135698361926928,0.00799999999999995,-0.00509949761865713,0.040218,0.0323498454475524,-1.00265313623541,-0.00718690909,-11.9798734238212,-0.00459219327143856,-0.002012,-0.000115819425858144,0.0454217736121125,0.0374414976599065,0.00308803213410891,0.004,5.56306,16.5,0.00618090174941588,1.20000000000002,0.069,-0.00199999999999999,-0.0075,-0.00343002070393374,0.137045652173913,-0.0379946241389296,-0.00258188405797102,-0.0098,6.14154,0.00107539053656325,-0.0098,0.0028,-0.0011,-0.011
"2008-02",-6.60000000000036e-05,-1.58839563093999e-05,-0.00174232891298043,-0.023,2.327729692919e-05,0.040279,0.0169860795587247,-1.0606100922177,-0.00640042857,-11.8499099939375,-0.00536556012436062,0.001309,-0.0021295922137905,0.0717241379310345,-0.000751879699248059,-0.00237254788496033,0.006,2.26915,16.9,0.0132914053787228,-0.500000000000028,0.0729,0.000999999999999994,-0.0055,-0.000748550724637684,0.1455,-0.0213891343274042,0.000927122153209108,-0.0053,1.09465,0.00890484536665337,-0.0071,0.0051,0.0065,-0.0088
"2008-03",-0.005409,0.0020740459418498,0.0151265393193059,0.015,0.00185541235702389,0.04091,0.0185131530758609,-1.12823871612891,-0.00846935407,-12.2801139605552,0.00252079657171667,-0.001784,0.00145947880928599,0.0965250965250966,0,0.00316705336426915,0.013,1.15317,16.7,0.00762846420323315,0.300000000000011,0.0711,0.0022,0.000800000000000002,0.00224761904761905,0.148714285714286,-0.011064301129699,-0.000919047619047618,-0.0037,0.539470000000001,0.00504357084816043,-0.0115,0.0012,0.0066,-0.011
"2008-04",-0.004287,-0.00105567664635362,0.00496704556309102,-0.011,-0.00736614397490795,0.039868,0.0255337456369449,-1.18522717000999,-0.00920305263,-14.0336825561889,-0.0109127483027407,0.001982,-0.00216358169169562,0.157863849765258,0.0812641083521444,0.0041862777976942,0.015,-0.22372,16.9,-0.00956545406361686,0.299999999999983,0.0713,-0.000699999999999999,0.0025,0.00238116883116882,0.1473,0.0355357970455217,0.00143896103896104,-0.0036,-2.31653,0.00328974880816291,-0.0073,-0.0026,0.0014,-0.007
"2008-05",-0.000309999999999998,-0.00041351571679763,-0.00418211196654306,0.0479999999999999,0.00332610889032692,0.040097,-0.0404856386865936,-1.21317254473621,-0.00863142857,-13.7226762269856,0.00340654870856216,0.002251,0.000475243566738781,0.158134820070958,0,0.0045834053089191,0.019,0.38807,29.9,0.0481626247907347,1.00000000000003,0.0681,0.0011,-0.000499999999999994,3.06324110671968e-05,0.138904347826087,0.0409494764805296,0.000889772727272725,9.99999999999994e-05,-0.81666,-0.0043348987134243,0.0016,-0.002,-0.0025,-0.0012
"2008-06",-7.30000000000036e-05,0.000226197478081821,-0.0022907320797938,0.089,0.000807285163330611,0.040067,0.0238441040636461,-1.20015484906209,-0.008327,-14.2397991641268,0.00922219407144675,0.00342000000000001,0.000901435176530963,0.0638949671772429,0,0.000848302821180313,0.017,-0.69747,29.8,0.109561443754894,0.499999999999972,0.0696,0.00310000000000001,0.0024,0.00335962732919255,0.148285714285714,-0.00381237426579673,0.00189269480519481,0.0021,-2.55556,-0.00809355027769254,0.004,-0.000999999999999999,0.000899999999999998,0.0019
"2008-07",0.000280000000000002,-0.00093390135607174,-9.56663158901971e-05,-0.02,0.000352931665790229,0.041908,-0.0318894740596388,-1.1347662633311,-0.00759365217,-14.2987315134193,-0.00562333684791894,-0.001609,0.00077155713226118,0.00904977375565608,0,-0.00156917543839563,0.017,0.82565,29.1,0.0385893677151377,4.10000000000002,0.0701,0.00269999999999999,0.0013,0.00141428571428572,0.156760869565217,-0.0507044328202115,-0.00105776397515528,-0.000299999999999998,-2.7904,-0.0010973242171014,-5e-04,0.0011,0.0014,-3e-04
"2008-08",-0.000191999999999998,-0.00020790730580542,-0.0136815920398009,-0.069,0.000744252456621499,0.042989,-0.0198611195580367,-1.0056654143366,-0.00515740787,-14.7242762619716,-0.0765463266851805,-0.003227,-0.0017663258875158,-0.00937627395026508,0,0.0021337616152346,0.016,-5.48461,28.4,-0.0447261678466122,0.299999999999983,0.0683,0.000300000000000009,0.0011,-0.000477272727272729,0.161813636363636,-0.0106347316606648,0.000457763975155276,-0.001,-10.62278,0.00338009126246419,0.0045,3e-04,-0.0021,-3e-04
"2008-09",-9.90000000000019e-05,-0.000231009487329533,-0.00737219904937436,-0.045,-0.00205320691997111,0.042733,-0.0174432238726394,-0.800727228779408,-0.00409409091,-13.8921993902518,-0.015911203455629,-0.001566,-0.000828594800119542,-0.0473251028806584,0,-0.00528870369522427,0.012,4.09892,28.4,0.00737040681386603,-1.80000000000001,0.066,0.0057,0.00630000000000001,0.0045,0.177290909090909,-0.0277600518840527,0.00121185064935065,5e-04,-1.03273,0.00802874628038852,0.0029,0.0014,0.004,-0.0017
"2008-10",-0.007382,0.000498833574479771,-0.013094889084335,0.034,-2.5064355899674e-05,0.038198,-0.00401837762542079,-0.494259438435805,-0.00824830434999999,-12.4390662746528,-0.10134459384376,8.79999999999978e-05,-0.000800153147078375,-0.0237580993520519,0,-0.00594977789030304,0.008,6.64433,28.1,-0.133989286580852,-2.69999999999996,0.0663,0.0141,0.0129,0.0117250988142293,0.266239130434783,-0.234370044232455,0.00651299407114624,-6e-04,6.60764,0.0222513089005234,0.0048,0.0059,0.0058,0.0026
"2008-11",-7.39999999999977e-05,-0.00129374287494239,-0.00584216259035542,-0.149,0.000227269393483184,0.031502,-0.0103473733803924,-0.0529212340093892,-0.00132390909000001,-16.3182834156565,-0.051811549400272,-0.00321799999999999,-3.60365615822422e-05,-0.0358407079646017,0,-0.00481609687764106,-0.005,0.95114,35.2,-0.31096687057505,-3.70000000000002,0.0696,-0.00520000000000001,-0.00260000000000001,-0.00240496894409938,0.331657142857143,-0.148269930468263,0.00181086956521739,-0.0062,0.15652,0.024491241452584,0.0094,0.0012,0.0022,0.0035
"2008-12",-0.007431,-0.00078390769039385,0.027191235059761,-0.061,1.032901061362e-05,0.024864,-0.0170301193091612,0.500604536705595,0.00397812384,-19.5474956415707,-0.0494261867501304,-0.00633300000000001,0.00113349011340647,-0.0266177145479578,0,-0.00250113423529275,-0.017,0.0405199999999999,33.5,-0.195207014836671,-3.70000000000002,0.0596,-0.01,0.0017,-0.00761459627329193,0.392091304347826,-0.075906570540649,-0.00636086956521739,-0.0048,-3.71882,0.0304738605541668,0.0104,-0.0072,-0.0095,0.001
"2009-01",-0.004973,0.000849216375841699,0.00106661495200222,0.017,-0.00155125734916557,0.018122,-0.0691723519790483,1.12156029972961,0.01068225108,-17.0873115794616,-0.0189326382219783,0.000461000000000003,0.00271330258391211,-0.0655351249410656,0.0542797494780793,0.0032304713922513,-0.012,-5.51792,28.4,0.0417031034415747,-4,0.0599,-0.0047,-0.0172,-0.00721521739130435,0.306173913043478,0.148100899797588,0.00105177865612648,-0.0066,-6.22058,0.00740606936416199,0.011,0.0011,0,0.0015
"2009-02",-6.59999999999984e-05,0.00128016202869708,-0.00203409531189458,-0.1,0.00298568271588628,0.012571,-0.00450812442199944,1.75337154128661,0.01593642857,-14.3602138966032,-0.00748147112291986,0.000199999999999999,0.0022011671613712,-0.0338042381432896,0,-0.00220871162363556,-0.017,-0.877070000000001,27.9,0.0824052482666418,-3.09999999999999,0.0702,0.00219999999999999,-9.99999999999959e-05,0.00131552795031056,0.334785714285714,-0.0537714344975301,-0.00105965909090909,0.0017,-1.37634,-7.68462306924844e-05,0.0089,0.0018,0.0018,0.0024
"2009-03",-0.005095,-0.00158642436311156,0.0111617975346987,0.00800000000000001,-0.00329090024164726,0.01062,0.0682856678332384,2.3467181258041,0.02180971771,-14.5725618973848,0.0102148643888693,-0.004402,-0.00140405562621271,-0.0422976501305483,0.0316831683168317,-0.00584856640219944,-0.023,-3.37307,30.3,-0.0416678635238156,-3.40000000000001,0.0797,0.00460000000000001,0.00399999999999999,0.00551688311688312,0.350204545454545,-0.0221944081666536,-0.000913068181818182,-0.0011,-4.28792,0.00896608259042941,0.0137,0,0.000300000000000005,0.0025
"2009-04",-0.002403,3.03269984732499e-05,-0.00595123824150512,-0.014,0.00500334976202018,0.008419,-0.0020436398296988,2.86388389889659,0.024542,-11.3440164489049,0.0337517433751744,0.001575,0.000887603154022809,-0.0517993456924755,-0.108125399872041,0.00108987355122991,-0.02,-0.83573,28.8,0.00898006162552312,-0.399999999999977,0.0673,-0.0039,-0.00739999999999999,-0.00658522727272727,0.297892045454545,0.136730308065103,-2.49999999999972e-05,-9e-04,0.39927,-0.000583963845021018,0.0098,0.0011,0.0017,0.002
"2009-05",-4.79999999999999e-05,0.00080550687881833,0.00308999613750482,-0.062,-0.00449784389818028,0.007821,0.0496735852415935,3.29196717138801,0.02744795238,-9.5654825321938,0.0896519158121964,0.002134,0.000967246334255378,-0.0189764232317424,0,0.00173253418243124,-0.024,-0.779739999999999,15.9,0.0519570797091116,-0.900000000000006,0.0652,-0.0024,-0.0095,-0.00579204545454546,0.228213636363636,0.194221573834167,0.000822294372294367,-5e-04,0.0521199999999999,0.00543657749663384,0.0022,0.0036,0.0034,0.0012
"2009-06",-2.00000000000001e-05,-0.000451524326093608,0.00731613400077014,0.019,0.000633342733463253,0.00698,0.00267488682488692,3.6312704541448,0.02665760174,-6.1649677993602,0.0251965579149385,0.001015,0.000788389033460124,-0.0246189917936693,-0.000717360114777632,0.00189314261674367,-0.02,-1.89886,15.3,0.203488142236681,-1.19999999999999,0.0641,-0.0038,-0.0049,-0.00209545454545454,0.201159090909091,0.0905178393609707,-0.000188203463203463,3e-04,0.39509,-0.00707481618111527,8e-04,0.0018,0.0043,0.001
"2009-07",4.9999999999998e-06,-0.00019248046663873,-0.00181574923547401,-0.026,-0.000892742206165359,0.003576,0.0195955099156511,3.8918931562836,0.02833391304,-6.2686654206975,0.000362318840579912,0.001017,-0.00357338224625259,-0.0138221153846154,-0.00287150035893757,0.00515548090605833,-0.022,-3.11366,15.1,-0.00674375604216149,-5.90000000000003,0.0638,-0.00390000000000001,-0.0039,-0.00408577075098815,0.180926086956522,0.0372206893432243,-0.000839229249011857,0.000200000000000001,-1.65662,0.000839758760210696,0.0037,0,-0.0016,0.0012
"2009-08",8.00000000000019e-06,0.000475341283877661,0.000287218764959407,-0.087,0.000225913690959829,0.003475,0.320467555516891,4.0610494424643,0.03207557143,-5.95680351328279,-0.0145478691295424,-0.001096,-0.00669582302632699,0.00304692260816575,0,0.0105365763089491,-0.02,-1.20117,15.9,0.0573213197321982,-0.199999999999989,0.0616,-0.0035,-0.0029,-0.00342981366459627,0.161119047619048,0.102976154784034,-0.000799948240165632,-0.000400000000000001,0.37449,-0.00335621662852781,0.0026,-0.000699999999999996,0.000400000000000005,0.0011
"2009-09",-8.00000000000019e-06,-0.00281723578519294,0.00564701378254195,0.023,0.0004974252417113,0.003632,0.0156270258711415,4.10005325296041,0.03416190909,-7.7359201037336,-0.0129862174578868,-0.000576,0.00959644407713245,-0.0297691373025517,0,-0.00912911671489591,-0.021,-6.90497,15.9,0.0108722366956979,1.10000000000002,0.061,-0.0032,-0.0031,-0.00254350649350649,0.153490909090909,0.0661855676896541,-0.00101309523809524,-5e-04,-5.82749,-0.00201540894943619,0.0063,-0.000300000000000005,-0.00140000000000001,6e-04
"2009-10",-1.39999999999997e-05,-0.00152261125622061,0.00437803369182466,0.016,-9.7376660317459e-05,0.003587,0.019937353317081,3.9680075034705,0.03701212648,-10.2155921142498,0.0252591075529076,-0.000867,0.00949281032459681,-0.00814026299311199,0,0.00348827776425731,-0.01,-8.4162,16.1,0.0107729848727312,1.59999999999999,0.0611,-5e-04,-0.0015,-0.00100928853754941,0.143026086956522,0.05534215201263,-0.00106818181818182,0,-8.76545,0.000178941179477921,0.0023,0,0.000400000000000005,4e-04
"2009-11",3.19999999999999e-05,-0.000183134392369111,0.000189519567895369,0.047,-0.00244162611260393,0.003624,-0.0229917393634573,3.6389587406826,0.03182742857,-3.4998364709804,-0.00284503631961253,0.001893,-0.00756548832106962,0.00378787878787867,0.0395968322534197,0.00233283289063402,-0.002,-2.67956,8.30000000000001,0.0419635164508356,3.79999999999998,0.0643,-0.000800000000000002,-0.0025,-0.00187577639751552,0.139514285714286,0.0242804785652566,-0.00151634199134199,-4e-04,-1.01226,0.000153350713080869,0.0013,0.0016,0.000300000000000002,3e-04
"2009-12",2.00000000000001e-05,0.00186075077153807,-0.00615821885362378,0.035,0.000683023332501019,0.003546,-0.0194349031913092,3.1388728207437,0.02671205263,1.3104813101733,-0.0168761002853154,0.001279,-0.00143072950317547,0.00440251572327033,0,0.00330675638307665,0.008,-1.91378,6.59999999999999,-0.00424351300756354,4.40000000000001,0.0661,0.000600000000000003,-5e-04,3.6645962732916e-05,0.129128260869565,0.039386215397152,0.000931262939958592,1e-04,-0.87758,-0.00107329040171722,6e-04,0.0012,0.0019,5e-04
"2010-01",-1.3e-05,-0.00273984510485258,-0.0122974261201144,0.027,-0.00213679833139263,0.00344,0.00329371158116598,2.5191148182855,0.01963347619,3.22355024761819,-0.00351960481630131,0.001154,0.00123873333594382,0.00125234815278663,-0.0429362880886428,0.000941673652660402,0.006,0.63508,2.59999999999999,0.0202373174278669,2,0.0663,-0.000200000000000006,-0.000799999999999999,-0.00031521739130435,0.118536363636364,0.0525915512929538,-8.64389233954516e-06,-3e-04,-0.0169200000000007,-0.00511639805576869,-3e-04,0.000799999999999995,0.0013,4e-04
"2010-02",3.39999999999997e-05,0.00265783719866367,-0.0147669143905028,-0.011,-0.00161067250415166,0.003406,0.0128044495255033,1.84301800670869,0.013239,0.451076099931896,-0.0566984756475399,0.000598999999999995,-0.00519836217465497,-0.00813008130081305,0,0.00398113835316249,0.008,-1.93848,2.59999999999999,-0.0259796063395529,1.60000000000002,0.0681,0.001,-0.000100000000000001,0.000140476190476191,0.124828571428571,-0.016749419164675,0.000711904761904764,2e-04,-0.80959,0.00678837747492933,-0.001,0.000300000000000005,-0.000899999999999998,5e-04
"2010-03",-3.3e-05,-0.00102067341100764,-0.0067594043887147,0.013,0.00226624123302692,0.003477,-0.0112895720388086,1.162170914128,0.01073128458,-0.269420335995207,-0.00479537541877428,0.000291,-4.59271449589904e-05,-0.0119798234552333,0.00723589001447178,0.00986195547835633,0.007,-2.4139,0.0999999999999943,-0.0112196073773689,1.29999999999998,0.0679,-0.001,0.000100000000000001,-0.000794824016563146,0.121791304347826,0.0396118318827869,0.000533695652173913,5e-04,0.0420699999999998,-0.00066404454206459,-5e-04,-0.000600000000000003,0,7e-04
"2010-04",3.70000000000001e-05,-0.00212412402902803,-0.00808758260183462,0.034,-0.00202200085770521,0.003533,0.00282074335461413,0.503493980232008,0.007091,0.0483821813244987,0.0117491749174918,9.19999999999949e-05,-0.00141603048797678,-0.0306317804722398,0.00071839080459779,0.0029421416528046,0.001,0.0670999999999999,1.5,-0.00218358408085706,0,0.0666,-0.000300000000000002,3e-04,-0.00035133399209486,0.114790909090909,0.0360677481889604,-0.00108142292490119,3e-04,1.53251,0.00337354324269068,-5e-04,0.000200000000000002,0.0011,4e-04
"2010-05",-4.30000000000001e-05,-0.00110407996775071,-0.0178979815054191,0.059,0.000678650194733869,0.003439,0.00817595750854183,-0.105604470555008,-0.00041514286,-1.1317132828304,-0.0487995824634655,-0.00323499999999999,0.000846231098088901,-0.00329163923633968,0.0545585068198133,0.00232424321061475,0.004,2.22584,1.40000000000001,-0.0207614985769194,0.300000000000011,0.0646,-0.00149999999999999,0.0021,-0.000696699134199133,0.122319047619048,-0.022632432864929,-0.00238917748917749,5e-04,0.41061,0.00692817116658162,-4e-04,-0.002,-0.00430000000000001,2e-04
"2010-06",0.002491,0.000793465256006786,-0.0108332489622355,0.051,-9.4833527544435e-05,0.003543,0.00620059853310506,-0.624526894348008,-0.00430154546,-2.54248354993619,0.0305212620027435,-0.001765,-0.000236745196999677,-0.0323645970937914,0.00476514635806669,0.00284791246890359,-0.003,-0.19919,1.79999999999998,-0.0220402607951177,-2.10000000000002,0.0653,-0.000600000000000003,0.000400000000000001,0.00077510822510822,0.129036363636364,-0.0162250722987635,-0.00027900432900433,4e-04,-0.98616,0.00263078012749163,-3e-04,-0.0011,-0.0018,1e-04
