"","AUTPROMANMISMEI","LCEAMM01ATM661N","AUTPRMNCG01IXOBSAM","AUTPRMNCG02IXOBSAM","PIEAMP02BEM657N","BELPPDMMINMEI","BELPRMNCG02IXOBSAM","BELPRMNVG01IXOBSAM","BSSPFT02BEM460S","DNKPRMNCG02IXOBSAM","DNKPRMNIG01IXOBSAM","DNKPRMNVG01IXOBSAM","DNKPROMANMISMEI","DNKPIEAMP02GPM","DNKPIEAMP01GPM","PIEAMP01DKM661N","BSCICP02IEM460S","BSSPFT02IEM460S","IRLPIEAFD02GPM","IRLPROMANMISMEI","PIEAFD01IEM661N","IRLPIEAMP01GPM","BSCICP02NLM460S","BSFGLV02PLM460S","POLPROMANMISMEI","BSPRFT02PLM460S","ESPPROMANMISMEI","BSSPFT02ESM460S","BSPRFT02ESM460S","BSPRTE02ESM460S","ESPPIEAMP02GPM","SWEPROMANMISMEI","BSSPFT02SEM460S","BSCICP03SEM665S","BSPRFT02SEM460S","LCLCMM01SEM661N","SWESLMNTO02IXOBM","BSCICP02CHM460S"
"2009-10",0.00988142295052974,3.393103127551,0.00380952373664778,-0.000945179429398313,0.00105042016806711,0.00105042016806722,0.00971922246220314,0.020718232044199,-0.054,-0.00253378378378388,-0.0291375291375291,0.185754189944134,0.0413016270337923,0.00204071913323015,-0.00553097345132744,-0.00553097345132747,-0.021,-0.018,0.00216462639696284,0.00198609731876997,-2.40000000000001,-0.0252860190032965,-0.138,0.01,0.0137551581843187,0.026,-0.00613189934348768,-0.00600000000000001,0.037,0.056,0.0178829369519663,-0.0153061224489796,0.023,0.00405444428812363,0.28,0.0833796553641122,-26.1021751812654,-0.2187
"2009-11",0.00293542072761688,-0.705150842069301,-0.0284629979835349,0.0491958371109535,0.0115424973767053,0.0115424973767053,0.00534759358288772,0.10148849797023,-0.065,0.0592718035563082,0.0288115246098439,0.0153121319199057,0.0204326923076923,0.0153215803001692,0,0,-0.047,0.065,-0.00765338393421874,-0.0673934588701683,-2.7,0.00755664141849826,-0.101,-0.019,0.0162822252374499,0,0.0192839701591316,-0.044,0.012,0.00600000000000001,0.0294879231056056,0.00310880829015536,-0.021,0.00430205533904204,0.332,0,-11.7009750812572,-0.174066666666667
"2009-12",0.0146341463792805,0.404309206388689,0.0312499999455127,-0.0243462576677341,-0.00103734439834036,-0.00103734439834036,0.0212765957446808,-0.128992628992629,-0.087,-0.0807354116706634,-0.0338389731621938,-0.0510440835266822,-0.0730270906949353,0.0209822789750345,0.00556173526140156,0.00556173526140147,0.01,0.049,-0.000157666628731841,0.0393198724760895,-0.900000000000006,0.0162654866085897,-0.091,-0.023,-0.0267022696929246,-0.00900000000000001,-0.00590147424502774,-0.005,-0.046,0.027,0.0249944180606104,0.00929752066115719,0.016,0.00440198565394034,0.357,0.583657587548601,-2.7002250187515,-0.1392
"2010-01",-0.0292632212097388,1.6443131892896,-0.00449857950968491,0.000897643395365799,0.00519210799584632,0.00519210799584635,-0.0229166666666667,0.0846262341325812,-0.091,-0.00608695652173918,0.031400966183575,0.025672371638142,0.0571791613722998,0.0043324085651765,0.0088495575221239,0.00884955752212391,0.035,0,-0.00337168459040244,0.100029126886289,-0.5,0.00759796624143998,-0.092,-0.047,0.0480109739369003,0.033,-0.0211035820122379,0.054,0.06,-0.041,0.0119144912325409,0.0122824974411464,0.033,0.0035261583871844,0.439,3.5019455252918,-2.30019168264019,-0.121933333333333
"2010-02",0.0171122994823332,1.3185888994124,0.00103519665770158,-0.0321243522826882,0.0041322314049588,0.00413223140495877,-0.0490405117270788,0.0221066319895968,-0.072,0.00437445319335072,0,0.0405244338498212,0.0216346153846154,-0.00326086956521739,-0.00219298245614035,-0.00219298245614041,0.066,0.02,0.00228303024347874,0.00598205383848383,0.600000000000009,-0.0063312135575684,-0.082,-0.054,0.00654450261780037,0.018,-0.00121656850439311,-0.029,-0.04,0.019,0.0030684278651604,-0.0121334681496461,0.035,0.00310431418915713,0.35,3.25180655919959,-0.400033336111292,-0.0785333333333334
"2010-03",0.0178759200283918,-1.3351037451103,0.0144777662971369,-0.00856531063957144,0.0102880658436214,0.0102880658436213,0.12219730941704,0.0089058524173018,-0.009,0.0383275261324043,0.0199063231850116,-0.0538373424971363,0.0235294117647058,0.00881639314798644,0.00659340659340648,0.00659340659340657,0.109,0.005,0.00982019013739109,0.030723488602578,1.10000000000001,0.00728552037452555,-0.071,-0.051,0.031209362808843,0.025,0.0152352963922509,-0.004,0.041,0.024,0.0169009008714535,0.0460593654042989,-0.021,0.00117424595254345,0.312,3.16842690383551,8.700725060422,-0.0672666666666667
"2010-04",-0.00516528924715398,2.28880477775469,-0.0183486238503343,0.0237580995125117,0.0112016293279021,0.0112016293279023,-0.0409590409590409,0.00126103404791977,0.117,0.023489932885906,0.0172215843857635,0.0605326876513317,-0.00229885057471269,-0.00447427293064865,0.00655021834061148,0.00655021834061142,0.108,0.056,-0.00206823353228112,-0.072115384615385,1.3,0.00533038239161367,-0.061,-0.059,-0.0226986128625479,-0.003,0.00816035040944585,0.092,0.039,0.089,0.0122348895399777,0.0156555772994129,0.041,0.000790443036907229,0.337,2.4180100055587,7.70064172014371,-0.0368666666666667
"2010-05",0.0311526480360405,2.73409001718939,0.065420560258052,0.227848101253409,0.00906344410876134,0.00906344410876136,-0.0281250000000001,0.0100755667506296,0.107,-0.0352459016393443,0.0225733634311513,0.0182648401826484,0.0230414746543779,0.00537326281832714,0.00542299349240781,0.00542299349240771,0.129,0.057,0.00324324324324325,0.0176165803108808,3.7,0.0105396238666195,-0.039,-0.038,0.0425806451612909,-0.031,-0.0056952879284452,0.019,-0.068,0.023,0.00321938134050071,0.0144508670520231,0.044,0.00340316766159887,0.3,2.2512506948305,12.7010584215356,-0.0236666666666667
"2010-06",0.0140986907652849,1.6738953661378,-0.00194931728408343,-0.0395189008225778,0.00698602794411189,0.00698602794411185,0.110396570203644,0.0149625935162101,0.103,-0.0467289719626168,0.0584988962472408,-0.0123318385650225,0.0270270270270272,-0.00444444444444445,0.006472491909385,0.00647249190938504,0.129,-0.078,0.00548245614035088,0.0346232179226069,3.90000000000001,-0.00740882055885996,-0.038,-0.035,0.0210396039603962,-0.01,0.00242225050819767,-0.019,0.026,0.033,-0.0073843891230772,0.00189933523266861,0.067,0.00377873954803443,0.353,2.58476931628681,10.600883406951,0.0155666666666667
"2010-07",-0.00297914599508686,3.86264972625649,-0.0146484374810285,-0.144007155373253,0,0,0.0839768339768341,-0.00982800982801069,0.082,0.089126559714795,-0.0271115745568301,0.00227014755959143,-0.0164473684210527,0.0120250991760757,0.00321543408360129,0.00321543408360125,0.138,-0.002,-0.00541707964999504,-0.010826771653544,4.2,1.68504110376999e-05,-0.04,-0.052,-0.0109090909090912,0.000999999999999987,-0.0103004861222982,-0.032,-0.008,0.053,-0.00195776824744635,0.0151658767772511,-0.107,0.00181319319515816,0.273,2.00111172873821,9.10075839653301,0.0373333333333333
"2010-08",0.0169322709758479,0.3255623207003,-0.0237859266897714,0.0804597706620747,0.00396432111000969,0.00396432111000977,-0.11219946571683,0.0533498759305213,0.13,-0.112929623567921,-0.0235798499464095,0.0385050962627407,-0.020066889632107,-0.00453789175421372,0,0,0.091,0.00799999999999998,0.0161637931034482,-0.0786069651741299,3,-0.00320959963099203,-0.036,-0.028,-0.0122549019607839,0.00300000000000002,-0.00500756400681712,0.017,-0.037,-0.045,-0.00486682878298253,-0.0298786181139121,0.062,0.00301319001292222,0.449,2.08449138410231,9.30077506458871,0.0445
"2010-09",0.0107737512486796,1.74383042224071,0.0375634517423005,0.0406189546239095,0.000987166831194582,0.000987166831194486,0.0712136409227682,0.00471142520612466,0.117,0.113468634686347,0.0373216245883645,0.0119956379498363,0.0523321956769056,-0.00228574132790687,0.00320512820512833,0.00320512820512842,0.106,0.018,0.00542276056096042,0.113390928725702,4.89999999999999,-0.00212089077412525,-0.035,-0.025,0.0223325062034745,-0.00800000000000001,-0.00232873680462664,-0.02,-0.026,0.007,0.00794695143342134,0.0442733397497592,-0.052,0.00193793438458889,0.487,2.3346303501945,12.801066755563,0.0287
"2010-10",0.000968992181472395,4.33831125002591,-0.00489236786650282,-0.0901486984294708,0.00493096646942812,0.00493096646942792,0.00374531835205993,0.0492379835873384,0.103,-0.0372825186412593,-0.0105820105820106,-0.0700431034482759,-0.025945945945946,0.00874240123366825,-0.0010649627263047,-0.00106496272630463,0.098,0.018,-0.00324800984402259,-0.0717749757516967,3.5,-0.0063492063492063,-0.025,-0.032,0.00364077669902851,-0.017,0.00591259392150612,0.018,0.033,-0.056,0.00088982873414013,0.00368663594470053,0.00899999999999999,-0.00195003092949864,0.399,2.75152862701509,10.4008667388954,0.0589666666666667
"2010-11",0.0106485963459506,2.06368453772271,0.00786627332940393,-0.0316649642007351,0.00490677134445524,0.00490677134445527,0.0587686567164178,-0.0424581005586591,0.111,-0.0189328743545611,0.00106951871657746,0.0359212050984938,-0.00887902330743617,0.0009339085548856,0.00852878464818764,0.00852878464818763,0.119,0.071,0.00223635400105989,0.0919540229885045,4.7,0.00654222428658503,-0.027,-0.009,0.00846432889963755,-0.011,0.018467734202704,-0.002,-0.011,-0.025,0.00659979709023202,0.00459136822773187,0.054,-0.00169225811130747,0.459,2.08449138410221,15.1012584382032,0.0676333333333333
"2010-12",-0.000957854447154682,2.2430472460731,-0.0117073170383273,0.00843881871022423,0.0087890624999999,0.0087890625,0.103964757709251,0.00350058343057214,0.191,-0.0254385964912281,-0.0405982905982906,-0.063758389261745,-0.0156774916013437,-0.00782386060709023,0.00317124735729399,0.00317124735729402,0.139,-0.047,0.0109687439332167,-0.0133971291866024,4.90000000000001,0.00745473908413194,-0.013,-0.027,-0.0263788968824943,0.042,-0.0110811930405964,0.066,0.056,0.03,0.0138749824119829,-0.00182815356489952,0.00600000000000001,-0.000936424675798242,0.4,2.16787103946639,16.7013917826484,0.0764
"2011-01",0.0201342281958115,2.51814699780459,-0.0217176702714896,0.00523012573357562,0.0174249757986447,0.0174249757986447,-0.0949720670391061,0.0465116279069764,0.15,-0.0144014401440143,0.0389755011135857,0.0669056152927121,0.0455062571103526,0.00401745915969112,0.00316122233930453,0.00316122233930449,0.192,0.057,0.0120578952310105,-0.0358874878758475,5.3,-0.0011649784254733,0.004,-0.026,0.0258620689655169,-0.049,-0.000428412304001369,-0.004,-0.008,0.013,0.0043969813782561,0.000915750915750912,-0.061,0.00147072870267939,0.457,2.16787103946639,10.9009084090341,0.0648333333333333
"2011-02",-0.00657894733601527,2.92093366914679,0.0201816346513299,0.030176898724233,0.0104662226451,0.0104662226451,0.0282186948853616,0.0122222222222226,0.198,-0.0328767123287671,0.030010718113612,0.00671892497200455,-0.029379760609358,0.00535511040291373,0,0,0.236,0.031,-0.00014431420087814,0.012072434607646,3.39999999999999,-0.00530676323352363,-0.006,-0.025,0.0264105642256907,0.044,0.0116578090176582,0.045,-0.009,-0.056,0.00941133885340076,0.0118938700823421,0.00499999999999999,0.000963630946598348,0.415,2.3346303501945,11.4009500791731,0.0312666666666667
"2011-03",0.00473036896039547,2.9061922434216,0.0148367948278663,-0.0101010105088835,0.00847457627118634,0.00847457627118642,-0.013722126929674,0.0384193194291991,0.175,-0.0132200188857413,-0.0176899063475545,0.0111234705228032,0.0134529147982063,0.00295247439232711,0.00945378151260493,0.00945378151260501,0.233,0.07,0.00852138273382823,-0.0139165009940369,5.09999999999999,0.00317572178037318,0.026,-0.023,-0.0116959064327482,-0.029,-0.00881206575156757,0.02,-0.015,0.054,-0.000911281555428729,-0.00271247739602165,0.086,0.000199274659456128,0.367,1.9177320733741,7.800650054171,0.0609
"2011-04",0.00188323914705335,4.35204808268951,-0.0272904478737601,-0.0551020405975586,0.00746965452847827,0.00746965452847825,-0.0643478260869565,-0.0274841437632135,0.163,-0.0210526315789474,-0.0190677966101697,0.00440044004400431,0.0132743362831858,0.00726141078838164,0.00312174817898035,0.00312174817898025,0.228,-0.055,-0.00040248410364307,0.0201612903225812,3.59999999999999,-0.0148597967939096,0.023,-0.036,0.0177514792899407,0.00700000000000001,-0.00289698144032213,-0.024,0.000999999999999999,-0.02,-0.00791020871414434,-0.00997280145058921,-0.073,-0.000356771815160251,0.24,2.5847693162868,1.700141678473,0.0478333333333333
"2011-05",0.00187969932869092,-0.706979904092691,0.0190380761202857,0.055075593776845,-0.00185356811862857,-0.00185356811862836,0.0808550185873607,0.0456521739130429,0.149,0.0371456500488758,0.048596112311015,0.0427163198247535,0.0393013100436683,-0.00451083595831771,0.00103734439834013,0.00103734439834025,0.131,-0.089,0.00526315789473685,-0.00098814229248978,2.5,0.0127412165280465,-0.003,-0.04,-0.00581395348837244,-0.024,-0.0118216371205121,-0.004,-0.041,-0.021,-0.00758483868738776,0.0494505494505493,-0.027,0.000373865163720843,0.41,1.41745414118959,14.30119176598,0.0113666666666667
"2011-06",0.00375234516708867,4.1245289143301,-0.00786627332940282,-0.0225179121312674,-0.000928505106777985,-0.000928505106778221,-0.111779879621668,-0.0686070686070684,0.102,-0.0508953817153628,-0.0556127703398558,-0.00525210084033612,-0.00735294117647067,0.00205338809034896,0.00103626943005181,0.00103626943005186,0.105,-0.061,-0.00757669697804733,-0.0217606330365987,2,-0.00419283502874823,-0.02,-0.018,-0.0081871345029243,-0.012,0.00172553404796805,-0.026,0.034,0.00800000000000001,0.00057261545617129,-0.0645724258289703,-0.037,-0.00253606398430783,0.354,3.585325180656,-4.500375031253,0.0075
"2011-07",-0.00280373833363201,5.0348846654923,-0.00198216059982548,0.0450261786832378,0,0,0.240077444336883,0.00669642857142838,0.082,0.12909632571996,-0.0109051254089422,0.00316789862724387,-0.0455026455026455,-0.00231416054267936,0.00103519668737072,0.00103519668737073,0.062,0.091,-0.00213983048423094,-0.0728008088978768,2.5,0.00211192532339545,-0.049,-0.011,0.0106132075471699,0.019,0.00206899870086108,-0.008,-0.027,-0.028,0.00779068519638975,0.0121268656716418,0.00799999999999999,-0.00532983188012592,0.303,3.1684269038355,1.3001083423619,-0.0265666666666667
"2011-08",0.00374882854721847,1.8402007812132,0.0228401194287575,0.131262524370588,-0.00278810408921944,-0.00278810408921926,-0.0601092896174863,-0.0110864745011083,0.052,-0.0642040457343888,0.0154355016538037,-0.0368421052631579,0.0121951219512195,-0.00214362272240098,-0.00103412616339205,-0.00103412616339205,0.033,-0.025,0.00315126050420168,0.113413304253,2.60000000000001,-0.00530222693531283,-0.057,0.004,0.0280046674445744,-0.00600000000000001,-0.00651109190435029,-0.056,0.048,0.016,-0.00802278889809324,-0.0470046082949308,-0.042,-0.00481262521562809,0.143,2.5847693162868,4.1003416951412,-0.0679
"2011-09",0.00186741360791354,2.7081953964305,-0.0174757283476877,-0.0690876875829359,0.00186393289841566,0.00186393289841558,-0.0240863787375416,0.0639013452914794,0.008,0.000939849624060018,-0.00760043431053192,0.0316939890710384,0.0142387732749178,0.00296821486510846,0.0041407867494824,0.00414078674948248,0.083,-0.078,-0.00980392156862746,0.0391772771792354,2,0.0117021276595744,-0.048,0.004,0.0124858115777515,-0.023,-0.0112805938986197,0.011,-0.062,-0.00700000000000001,-0.00175990462483717,0.0319148936170213,0.019,-0.00423445362669816,0.171,2.91828793774319,-1.800150012502,-0.100033333333333
"2011-10",-0.00465983223771071,2.16413380600569,0.00494071142210006,0,-0.000930232558139432,-0.00093023255813951,-0.0978723404255319,-0.0210748155953628,-0.035,0.0600938967136151,0.0284463894967177,-0.0190677966101697,0.00323974082073453,-0.00416699204345299,0,0,0.196,0.076,-0.00307810479111247,-0.0141376060320445,3.2,0.0180094470315291,-0.066,0.016,-0.00560538116591858,0.002,-0.0124260644278242,-0.073,0.02,-0.091,-0.00229964023346977,0.0103092783505154,-0.072,-0.00536859480667429,0.171,2.58476931628681,-0.200016668055994,-0.109633333333333
"2011-11",0.00749063671154993,2.301168156412,0.00786627332940393,0.0104662218270344,0,0,0.0613207547169812,0.0215285252960165,-0.049,-0.0434012400354297,-0.0031914893617021,0.0161987041036717,-0.00538213132400434,-0.00527818084411852,0,0,0.062,-0.137,0.0159886201991464,-0.0564053537284895,3.39999999999999,-0.004586611928384,-0.066,-0.022,0.0214205186020293,0.00799999999999999,-0.00229671134694198,0.001,-0.04,-0.057,-0.00511888603375024,-0.0241187384044527,0.043,-0.00547984244575173,0.031,2.66814897165099,-2.500208350696,-0.125866666666667
"2011-12",-0.00185873613903342,4.0543062297196,-0.0282926829176556,-0.0310734456748487,-0.00186219739292365,-0.0018621973929237,-0.0471111111111111,-0.00105374077976761,-0.017,-0.0444444444444444,-0.00213447171824976,0.0159404888416579,0.0140692640692641,0.00093721320141003,0.00206185567010321,0.00206185567010309,0.091,0.195,-0.00535565652844285,0.00101317122593669,3.8,0.00110720550668004,-0.049,0,0.0275938189845473,-0.035,0.00834474410112929,0.00699999999999999,0.016,-0.028,-0.0151555558776046,-0.032319391634981,-0.017,-0.00315596967635356,0.053,1.9177320733741,-7.000583381948,-0.0994333333333333
"2012-01",-0.0139664804228563,0.311475773410194,0.00602409641903323,0.0456754123331187,0.0111940298507463,0.0111940298507462,0.0485074626865671,-0.0105485232067507,0.061,-0.116279069767442,-0.0224598930481282,-0.0345188284518828,-0.0224119530416222,-0.00346818944379932,0.00720164609053499,0.00720164609053509,0.162,0.015,-0.0023305575620461,0.00607287449392824,3.59999999999999,0.0018461896076959,-0.056,-0.003,-0.0365198711063373,0.021,-0.0181947000186966,0.046,0.046,0.039,-0.0042634554472775,0.0952848722986248,-0.002,4.51512248769159e-05,0.04,1.83435241801,5.2004333694474,-0.1153
"2012-02",-0.0132200188205154,0.502679643041503,-0.0319361277504336,-0.108736058921485,0.00830258302583016,0.00830258302583009,0.0987544483985765,-0.00426439232409359,0.07,0.0361842105263157,0,-0.00975081256771393,0.0152838427947599,-7.60773664551701e-05,0,0,0.084,-0.096,-0.00327332793958996,-0.0030181086519121,5.3,-0.00513598425531497,-0.053,0.011,-0.0367892976588623,-0.03,-0.0220097420169583,0.044,-0.009,0.013,-0.00498971468317699,-0.0878923766816143,0.051,0.00428032367047204,0.081,4.0022234574764,-0.300025002083004,-0.1066
"2012-03",0.0172248803728701,4.0757376516371,0.0175257732223579,0.047966631516025,0.00640439158279974,0.0064043915827996,-0.0461538461538462,0.0910064239828656,0.103,0.055026455026455,0.00218818380743979,0.00437636761487958,0.00645161290322571,-0.00429337651965009,0.0020429009193053,0.00204290091930526,0.082,0.024,-0.00761939038170705,0.0191725529767903,3.90000000000001,0.00209550405160055,-0.055,0.01,0.0162037037037033,0.035,-0.0133534198282399,-0.02,-0.049,0.033,-0.00010144368569973,0.0117994100294985,-0.103,0.00684724884786525,0.241,4.9193996664814,-7.40061671806001,-0.0557666666666667
"2012-04",0.000940733707704977,2.90094404553609,0.00607902728520449,-0.058706467646044,0.00454545454545445,0.00454545454545463,-0.0229202037351444,-0.104023552502451,0.02,-0.0180541624874624,-0.00982532751091691,-0.0239651416122004,-0.0245726495726496,-0.00123731440283947,0.00407747196738023,0.00407747196738018,0.08,-0.0329999999999999,-0.0168257040933766,-0.0425742574257424,3.7,-0.0051032953522579,-0.069,0.011,0.00911161731207244,-0.025,-0.0104700077901845,-0.02,0.049,-0.02,-0.00443069012091341,-0.00583090379008755,0.029,0.00405666753056377,0.169,4.9193996664814,-2.20018334861301,-0.0709333333333333
"2012-05",0.0131578947768325,3.3292213441283,0.0140986908456262,0,-0.00180995475113122,-0.00180995475113122,0.0130321459600347,0.0295728368017534,-0.022,0.0531154239019407,0.0286659316427784,0.0212053571428572,0.0372398685651698,-0.00608361032826213,-0.00304568527918771,-0.0030456852791878,0.106,-0.031,-3.84974976626595e-05,0.0506721820062055,3.5,-0.00645408972297517,-0.079,0.013,0.0146726862302484,-0.004,0.00778863614892877,-0.031,0.005,-0.017,-0.00193855847641286,0.0782013685239491,-0.061,0.00234730768064439,0.299,5.4196775986659,-6.00050004166999,-0.0805
"2012-06",-0.00185528754558462,3.2491041645057,0.0198609734340125,0.0295983086930081,-0.00634632819582966,-0.00634632819582959,0.0583190394511151,0.00744680851063761,-0.01,-0.0300678952473327,-0.00107181136120038,0.0306010928961749,-0.0190073917634636,-0.00205338809034896,0,0,0.129,-0.079,0.00105473979819529,-0.0068897637795281,3.8,0.0115283613445378,-0.08,-0.003,-0.0155728587319238,0.009,0.00224978908227347,-0.051,-0.083,0.00400000000000003,-0.00946913456796074,-0.0471441523118767,0.016,-0.00123926030795363,0.181,3.91884380211229,0,-0.0789333333333333
"2012-07",-0.00371747217443508,0.828745778346402,-0.020447906732585,-0.00513347043460477,0,0,-0.0680713128038898,-0.0591341077085535,-0.018,0.044,0.0128755364806867,0.0275715800636269,0.052744886975242,-7.076748880051e-05,0.0040733197556007,0.00407331975560066,0.162,-0.01,0.00625223157497044,-0.0188305252725463,4.89999999999999,0.0135203812239296,-0.082,0.002,0.00112994350282425,-0.021,-0.00538321641984929,0.023,0.073,-0.026,0.00393277234741089,-0.0123691722169362,-0.024,-0.00306882905383166,0.145,3.33518621456369,-4.60038336528051,-0.0905666666666667
"2012-08",0.0158582090107267,3.4230054630589,0.011928429387591,0.0134158930292951,0.00912408759124088,0.00912408759124084,0.011304347826087,0.0852974186307527,0.013,-0.0373563218390806,0.0105932203389831,0.00412796697626416,-0.0204498977505112,0.00798403193612775,0.0081135902636918,0.00811359026369174,0.06,0.059,-0.00418645719157228,0.0606060606060603,4.59999999999999,0.0072839002637518,-0.06,-0.017,0.0011286681715581,-0.037,0.00971715757468106,0.027,-0.086,-0.028,0.0168490041781386,0.046242774566474,-0.016,-0.00430470560872775,0.064,3.0016675931073,0.400033336111406,-0.0581666666666667
"2012-09",-0.022038567514833,6.5374316994201,-0.0206286837077643,-0.0152749487557226,0.00542495479204361,0.00542495479204352,-0.00171969045571796,-0.00413650465356752,-0.03,-0.00597014925373129,-0.0167714884696017,-0.0647482014388489,-0.0177453027139876,-0.00213695526856068,0.00503018108651912,0.0050301810865192,0.141,0.054,0.00621761658031089,-0.13904761904762,2.40000000000001,-0.0331525873122814,-0.079,0.013,0.00338218714768934,0.001,-0.0245868559661414,0.062,0.052,0.059,0.00215486205172659,-0.069060773480663,-0.01,-0.00495188294621873,0.064,3.66870483602001,-12.101008417368,-0.0789666666666666
"2012-10",0.0159624412652015,-0.7740297525648,0.023069207683216,0.0155118921128505,0.000899280575539469,0.000899280575539452,-0.0671834625322997,-0.0841121495327102,-0.051,0.0580580580580581,-0.00106609808102343,0.00549450549450547,0.0085015940488844,0.00400685398759241,0,0,0.112,-0.005,0.00626546821164569,0.0918141592920363,3.10000000000001,0.00524225680472594,-0.095,-0.006,-0.00674157303370859,-0.029,0.00168680578394031,-0.04,-0.022,-0.062,-0.00135025321942919,0.0118694362017804,0.056,-0.00650570526797034,-0.084,3.0016675931072,-1.200100008334,-0.107866666666667
"2012-11",-0.0138632162421716,3.0577680055888,-0.0147058823337221,-0.0081466396519545,-0.00359389038634322,-0.00359389038634317,0.0369344413665744,-0.0192743764172335,-0.038,-0.0908230842005677,-0.00426894343649953,-0.00874316939890707,0.0273972602739725,3.31082640233631e-05,-0.00100100100100111,-0.00100100100100109,0.148,0.018,-0.00430582629413039,-0.035460992907801,2.40000000000001,-0.00221518987341776,-0.091,0.026,-0.0101809954751123,0.031,-0.022399915272188,0.011,0.05,0.04,-0.00728354514695714,-0.0146627565982405,-0.026,-0.00437524162459246,-0.015,3.16842690383541,-5.600466705559,-0.1145
"2012-12",-0.000937207058425593,5.131196532153,0.00199004969418781,0.0205338807839355,-0.00270513976555466,-0.00270513976555464,-0.02493321460374,-0.0196531791907514,0.008,-0.0509885535900103,0.00107181136120049,0.0132304299889747,-0.0348717948717949,-0.0060166838571922,-0.0030060120240481,-0.00300601202404804,0.109,-0.03,0.0113089941476437,0.0367647058823526,2,-0.00617678013768354,-0.093,0.01,-0.0125714285714288,-0.001,0.00308759005470982,0.008,0.037,-0.035,-0.00137265164375638,0.00396825396825395,-0.018,-0.000488162154849703,-0.054,4.50250138966091,-17.901491790983,-0.112133333333333
"2013-01",0,1.2730574058169,0.0129096326099158,-0.0160965788238601,0.00180831826401467,0.00180831826401451,-0.0365296803652968,0.00943396226415061,0.041,0.049342105263158,-0.0471092077087795,0.0576713819368879,0.0435706695005313,-0.00612470145472947,-0.00301507537688431,-0.00301507537688439,0.11,-0.045,0.00495295541915352,-0.035460992907801,2,-0.0156816596931661,-0.092,0.01,0.00578703703703631,-0.022,0.0108003024084675,-0.044,-0.039,0.062,-0.00393061451744862,-0.00296442687747034,0.037,0.00275183900547171,0.018,2.834908282379,-8.7007250604217,-0.0740333333333333
"2013-02",-0.0112570357104733,4.972930649869,-0.04509803923047,-0.108384458433059,0.00631768953068582,0.00631768953068601,0.0398104265402843,-0.0128504672897197,0.027,-0.0397074190177639,0.00224719101123605,-0.0102880658436214,-0.034623217922607,0.00489883257618977,0.00302419354838699,0.00302419354838701,0.141,0.00900000000000001,0.00298247820254851,-0.0105042016806733,0.800000000000011,0.0061919504643964,-0.064,0.018,0.011507479861911,0.019,-0.00319478576771026,-0.007,0.028,0.073,-0.00048365196083069,-0.00594648166501499,0.00700000000000001,0.00537478527456603,0.091,1.2506948304614,-9.8008167347282,-0.0499333333333333
"2013-03",0.0142314990262391,5.3015731112644,0.0174537987945571,0.0871559634220807,-0.00179372197309417,-0.00179372197309424,-0.00638103919781219,0.0508875739644972,-0.006,0.0293797606093578,0,-0.0758835758835759,-0.0179324894514769,-0.00400250230514496,-0.00301507537688431,-0.00301507537688439,0.104,-0.001,0.0018882718610997,0.0191082802547766,1.39999999999999,0.00731230908976591,-0.074,0.029,0,0.014,0.00416974842160567,-0.016,-0.005,-0.051,-0.013147797032621,0.00897308075772685,-0.00600000000000001,0.00372333964996585,0.109,1.9177320733741,-14.0011667638969,-0.0710333333333334
"2013-04",0.0140318055056463,0.71822598045641,0.0272452068051641,0.0516877632517143,-0.013477088948787,-0.0134770889487871,0.0495412844036698,0.0281531531531527,-0.03,0.054968287526427,0.0313901345291479,0.061867266591676,0.033297529538131,-0.00700641465666191,0.00100806451612892,0.001008064516129,0.078,-0.028,0.0172315005191893,0.00416666666666843,2.40000000000001,0.010371296272433,-0.085,0.025,0.00227531285551752,-0.004,-0.00452604611443219,-0.038,-0.009,0.003,-0.00984120512174937,-0.0227272727272727,0.024,0.00156696552516555,0.141,1.1673151750972,-3.40028335694589,-0.0715666666666667
"2013-05",-0.00276752769084021,3.81843635442739,0.0166994102320461,-0.00401203571270581,-0.00819672131147532,-0.00819672131147531,-0.0384615384615385,0.0350492880613362,-0.033,-0.0260521042084167,-0.00869565217391299,-0.00635593220338992,-0.00935550935550944,0.00201072780692281,0.00100704934541804,0.00100704934541795,0.089,-0.022,0.00267267425248159,0.0601659751037331,2.2,-6.49712772810596e-05,-0.073,0.029,0.0261066969353005,0.048,0.00691644505447364,0.042,0.014,0.035,0.00359300443749748,0,0.08,0.000692867687813292,0.185,1.83435241801,-12.7010584215352,-0.0770666666666667
"2013-06",-0.00925069378543086,4.6398625387218,-0.0608695648857071,-0.0161127898038759,-0.000918273645546476,-0.000918273645546419,-0.0599999999999999,-0.0338624338624338,-0.025,-0.0329218106995885,-0.0208333333333334,0.02771855010661,-0.0094438614900314,0.00196850393700788,0.00503018108651912,0.0050301810865192,0.093,-0.024,0.00985438840482939,-0.0508806262230916,1.7,-0.0154706790123458,-0.074,0.031,0.0132743362831853,-0.029,0.00755050531943224,-0.00599999999999999,0.021,-0.025,0.0069453119255554,0.00404448938321522,0.007,0.00117725392242884,0.176,2.2512506948304,-13.0010834236186,-0.0897
