"","TRESEGAUM052N","CCUSMA02ILM618N","INTDSRKRM193N","IRSTCI01KRM156N","KORB6FARA01CXCUM","KORLOCOSIORSTM"
"2019-08",-0.471535679862185,-0.00942967025982455,0,-0.0012,-1.68925331891632,-0.00309
"2019-09",1.01932433613094,0.00327150938825382,0,9.99999999999994e-05,-2.70664110162106,-0.00167
"2019-10",-1.2629010630485,-0.00204176268652512,0,-0.0017,-0.750229802880196,0.00092
"2019-11",0.916163669912842,-0.00935926270776477,0,-0.000700000000000001,2.90104273154774,0.00313
"2019-12",0.263022788989124,-0.00218773501059755,0,0,-1.29250524109015,0.00201
"2020-01",-0.0463222855626132,-0.00431654676258997,0,-0.000100000000000001,-3.61888550438989,0.00209
"2020-02",0.244744090347023,-0.00761560693641616,0,-3e-04,-1.06547619047619,0.00117
"2020-03",-0.712697988691467,0.0487514611406084,-0.0025,-0.0026,73.9519331243469,0.00286
"2020-04",-8.91109947111312,-0.00812895245067524,0,-0.0024,-1.45963278450836,0.0052
"2020-05",0.243512209479569,-0.0152682256679503,0,-0.000400000000000001,-0.518760047317177,0.00429
"2020-06",-0.178515563780516,-0.0167517557312058,0,-0.0022,0.068511281986638,0.00647
"2020-07",-0.85507917255479,-0.00757239376447483,0,0,-0.761458149000177,0.00614
"2020-08",1.84835426304532,-0.00909804375771861,0,0.000200000000000001,-1.08481701285856,0.00592
"2020-09",-0.330006463463166,0.00560138694948953,0,-0.000200000000000001,-84.3498542274052,0.00714
"2020-10",0.372548238895545,-0.00728345671792829,0,0.000300000000000001,0.722235824967645,0.00686
"2020-11",0.829683733675302,-0.0105048673550896,0,-0.000200000000000001,0.154822592765603,0.00805
"2020-12",0.898630630282858,-0.033685837563732,0,0.000200000000000001,-0.510903974674639,0.00813
"2021-01",-0.535993390220434,-0.00753353321560013,0,-0.000200000000000001,-1.10942107155699,0.00826
"2021-02",0.423114377739487,0.0150501795823064,0,0,-8.37002957607624,0.00858
"2021-03",-0.160939645316999,0.0124209357747542,0,0,-0.474071431756365,0.0106
"2021-04",-1.60935741598834,-0.00974929863308005,0,-1e-04,0.392454429843154,0.01097
"2021-05",0.103414371607958,-0.00481346582082909,0,0,0.438930832927423,0.01167
"2021-06",-0.101667331780325,-0.00339653632900738,0,0.000300000000000001,-1.0058392925147,0.01191
"2021-07",-0.455140384655648,0.00581509128015845,0,2e-04,-242.471014492754,0.01156
"2021-08",3.48875047816593,-0.0143563943630636,0,0.000300000000000001,0.61783152777361,0.01093
"2021-09",0.122194820558676,-0.00503376996940164,0,0.0021,-0.965665634100647,0.01016
"2021-10",-0.14360825439581,0.00251578438755895,0,-3e-04,14.7725553754727,0.01414
"2021-11",0.013752322498886,-0.0295515801320975,0,0.00056,-1.83253981846207,0.01378
"2021-12",0.115766582232268,0.00368530684185231,0,0.00216,-0.127663951287748,0.00969
"2022-01",-0.0369537110818069,0.000744997871433561,0,0.00176,-0.496910814507381,0.01091
"2022-02",-0.133473461097877,0.0253695629054567,0,0.000310000000000001,-1.29586575419518,0.01276
"2022-03",-0.300908030756973,0.00969242497316314,0,0.000249999999999998,-14.4115969581749,0.01356
"2022-04",-0.203358901200024,-0.00249468046078272,0,0.00055,-0.294989014104472,0.01841
"2022-05",0.150673367667235,0.0444601959276472,0.005,0.00206,-0.224489795918367,0.01722
"2022-06",-0.263723641044244,0.00883325714593131,0,0.0024,1.50596318382162,0.01906
