"","ARGXTEXVA01GPSAM","IMP3570","XTEITT01BRM156S","EXP3510","BRAXTEXVA01NCMLM","XTEXVA01BRM657S","XTIMVA01BRM657S","IMP3510","BRAXTIMVA01NCMLM","XTEITT01CNM156S","XTEITT01INM156S","EXP5330","XTEXVA01INM657S","IMP5330","XTIMVA01INM657S","MEXXTIMVA01NCMLM","IMPMX","RUSLOCOBXNOSTSAM","XTEXVA01RUM657S","RUSXTEXVA01NCMLM","TURLOCOTXORSTM","TURXTIMVA01CXMLM","TURLOCOMGORCXMLSAM"
"2005-10",0.0162342898026238,-3.21548300000001,-0.0487286985322497,126.759721,-925846511.621803,-0.0151700792949424,0.0148103781413275,205.76914,-464454479.703098,1.07869157579281,0.744846390520632,74.03279,0.0697433430295152,88.8761959999999,-0.0596064526290316,19469284322.376,1245.216377,0.000387425945074904,0.0199450857523963,-5772110800,0.16,2002219685,0.0336341223116061
"2005-11",-0.00407741431944621,132.577056,0.13939546300841,172.517291,1272093917.8364,0.14907737933602,0.0570267377545674,101.896516,528637635.8487,1.12780989739552,0.689228177884905,46.7938359999999,-0.120282684600038,43.9634349999999,-0.0492926898824739,10331438950.716,1590.263507,0.00047773719843347,0.00925069078998232,-5021926800,0.176,1104989176,-0.0221934167996569
"2005-12",0.112294138376169,-63.071056,-0.19078719142827,412.693698,1361464855.7135,-0.0322382490963833,0.0869358981711529,158.443601,1666088582.027,1.11782172647515,0.751813433339222,175.039146,0.182041530857652,-120.873631,0.0836416248626778,19526164788.152,1901.049458,0.00059195583520677,0.0392501892261621,55665636099.9999,0.184,1208561930,0.0352965525585218
"2006-01",-0.0131952578699995,-36.34169,0.0400175062579,335.367393,959979722.613304,0.0286136414553733,0.00271413178238975,-31.6355530000001,943720931.590199,1.18386699646886,0.699291545887354,82.4021290000001,-0.00215919178915829,168.352083,0.0727859193478965,23494565885.436,3154.021195,0.000731226835382515,0.0680709774040457,13789638500.0001,0.133,925854986.000001,0.00654427791505063
"2006-02",-0.0343560788311405,8.02483100000001,-0.0572323282037901,150.457581,-1273676639.1491,-0.0285906325114247,0.00769717206833984,150.385855,-540212125.405298,1.10814669471583,0.742613053570488,110.5228,0.0102562537237823,-245.091236,-0.0486786435921243,15997548059.52,2213.029778,0.000894846669295957,-0.00363074523129164,-40184815800,0.103,1472483452,0.0441995824078874
"2006-03",0.0708519099787278,74.278779,-0.0272551758806001,277.611525,-553640462.862999,0.0514736762750736,0.070517750048792,270.274505,640725832.999897,1.25649364025437,0.716541963205248,108.953301,0.0604653945945283,11.8808730000001,0.0990500003139342,32265757657.748,3249.023613,0.00106656515359593,-0.00271986779943371,-19498125700,0.102,1408673170,0.00578034027468277
"2006-04",-0.0428512522897736,-152.592032,-0.13697806806319,203.499655,-2936430923.6702,-0.0714813060759568,0.0215014667102156,17.1040919999998,-5289044.32549858,1.20400070694983,0.675011824266637,182.192759,-0.0726635337311849,50.8560889999999,-0.0156091075678709,15275157740.582,1383.621892,0.00122963290581102,0.0254406279734304,-32212579000.0001,0.081,1991601687,0.0981384896457742
"2006-05",-0.0186200482795957,-23.350745,-0.0273378131423201,214.167961,-1774490738.2607,-0.0968237830811421,-0.0784048376375499,-23.8175139999998,-357326362.8902,1.23814516342324,0.70298728439798,211.330617,0.10313828475325,-90.704757,0.0592387693716857,52291269474.899,2741.110911,0.00136795470387274,0.0556647391824695,55393704600.0001,0.158,2882581114,0.00272842872193424
"2006-06",-0.0237181712144224,-10.214342,0.11326187232602,67.44505,1057591210.1051,0.123657744129088,0.0361149926255139,95.6693479999999,1449524961.1441,1.23060179394905,0.72900482838582,100.027908,0.049463583234462,18.2973469999999,0.0120091468888256,47663267498.817,2938.678921,0.00149380786078446,-0.0203178264520106,-31638607800.0001,0.249,2518225931,0.0224061268519933
"2006-07",0.0012943643694686,-18.200285,0.15235942511068,178.009732,3546746572.6701,0.186152869061773,0.0736333832668908,373.864818,1428960346.0731,1.18740972474405,0.731020636688233,-14.875298,0.0399688867955637,55.5313330000001,0.0371011457072252,39119308866.573,2754.29488,0.00162222278684721,0.0138116185996997,-55076774899.9999,0.189,2113261248,-0.0375626408068652
"2006-08",0.0778447796213384,-173.529402,-0.14241545044099,343.518608,2636407818.027,-0.0542184675754061,0.037803145144519,626.923006,-1624250628.8609,1.26213723583651,0.710210897756846,190.040882,-0.0128510184909736,96.0158009999998,0.0160732245141236,41591603741.281,3143.150869,0.00176638443185961,0.00889633579988356,58838854900,0.155,2003906190,0.0340116622156392
"2006-09",0.0137258989590893,-79.545639,0.0345924695025801,421.609429,2774228850.9524,-0.00579121584531958,-0.0287451261701765,307.792139,1627823541.6918,1.21263121023158,0.617195988053826,268.069462,-0.0166506652816956,-56.173139,0.131545614904384,40511186141.728,2379.877231,0.00190562640341208,-0.0318188844039031,-64710826700,0.173,1787039660,0.0279093900764618
"2006-10",0.0803915531958872,-50.385606,-0.01438974883001,401.456126,4781081995.9396,0.0121360292151916,0.0219508127306181,147.869892,1580271807.7575,1.24187864694054,0.584095791458744,181.443431,-0.0571402934398636,-204.207608,-0.00370926019995729,47827069929.857,1794.921443,0.00202147217767878,-0.0540323970685918,-49390486400,0.131,1109745130,0.00559856797543157
"2006-11",0.0170259350738132,-139.492731,-0.00326155831411001,480.429092,1654574329.4054,0.0127224491635756,0.0149532449252381,302.796222,-834723620.266399,1.26069095132727,0.652374288657544,148.904603,0.0603702907070685,31.6251400000001,-0.0506096960620599,14085277486.384,1747.427757,0.00209188587640452,0.0142611809818767,-158929200,0.178,3223445609,0.030663818461879
"2006-12",0.0374117220167228,-3.27592299999998,0.0741291136466298,441.741476,1411788374.3617,0.016491687896209,-0.0319724775126614,-306.020829,-3385033700.958,1.19355294599418,0.694126427769936,185.955775,0.026081191786862,81.7605000000001,-0.0356382341651684,11994954713.952,645.386461999999,0.00211590302514053,0.0750738302389657,12737957500,0.192,1365205080,-0.0414265726919231
"2007-01",-0.0934570166808904,-34.307145,-0.0891024816597197,789.291951,2344580327.1999,0.0329600252510895,0.0957559924145611,39.190259,2939167129.1121,1.26984702192042,0.749061061063449,301.254093,-0.00763488201265768,-83.6749840000002,-0.0804129460232369,31050319629.201,145.516049,0.00209216719198757,-0.0354918760528733,-54781035800,0.328,2446350952,0.0311539308718032
"2007-02",0.044903813626282,14.306289,-0.000317319978020203,280.534249,2254701488.3176,-0.0280748749969287,-0.0278644086331826,-212.710936,-1151390114.5258,1.5101760987466,0.690579563622974,142.649695,-0.000560748254383914,-1.85185000000001,0.0840764277087059,26000777128.8,322.684963,0.00201475804681639,0.0320969389279786,19026502800,0.255,1586957661,0.0469384207713806
"2007-03",0.0613525639179662,-14.994992,-0.10669514312874,333.128418,2368494656.041,0.0550469468302673,0.137898498788208,4.74298799999997,1031208960.0325,1.15330446901594,0.66576595294643,114.614911,0.0274101630097434,159.237122,0.0657025323885354,17958504048.723,827.197956,0.00186871116891751,0.00427779799137419,-3324110600,0.186,1629166350,-0.00383526930822398
"2007-04",-0.0888936327274532,80.428081,0.0715745396185199,393.678751,4347524636.4742,-0.0131300169198232,-0.0625163172583762,134.387025,-835566700.6798,1.27939423386808,0.624748682165329,-29.014109,0.0580317855554992,8.77675900000031,0.12749583963358,24235468393.067,589.581890000001,0.00163618637893048,0.0576891193717939,49294947500,0.258,1332179360,0.033843006445478
"2007-05",0.0435946895924426,52.029854,-0.10957976794095,319.114434,4616452376.3071,-0.0319093382153674,0.0484158886515051,93.925581,1087184072.4462,1.34464364834457,0.617736016150289,282.988203,0.0495122538623381,-100.19593,0.0614265323285588,12822557539.176,864.297202000002,0.00129778816297788,0.0182224605856391,-29279186900,0.098,2240953470,0.0315330244932668
"2007-06",-0.0159928495428094,-70.367267,-0.0241503575224598,469.619746,-441368791.304199,-0.0047469777031184,0.0137916606482065,-55.8968319999999,-2132866312.9634,1.33258502335324,0.606393938455058,319.970251,0.00188802363267367,68.291336,0.0206274784413988,9199726647.86401,190.133898,0.000868601005860503,-0.0240815719058788,-15356484200,0.121,1800221970,0.0250114373624906
"2007-07",0.0330103073145799,63.929282,-0.0454207741466701,484.737776,-3335255774.7735,0.0215068932862994,0.0585923866612353,-297.367559,1403475922.19691,1.29004433778627,0.61301262908448,1045.990619,0.0298450191762814,-272.258295,0.018725793805087,30384517510.2,1432.433356,0.000364687333784364,0.0322747976878538,56607879100,0.263,3504649230,0.0473562288238945
"2007-08",0.0230693803090078,62.1878,0.02688621790446,427.176554,252642815.137596,0.038060241502126,0.0162215633659393,-263.120473,293974324.758595,1.29838135421137,0.628920999203052,703.658028,-0.00186358763519425,83.3249069999999,-0.0271111521096583,25646618170.043,1076.555273,-0.000200849238199075,0.0078179165747141,-25837153100,0.195,2405580380,-0.0373156623016028
"2007-09",0.0435385963612479,-9.543294,-0.0623455236786301,431.926228,-1409422546.614,-0.00117489179829654,0.0500510270511746,-95.9174539999999,-331165200.290997,1.24407383703093,0.681921032543939,487.630597,-0.0134813194289612,-135.639751,-0.0901551870271183,21021453161.8,912.587108000003,-0.00081464673461662,0.012308808179184,-9164700538.31995,0.242,2306105410,0.0393827485079996
"2007-10",0.206574080843553,-20.831096,0.1111294470908,534.551863,1165164034.8273,0.104924168233003,0.0123763522026149,71.318624,729467639.331802,1.2373347966258,0.694642907741682,769.9107,0.165553994719905,425.563717,0.144207728470294,32341085094.631,2340.571869,-0.00146124876809106,0.118615779635938,189009113675.456,0.358,4426975710,0.0678280859932272
"2007-11",0.0172738025835035,203.387603,-0.0692281800332202,297.44922,-844681064.900803,-0.0151826601948572,0.0390319532994056,-346.392614,-863867382.121204,1.22551729374546,0.625252459364792,633.147846,-0.0592057219754708,38.8987720000002,0.0452035223301904,28437383083.226,2109.557683,-0.00212798556070992,0.0744166994743203,840246382.409912,0.34,3735308270,-0.00441076426274623
"2007-12",0.0785239031949101,181.733847,-0.0372679817538699,524.074546,-950378449.354301,-0.00164634531464858,0.0288440597126166,205.303154,833189154.526199,1.15893125005965,0.728947003461354,522.473905,0.069464333960106,-296.145524,-0.0826696565919314,27142129912.848,1649.690505,-0.00280007921063952,0.0365644702065668,-29753637491.214,0.279,3072091580,0.0436129355230372
"2008-01",0.147117959793227,160.687037,0.000162167619460085,94.1396520000003,27079886.7902031,0.0803084776697774,0.0801649296779094,238.257408,367311070.82,1.25523401933375,0.644256124319318,148.933062,0.0014786602063442,170.634876,0.133128333330484,35415753562.175,1681.075122,-0.00346060413572669,0.0968016992036257,83778440571.668,0.258,5746703150,0.09565258463255
"2008-02",-0.119591651530286,64.8542430000001,-0.17131154400222,688.125451,862196203.110401,-0.0647834455605346,0.0879281599930914,401.812303,1670571194.76,1.25333196638595,0.667564527085792,391.877118,0.0161064802568359,122.035034,-0.019371467019424,38249790557.437,2531.747652,-0.00409210453155096,0.00375890323272059,-9494633700,0.33,4643342740,-0.0464874381948253
"2008-03",-0.12737424190861,55.861614,0.0192120426517499,576.706926,-5400973570.2282,-0.0923045063934468,-0.108627728511086,121.5715,-5520798995.7911,1.18680389304849,0.648948794929138,521.387068,0.0141153441686814,-287.333495,0.0432062366559063,10022961738.078,-483.464940999998,-0.00468405752869028,0.0252053233151126,2106771900,0.178,3577895890,-0.00477701076029347
"2008-04",0.0331925727514993,204.968201,0.0292024251056699,637.297636,-1555204157.704,0.0812389270130132,0.052470183858147,187.745437,4045061281.0601,1.24417510893496,0.617946510894308,331.830742,0.243346209222777,25.617796,0.30572470259135,55890123107.016,3109.983175,-0.00522204822137817,0.00892687457503244,-3619979400,0.141,4970188270,0.0707395517005771
"2008-05",-0.0115404147265896,33.873859,0.08207119640112,776.274809,4945864051.8771,0.270646944623188,0.182241831597793,610.788247,1861690658.6257,1.21261695629275,0.6636782630259,244.975951,-0.00571545056402951,47.40915,-0.0742281277093755,6030052776.10602,818.325774000001,-0.0056885211156491,0.0457185068339527,12209571400,0.168,4370977960,0.0706256378253329
"2008-06",-0.0929388813335454,252.665608,-0.10116472791523,932.397029,4778293289.8521,-0.0245731594197131,0.0669278516429354,951.030381,1832694278.3825,1.19427840642421,0.662842406076005,767.558934,0.0415876140402875,-216.05874,0.0429010759403402,14233637480.43,1202.415544,-0.0060640554630953,0.029930939842541,70406145100,0.1,5210621230,0.039260867983115
"2008-07",0.320646293590346,-4.36118700000003,0.0826783245849201,910.129917,5939337854.0736,0.0209660001215802,-0.0517323687987838,768.22295,-754247033.390705,1.24650384101468,0.623861066686623,81.524322,-0.0235191781161406,311.211386,0.0374952565996542,41681578458.229,2341.109688,-0.00632361556630079,0.0185275368909249,5726655799.99988,0.07,5343394580,0.00602252615327004
"2008-08",-0.00675985367930928,176.808698,-0.08562112336211,1574.810599,2050459206.4502,0.00808947429071341,0.0883438596412045,177.465605,-1580758678.02119,1.22323899712541,0.536065833806176,266.586817,-0.0354366796664523,-243.948549,0.122536569132763,1852758878.422,407.523599,-0.00643525552860502,-0.00950243951012357,-35926398000,0.122,4569667380,0.0238050493913868
"2008-09",0.00540472996976911,245.202744,0.0219896993090201,782.417847,8530416904.1092,-0.0280434620963135,-0.0475178979499595,637.416398,5339231086.154,1.29731815446226,0.504012918252634,562.337262,-0.166637941987503,423.282458,-0.113639928040544,36032360980.064,116.140848999999,-0.00636830150166368,-0.0681368340535895,77356906038.3201,0.065,3425477730,-0.0965342028345849
"2008-10",-0.0863296109284822,288.292245,0.0232886453619499,773.824815,11674348808.2977,-0.0306595439495656,-0.0508014262557323,647.617091,4437149390.2869,1.27492648092246,0.56552042045012,10.157557,-0.0815912504896379,-427.83535,-0.181479824157301,51168553618.521,-160.097692000003,-0.00608798897696861,-0.126900681311719,-230879135675.456,-0.135,-684078000,-0.14274001105848
"2008-11",-0.144343142500411,-132.176541,0.00960192342088018,544.572726,7078432161.7749,-0.111340089055097,-0.118888725062658,286.2382,-6725706397.10059,1.38622068933917,0.50654699796726,-182.757797,-0.132073756843875,-330.50364,-0.0310276915685732,30884901347.9729,-3884.463654,-0.0055940806978908,-0.157801547660685,-213933786282.41,-0.227,-4558378150,-0.260632245563614
"2008-12",-0.126914574015185,-11.559823,-0.0182283884498,-164.358059,7396935846.5524,-0.137175488802011,-0.123033650684486,-219.408466,230766607.8797,1.51057669535212,0.690388140942466,-431.171832,0.0664587146412936,268.749604,-0.217525000327911,20342590156.4,-2452.64297,-0.00492784077577613,-0.14054815557282,-32785690208.786,-0.183,-4714953160,-0.0467317842259337
"2009-01",0.00820171495246239,-103.945247,-0.05345057590317,-152.002787,-1181011680.2188,-0.110083950890215,-0.0651549094458522,-473.016701,-6745507642.7552,1.78319412645974,0.697846836065938,93.2395670000001,-0.00809951348467716,-417.980331,-0.018701099591234,-28255923350.14,-4589.609585,-0.00413111750914452,-0.127797618529813,-143495482671.668,-0.226,-7057451301,-0.105414325461113
"2009-02",0.027837700675615,-164.171252,0.21618543563718,-391.973924,-97637624.057003,0.00241763969787223,-0.167564323993095,-704.591966,-4434930959.29081,1.19301585985313,0.752384741535806,-179.390692,-0.0514026214898004,-82.5241080000001,-0.120163338317405,-15520107492.737,-5294.747684,-0.00323849993175607,-0.124049930793643,-2099087200,-0.165,-6951856896,-0.0539264531059199
"2009-03",-0.0104009020244084,-72.979998,-0.12229378208968,-446.827992,5593779580.8323,0.010822214360375,0.118073481698962,-753.829131,6149651895.7066,1.36186320859444,0.691646022872183,-322.477891,-0.0854856614344046,46.3591019999999,-0.00517517415173688,16646878357.286,-3777.534377,-0.00228366446604145,0.0515018936908129,45994932800,-0.035,-6290050100,0.0184045239490225
"2009-04",0.0423045222609355,-216.46209,0.20480955202592,-603.747352,3251657473.0127,0.0447692000558002,-0.112868930539579,-982.634266,-5386156967.4483,1.24505701653438,0.654776196396307,164.237558,0.136392102028634,150.319305,0.200381263273268,-64980100179.683,-5649.151841,-0.0012977510644131,-0.0748038337482897,-128650503700,-0.02,-7769150220,-0.0600324270642163
"2009-05",-0.0452495572162139,-52.215335,-0.19619569734877,-609.679701,-7231102381.2047,-0.0722353178937755,0.0845180880363732,-1108.239828,-4086639373.949,1.15614487644719,0.641192713202246,63.4187999999999,-0.0164025996406906,-275.212363,0.00443462836019741,-50192563420.17,-5519.659712,-0.000310363283092308,0.131278991898256,-8868041700,0.135,-8438434800,0.152299002926931
"2009-06",0.0372589775225041,-161.499055,0.18569239097002,-711.59923,-1968398622.4177,0.156193476358183,-0.00320672911263919,-1370.619646,-495072199.814899,1.10358571441616,0.590260896299992,-430.392916,0.0877095230458966,289.958594,0.181564668487305,-9026934483.02002,-5168.410178,0.000639712897768874,0.0690529748978464,44067205000,0.173,-6975977230,0.106301934154405
"2009-07",-0.028961951365636,-90.91997,-0.13217146927972,-695.878006,-5246250242.5821,-0.0619615587025083,0.0401038752437753,-1095.507564,871103890.844902,1.11014783605886,0.684574972225166,-165.720577,0.0549746354850883,71.9014499999998,-0.0903695005221904,-36596545148.5229,-5156.345999,0.00151131208161615,0.0874274166762462,23357840000.0001,0.081,-7701142240,0.00386196781094061
"2009-08",-0.170188496059458,-228.559301,-0.00387692146105989,-1399.817941,-6283743999.737,0.0252967756863784,0.0285795818053605,-952.958016,-2747307484.0691,1.11742341763412,0.613177638552975,-186.050659,-0.0196999749224799,-337.566822,0.0944444484692246,-20962305050.668,-4462.354372,0.00226682714488824,0.045891992999573,25266094500,0.057,-6440169380,0.0912666908692712
"2009-09",0.117468260794736,-290.346257,-0.12219255550575,-582.333155,-9202913442.5761,0.00347237591481564,0.11610333808671,-1091.871247,20023710.0073013,1.12901571214431,0.674311786677837,-389.322682,0.00652917487525186,254.169624,-0.084724314807877,-5880234721.86395,-1796.160278,0.00292780668295611,0.0419419849243146,32044419699.9999,0.108,-5399557500,-0.0569090595695076
"2009-10",0.103711767081914,-307.072356,0.0392762671847098,-440.034365,-15668410194.1567,0.0456521281719479,0.00924111486036326,-1449.529018,-7035383991.262,1.15458342147308,0.59130881639191,-137.508603,0.0564006883159403,-127.376724,0.20468935324294,-61248135569.9261,-2405.807332,0.00351075959255365,0.0352037972803929,82515943600,0.059,-2169948370,0.063362468244097
"2009-11",0.0853553046071285,-69.731723,-0.0205949068657498,-336.457009,-10299071826.4326,-0.015620904319261,0.00268708229628231,-409.995552,6229801259.7857,1.10147876367331,0.636609377271893,-134.421535,0.0728337849995991,261.978584,-0.00350811935585622,-9689621792.10394,1714.187178,0.00403309293578302,0.0456832924478429,201872066700,0.128,544030770,-0.0138782691153677
"2009-12",0.00169026771978452,-174.049649,-0.0166980304284701,167.152241,-7651040481.7924,0.0456206936561511,0.061629411919245,9.45535199999995,2858019232.3624,1.15001347611208,0.586170860925922,383.700376,-0.00215243763319495,127.294596,0.0837098150651453,19673251331.931,2818.347827,0.00448853399383697,0.00492216291648902,93703416300,0.106,3614554380,0.036481562197487
"2010-01",0.0624814503253334,-140.316241,-0.000193433873029836,147.344726,-2524766799.2227,0.00790099382634323,0.00807978438317613,131.47281,2652751921.05431,1.13704880587805,0.608757109218565,157.01919,-0.011350199780981,309.755382,-0.0480313153261979,18123952705.256,3624.520992,0.00486711573831844,0.0789336892524153,40830641900,0.243,2410110741,-0.00245079911398605
"2010-02",-0.138480583786643,12.441445,-0.00526507442969004,523.828954,337457760.467701,0.0709801531887234,0.0761763084335297,89.7572769999999,7120059328.0537,1.21399565858129,0.572126901274706,186.024511,0.0195339374284591,146.122631,0.0848092112368021,27251878984.9,4079.502568,0.00515765315644878,0.0175095363367762,71604562400,0.292,2706947426,-0.0439981963160044
"2010-03",0.0902270650760944,-48.989931,-0.02966004586511,1123.700151,893861460.031101,0.0417460339792684,0.0710188922537436,367.406339,-270075130.611,1.05037515724615,0.608531912529329,326.93728,0.0713229144247956,290.972855,0.00723174360211467,51548100117.3911,6159.864145,0.00534912431338008,-0.0246559190594728,-54388566000,0.246,4500185480,0.105137488971748
"2010-04",0.158504250910805,-75.249524,-0.00695495945445002,909.289223,-442817341.217201,-0.0191772208733191,-0.0126716160190572,601.904135,1929942887.5241,1.08386337175259,0.581455421078382,405.928833,0.0688370836532421,169.225261,0.118609357001933,72668910895.91,4878.525071,0.00542834414067972,0.00890160574051365,91317770300,0.243,4823096260,0.0451134201471823
"2010-05",-0.0276748885980534,-140.030796,0.0833325327218299,917.076021,7077952414.1034,0.112955283448725,0.0310176849320938,343.692082,913543943.6362,1.1616275242539,0.605279778872057,333.716598,-0.0515180771158088,251.298245,-0.0888511807158247,92265312055.62,6101.63959,0.00537924219651642,-0.0148873374268012,-56722961578.4559,0.209,3858393900,-0.00348532915047839
"2010-06",-0.00100010390432972,-85.899639,-0.0650789536163301,936.771427,2670417260.4745,-0.07094080456674,-0.014265833720221,433.124988,1227665340.3426,1.17212011678885,0.720341831461256,301.088871,0.177560267586171,-144.18566,-0.0105344612193146,61300808708.59,6037.59906,0.005218247989492,-0.0137657464708881,-13722832220.7062,0.152,2732523210,-0.000241199696564443
"2010-07",-0.0249229570869641,-2.83169300000003,-0.0313426985085501,1123.609107,3878133649.9697,0.0174422235297566,0.0482389120245405,473.909187,-332571134.932301,1.19294146014727,0.591734631203334,157.497115,-0.165394869983903,-189.243442,0.0159976384687339,55087116066.522,4132.125551,0.00495326715391231,-0.0260661048900169,-133883536800.838,0.194,3222192560,0.0474577007927774
"2010-08",0.0046623744771316,19.936192,0.0578362638392802,1108.756379,8144361551.5766,0.0781752185813525,0.0211399643096382,470.105395,2562324925.176,1.12635510336696,0.665113339982351,35.418273,0.0534330220517651,347.54224,-0.062787102093372,89409079332.88,5191.729296,0.00458992272845449,0.012949243520574,-17472284942.114,0.21,2622871120,0.0121969017988315
"2010-09",0.0689537805725711,87.054236,-0.0459539309396499,639.784588,7085608542.0022,0.0103528637491707,0.0546829310869888,-51.3765080000001,-2018860127.1581,1.1307267900824,0.637817573588036,-182.381293,0.0124106513082326,-774.428142,0.0557373418504325,38634148786,3777.937566,0.00415709670115216,0.0400893395625719,55921515539.7841,0.149,3158753590,0.0280613441551021
"2010-10",-0.0421451205644769,145.669727,0.0641901207340898,623.222227,6066654428.862,0.0225308953529173,-0.0365183417392413,451.05879,-2106744740.6184,1.110986474717,0.609029761017396,409.561595,0.0664666677701522,561.58927,0.116876753630842,50682051247.512,3734.142952,0.0036783528754265,0.04784465109218,3070903252.83008,0.216,4524173610,0.0833443881704077
"2010-11",0.0890744720521966,4.65590599999996,-0.01731089363265,754.953837,8514271844.7901,0.0120913885789015,0.0281026529017797,60.2498559999999,3471166104.8135,1.10794831409167,0.834432341129703,473.219679,0.2191882512222,-268.989222,-0.110147231024382,53634573708.767,3344.437969,0.00317376555655136,-0.0114785535408789,27756460349.5,0.172,4517232880,0.0469544378807769
"2010-12",-0.0528188856938649,136.202543,0.15146165308127,513.882031,10166924211.5692,0.105120592814451,-0.0292478986569015,517.152922,-4088521032.11459,1.08496123627012,0.743633069275243,203.46083,-0.0524034518727091,-289.722813,0.0633002199201741,37865367004.3049,2269.225665,0.00265635349291338,0.104019215400732,115530837621.84,0.209,5539429860,-0.0150416510971139
"2011-01",0.101535160023819,199.916032,-0.0945290843829503,959.829758,5388446837.0443,-0.057114379053773,0.0203109531657209,263.855512,-506028865.140808,1.04697238340138,0.673965671592984,55.6656579999999,0.0209660127827224,96.7176649999999,0.126502612390958,45748105268.415,3517.014677,0.00213864807598818,-0.024101873088116,-220595558721.84,0.249,5214136350,0.0401917531093776
"2011-02",-0.0113891663470284,19.279461,-0.00806714747147974,506.068788,5439568290.0962,0.0906188470887482,0.0983155681801667,551.274296,-303826930.361496,1.04501688566694,0.670028174149521,208.091729,0.0295796799510634,-186.780331,0.0356301230727943,37252460237.1,2594.270413,0.00163080980689512,0.178280243862175,169831134900,0.146,5738575130,0.0281464633117199
"2011-03",0.0587219383316212,63.296052,-0.0470705759537802,520.47319,3864731810.3453,-0.0753847771743091,-0.0356761211803108,97.0104320000003,-1602185746.8411,1.12174795656312,0.790132745716679,285.696,0.0912260743399346,450.346699,-0.0746463576684771,35524840605.5649,3180.057127,0.00113730540888257,-0.034168809033103,-20422863000,0.211,6621256220,0.0299750239511025
"2011-04",-0.044237027809712,32.229015,-0.0502229689415699,679.099301,5471116237.9179,0.0929333328291704,0.145419086056867,492.803323,2236253683.6072,1.1291891097654,0.650138480404239,202.658217,-0.0655350401930102,-106.752855,0.135683222456291,14938004314.376,2765.454399,0.00066284552799778,0.117773471684299,100864218315.92,0.194,6010042690,0.035964054794158
"2011-05",0.0378290235619096,173.629958,0.0396452313273599,703.432859,5388690137.4665,0.0389407162191322,0.000994537828528564,1025.399262,1292307693.3432,1.09511784598248,0.610701162861771,155.882332,0.0915047150352379,182.425124,0.161990937534357,42236836563.095,3551.03115,0.000212379563106602,-0.0391354321871134,-49432464542.9139,0.212,6380933550,-0.0361921621047233
"2011-06",0.0125556775548958,85.246961,0.0020554975498801,579.02648,4985001514.6732,-0.0339025539827131,-0.0357285616121528,602.804234,-2309336492.6182,1.13681446518414,0.648190033901508,412.767239,0.000802122293278367,-12.3369070000003,-0.0570805043079324,35456031984.364,2665.710083,-0.000215719518259272,-0.000689749545531209,-45026743060.6239,0.207,6372191200,0.0309424725526044
"2011-07",-0.00313702858927854,-37.209961,0.01617227040754,348.78516,3619106053.2621,-0.000603876598972261,-0.0152479726319648,521.270222,-2780628880.4538,1.12027267578596,0.664433725275346,-2.36726999999996,0.0280521967465339,-250.094285,0.00291897131727459,26395185243,2877.451915,-0.000622912968478606,-0.0362340788140122,-25003129881.4519,0.142,4982829750,0.0409262792819538
"2011-08",0.0572874698277673,184.835031,0.0414544531128298,540.109701,8036453151.3353,0.108100055398364,0.067986525831605,266.914138,4950726721.7798,1.09537478834179,0.630312266543102,134.844036,-0.0834057038705894,78.8332269999996,-0.0337865926622375,42363963829.454,2900.333825,-0.00100938247639604,0.00760552997392268,99508350211.1838,0.202,4245384180,-0.00670057309989125
"2011-09",-0.000886733240007716,23.703026,-0.00711695337664975,1091.003786,8087169381.9864,-0.0603141989863411,-0.0544376140314591,1184.648016,-1318031849.06051,1.09990812663337,0.66122658400922,267.407203,0.0275593414444773,95.6175660000004,-0.0204821264349305,68941432522.726,2395.530866,-0.00137780643714458,-0.0143703738047613,-38749284339.7841,0.232,5559929990,0.0474797824773008
"2011-10",0.00407607109737207,-33.2313559999999,-0.00699454830246005,740.492685,8838743688.6598,0.00367840566434008,0.00988538061199301,495.723715,2874355440.4436,1.01050606495167,0.595306167552408,-192.295587,-0.0534328800601326,-301.583586,0.0513839388337651,70662177528.381,1829.643105,-0.00172667324637332,0.0470411317746706,95844343944.54,0.138,2622529400,-0.0662760041210413
"2011-11",-0.0570843371641356,105.181604,-0.02355948618179,555.232121,8372598430.2989,0.0233831247490512,0.0451537927005795,1219.741538,369157374.1078,1.04253502036787,0.634478526779731,406.801725,0.0135288050834715,-32.1733279999999,-0.0490459122067678,79504461407.955,2616.489263,-0.00205383016051319,0.00782819653865105,-5647715946.87012,0.201,1514541490,-0.0273247063545597
"2011-12",0.0183809388452304,-116.752819,-0.00342482980840009,377.611146,4993242878.1674,-0.0260951688399902,-0.0230740463744752,1057.013436,-658966739.635601,1.0825916178531,0.634621707019005,358.146131,0.01207945494666,126.469081,0.0118511145402088,65205525228.836,1994.986129,-0.00235860189206361,0.0164934549750865,-95169445644.59,0.156,34994470,-0.0403190552529422
"2012-01",-0.0441891340998341,-11.433906,-0.04055351309959,-172.358689,3422001785.0431,-0.0994777254132348,-0.0651386577529402,797.648719,-702638786.884697,1.26574439912553,0.587515851892462,-1.69622099999992,0.0234785438218353,96.4317049999995,0.105539022454199,71816015772.592,1897.434131,-0.00263560297165732,0.0241766570465706,85337011201.3301,0.149,563591210.000002,-0.00299775072655961
