"","BSEMFT02BRM460S","BRALOCOBPORSTSAM","BRAPRMITO01IXOBSAM","CHNPRINTO01IXPYM","INDLOCOPMNOSTSAM","INDPRENEL01IXOBM","INDPRINTO01IXOBM","INDLOCOPGNOSTSAM","INDPRMITO01IXOBM","MEXLOCOBPNOSTSAM","MEXPRENTO01IXOBSAM","MEXPRINTO02IXOBSAM","MEXLOCOBPORSTSAM","BSEMFT02RUM460S","RUSPRINTO01GPSAM","RUSLOCOBPNOSTSAM","RUSPRMITO01IXOBSAM","CP0430TRM086NEST","CP0440TRM086NEST","TURLOCOPEORMLSAM","TURLOCOPENOSTSAM","CP0730TRM086NEST","SERVCOTRM086NEST"
"2004-12",0.019,0.397,0.00564971751412036,-0.00348432055749126,-3.68900753795476e-05,2.25230060877271,6.6258666095597,-0.000397838233367587,3.8846512103771,-0.00397935739628441,0.00464880069290685,-0.00112250692369065,-0.03678372804,-0.09,0.00649990278568818,-0.000249632594939819,0.00547912107637827,-0.0126706267787587,3.06,0.036817395973993,0.00225189885950083,0.189999999999998,0.00988020254415223
"2005-01",-0.075,0.194,0.0078651685393325,0.0568181818181819,-0.000139455606508077,1.238765334825,5.6679099913101,-0.000582702597951901,2.1467809320505,-0.00564925467265687,0.0452959244466427,0.00627293492550796,0.05511310322,-0.1,-0.0130187721432457,-0.000151481475767712,-0.004061248168436,0.0153272092427427,2.92,0.0137240213897496,0.00179382509235348,2.34,-0.0012229423994129
"2005-02",0.037,0.282,-0.0234113712374617,-0.110008271298594,-0.000194142775354011,-0.3659988489255,5.0026623397478,-0.000743635834128509,-1.27784579288721,-0.00737764628821891,0.00814978675198841,0.00149029856584759,0.03019976098,-0.07,0.0558220663195702,-3.48028946369761e-05,-0.000265703054743049,-0.00053136363524664,2.55,0.00321502380326,0.00078378694901815,0.0900000000000034,0.00195910371005259
"2005-03",-0.026,0.254,0.0148401826484037,0.0697026022304832,-0.000210326321205434,1.7173792141892,8.1958510672467,-0.000876935541128221,5.6225214887036,-0.00765459087418052,-0.00285425156190511,-0.00258757776494301,-0.3904441318,-0.11,-0.0353887589151009,7.24753792045174e-05,0.00274007661750719,-0.00449547972374775,2.34999999999999,0.0140366135796786,-0.000438601220692503,0.260000000000005,0.00293290969082238
"2005-04",-0.00699999999999998,0.295,-0.00224971878515334,0.00781928757602079,-0.000178678130715482,1.6047641837506,1.9783702051721,-0.000975616528168133,3.6660474879524,-0.00372819859663975,0.00438173942128062,0.00392074982810975,0.8829546482,-0.11,0.0127816607386656,0.000195123197448632,-0.0086983020622311,-0.00287478714018996,0.229999999999997,0.00110664815622874,-0.00168332642567337,0.119999999999997,-0.00243694407213335
"2005-05",-0.045,0.246,0.0157835400225521,0.00517241379310329,-0.000108425398743006,5.2322864393753,3.2973395718901,-0.00103825696290616,4.60219608602361,0.00029054327443534,0.00768560899556925,0.0160572280605298,-0.9123415246,-0.08,-0.0224092640613174,0.000361497938029309,0.0080770599081299,-0.00282975395419172,-0.710000000000001,-0.00326502063147005,-0.00242498785695799,0.279999999999994,0.00903871992182714
"2005-06",-0.036,0.202,0.0199778024417254,0.00171526586620918,-5.58130023042835e-06,4.6420527192054,4.1714151407984,-0.0010640673710145,4.29528119779789,0.00625736881789174,0.0184836172737597,-0.0170891285940774,0.31850531196,-0.08,0.034493023785817,0.000558678493040698,0.00379297193378791,0.00243039034375037,-0.719999999999999,-0.0305936969799048,-0.00219990789531632,0.289999999999999,-0.00689989105435174
"2005-07",-0.058,0.202,-0.0261153427638693,-0.00599315068493156,0.000129358378877065,-0.462936762173101,1.0572171516635,-0.00104704574529735,-0.411231778048091,0.00881759586211706,0.00283048352198634,-0.0206019872339958,0.01884940544,-0.12,-0.00264016864054288,0.000758167419832256,0.00363567867256398,-0.000947348081097754,-1.51,0.00829894275137533,-0.000710449756835874,0.469999999999999,-0.00195026816187238
"2005-08",-0.033,0.106,0,-0.000861326442721744,0.000280540117909123,4.0047629777222,2.1416863667837,-0.00098240054198917,-0.8494645311265,0.00897361748221281,-0.0161604105419842,0.0315774295451665,0.0434010892,-0.14,0.000172001365075931,0.000954489674150683,-0.00514819245601916,-0.00391148795432084,-1.34,0.0155340316237718,0.0011356139225418,0.790000000000006,0.00329750854909627
"2005-09",-0.009,0.106,-0.0100558659217906,0.0043103448275863,0.000430854219155563,-0.386461480567405,1.0325823758602,-0.000873811847835859,0.137988326664697,0.00752388493790401,0.00739731920328501,-0.00170725167609009,0.0101998339,-0.1,0.00938124314453848,0.00113861180577901,0.0111902475930612,0.000743183412093784,-1.64,0.0168767019429161,0.0025783638581407,-0.339999999999996,0.00632988435788184
"2005-10",-0.001,0.114,-0.00902934537246025,-0.00343347639484981,0.00057221912574601,3.9120761216549,2.3465565500413,-0.000719169512327755,0.832001401289205,0.00549263319900239,0.0105537105897484,0.00318416342696781,-0.0496534236,-0.1,-0.00190746004528211,0.00130629224853007,-0.00147497630383608,0.000186011904761862,-1.87,0.0398804342274135,0.00312721514458647,-0.390000000000008,0.0122172493044637
"2005-11",0.069,0.045,0.0125284738041016,0.00430663221360894,0.000689556355542909,1.6782354540807,1.0484616348811,-0.000521142724783319,0.811141073985993,0.00353431279560246,0.0122761393233808,0.0172026741699998,0.1763562528,-0.09,0.0149376691982896,0.00145006724928676,0.00170162006238073,0.00279069767441853,-2.38,0.0138741909969169,0.00250902365768302,-0.169999999999995,-0.00239005736137665
"2005-12",-0.002,0.167,0.0258717660292465,-0.000857632933104591,0.000782602615379435,1.78496539349199,2.9121372711452,-0.000283522666580382,0.745153122961298,0.000893597139930868,-0.0241821932800164,0.016863382753824,-0.1779999007,-0.08,0.00650814629152065,0.00157179216900105,-0.000465556547996071,0.00147646373560018,-3.03,-0.0271851942339979,0.00148635960614274,-0.0200000000000031,-0.00275515093435563
"2006-01",-0.064,0.199,0,0.015450643776824,0.000850364320594377,3.3827387612509,4.25694980649389,-2.68700302765712e-05,2.5073529025989,0.000132568518929954,0.0587646209394403,-0.0053256371411381,0.05987283191,-0.1,-0.00498492084194106,0.00167775032713791,-0.0125145519806238,-0.000941833495738287,-1.16,0.0186295518718651,0.000955328482056927,-2.36,0.0199399399399398
"2006-02",0.057,0.221,0.00328947368420618,0.0152155536770922,0.000898703269402334,4.39272950606659,3.4056519820977,0.000223308448214388,3.90096748219541,0.000157817470541,0.0212737243808485,-0.00643826670149672,-0.07154549921,-0.08,0.0102040816326531,0.00176897909335549,0.00114678899082521,0.000725491456001315,-0.170000000000002,0.0125602665388265,0.000452557952831611,0.0300000000000011,-0.00317983747497341
"2006-03",-0.01,0.244,-0.00765027322404033,-0.019150707743547,0.000939832550543418,1.8796057682295,4.3889471774791,0.000458921028862136,2.25184594891401,0.00109318225254573,0.0144982728006771,0.00832713190219048,0.073084641,-0.08,0.0113636363636362,0.00180693849049307,0.00458190148911819,-0.00826868109777124,-0.18,0.00920335446238485,-7.16959292855757e-05,-0.190000000000005,-0.00767958412098302
"2006-04",0.027,0.262,0.00881057268722629,-0.0101867572156197,0.000975900871159396,3.10686513583421,5.2854506095379,0.000674534316038811,1.6718408573734,0.00161225680332477,0.0151144525539435,0.00334890157135748,-0.008563125,-0.04,0.00499375780274671,0.00179850350907329,0.0136830102622574,0.00642780647887076,1.96,-0.0151770964269735,-0.000440668962360835,0.00999999999999801,-0.0013096797237766
"2006-05",-0.043,0.294,0.00545851528383912,0.0111492281303602,0.00101025307308156,2.8071440567486,6.3590562292523,0.000870125748405615,2.50383677700539,0.00108540290124948,0.0171558330224799,0.0111094920197017,0.06819511,-0.09,0.0136645962732918,0.00174385945409861,0.00449943757030402,0.010652973293455,2.55,0.0221879514319923,-0.000338312996267076,-0.22999999999999,0.00596089651883647
"2006-06",0.031,0.249,-0.00651465798045736,0.013570822731128,0.00104619493174973,2.6128997032701,5.5510190400511,0.00105349040462133,3.579152258039,2.09040894525447e-05,0.0156322763081116,-0.00557568888940985,-0.05677631912,-0.05,-0.0122549019607843,0.00164565919534199,0.0078387458006719,0.0232401298506644,2.81,0.0151598944838849,-0.00020265980703249,0.00999999999999801,0.00948091964920605
"2006-07",0.022,0.255,0.00765027322405021,-0.0234309623430962,0.00107425306668452,4.6399333998609,8.21436717327919,0.0012206475689398,3.7910757470018,-0.000486810936172755,0.00732310651967838,0.000944065289921747,-0.04258626068,-0.07,0.00868486352357321,0.00150922292183719,0.0111111111111106,-0.0114138516076352,3.83,-0.0363289063640794,0.000172487030919877,0.289999999999999,0.00176097675510678
"2006-08",-0.025,0.192,-0.00542299349241371,-0.00856898029134534,0.00109383688899101,2.2463418244273,5.5072360691249,0.00136100990799348,0.46309206847441,-0.000480914808926758,0.0097280130638695,0.00545567587702567,0.0623609669,-0.08,0.0135301353013532,0.00135585247550152,0.00109890109890176,-0.0161451087964095,3.68,0.0356279676486742,0.00137079519137862,0.119999999999997,-0.00574241181296142
"2006-09",0.032,0.196,-0.0130861504907236,0.00345721694036283,0.00110206505907851,5.74169561100661,7.4584081711023,0.00149194246823225,3.076815099016,-0.000818308125422162,0.00415319952166016,-0.00241489304477038,-0.0425766146,-0.06,0.00242718446601928,0.00119112534549726,-0.00658616904500597,-0.00312219660701007,3.5,-0.00380204745244173,0.00236514529148213,-0.0600000000000023,-0.00106082036775113
"2006-10",-0.027,0.182,0.00110497237568596,-0.012058570198105,0.00107606588580067,5.2613063861463,5.6084710140296,0.00160780872847099,4.6387697028531,-0.0010612908986567,0.0035031562169614,-0.00286848477702972,0.00158911800000001,-0.07,0.00726392251815995,0.00101171073688855,-0.00773480662983428,-0.00154592189219782,3.89,0.0230385924257794,0.00314470530449062,0.230000000000004,-0.00165191740412984
"2006-11",0.00600000000000001,0.224,0.0187637969094911,0.00174367916303408,0.00102054023021725,4.5323679923227,11.3233181204741,0.00170539410077497,5.5257087492532,-0.00156379989195288,0.0112352330270384,0.00149580184076736,0.0600348625,-0.05,0.00600961538461539,0.00081887711193529,0.0144766146993323,-0.00186153219520269,3.97,0.0297779784340364,0.00317659066588782,-0.100000000000001,-0.00141827207185918
"2006-12",0.00599999999999999,0.275,0.0140845070422513,-0.00174064403829421,0.000928632877646107,4.9803831378293,8.64164028535379,0.0017793567113964,5.3608793689487,-0.00256721504157909,0.00401516267873392,-0.0040853170783991,0.00442973909999998,-0.04,0.00716845878136188,0.000588366785672978,0.00439077936333621,0.00183880495199129,3.96,0.0138003779896381,0.00236158681244714,1.11,-0.00142028642442882
"2007-01",0.00600000000000001,0.239,-0.00747863247862923,-0.0091543156059285,0.000812776593617892,4.6336674562713,8.87977211159651,0.00184924314417745,6.389100741324,-0.0029827702914319,-0.00885883778966468,-0.00411968523765571,-0.1966726613,-0.01,0.0189798339264533,0.000322002383285946,0.00765027322404377,-0.00368635256345584,4.47000000000001,-0.0120967987920672,0.00129675329135193,-0.200000000000003,0.0171862036268815
"2007-02",0.039,0.296,0.0107642626480107,-0.00923889133304012,0.000681587940317696,1.75133202534681,8.33752028621021,0.00190155862296404,5.8710655460815,-0.00142564264869582,-0.0188281699045457,0.00660194883881182,0.0991353852,-0.04,-0.00698486612339944,2.60503105751209e-05,0.00216919739696331,0.00216916954961022,3.83000000000001,-0.00716264406981704,0.000741254374258871,-0.259999999999998,-0.000932183640177109
"2007-03",0.054,0.291,0.0149094781682577,0.044404973357016,0.000542960020376126,4.5480328257457,9.8376041268349,0.00193496191906695,6.87573986412789,-0.000276647301717392,0.0304630822032119,0.0090789406442402,0.0571747421,-0.02,0.0128956623681127,-0.000293644862626286,0.00324675324675283,-5.44445185490794e-06,3.88,0.01556162592164,0.000700874743030155,-0.0700000000000003,-0.00501516211803121
"2007-04",-0.021,0.336,0.00944386149003806,-0.00170068027210879,0.000393387129215217,4.8446209585874,10.4901895157196,0.00193984730209773,2.51953481322481,0.000185971741899271,-0.0118122570277798,-0.00331005403226003,-0.0837943299,-0.02,-0.00578703703703704,-0.000634907688954578,-0.00539374325782072,0.00115717844212471,3.99,0.0164854047681549,0.000658944875504552,0.160000000000004,-0.00562653850662298
"2007-05",0.021,0.313,0.00311850311849926,0.00596252129471875,0.000235550464773082,5.4127333988111,11.9360726459149,0.0019122435041159,2.44889365023721,0.000162586925321895,0.0160807561159959,0.00110958084759627,0.1064573284,-0.03,0.0104772991850988,-0.000983745891789845,0.00325379609544552,-0.00249474406607653,4.57,-0.00145298144940087,0.000446803422023301,-0.170000000000009,-0.00235765648944952
"2007-06",0.013,0.296,0.0134715025906715,0.0110076206604572,7.00255670007532e-05,3.7877646628727,12.2053051801793,0.00184538884787289,0.949731191277905,-0.000425129539527336,-0.00245557810262009,0.00536101643687048,-0.12126182761,0,0.00460829493087558,-0.00132122377130861,0.00216216216216103,-0.000497016913352466,4.40000000000001,0.0174848377704013,0.000285265490608921,0.270000000000003,0.0141793690180787
"2007-07",-0.00399999999999998,0.323,-0.00715746421267582,-0.0117252931323284,-9.58198290379464e-05,4.2577106364934,10.3162687224046,0.00174090488219902,2.189876052616,-0.000211768045844662,0.0125566455077915,-0.00326854425328238,0.03306611661,0.01,0.0103211009174312,-0.0016282971639523,-0.00215749730312731,0.00231342123694622,3.95,-0.00497961993119467,0.000121333932883161,-0.609999999999999,-0.0142141442386112
"2007-08",0.00899999999999998,0.313,0.00926879505663991,-0.00423728813559321,-0.000256161728999782,5.2028242119097,11.0166671515423,0.00161013942050614,8.5632787577205,-0.000261626667786508,0.00849756028984672,-0.00939489324937226,0.0922980171,-0.01,-0.00567536889897844,-0.00191168809318465,0.00756756756756749,0.00262891221148465,3.79000000000001,-0.00431183458392814,0.000360902443396593,-0.950000000000003,-0.0290745774731118
"2007-09",0.017,0.314,-0.00306122448979196,0.0119148936170212,-0.000409493358750956,2.5565062109645,8.5628620899177,0.00145934411586901,3.11606018956461,-0.000946864819040383,0.0165480839150731,0.0134124378573215,-0.1569411186,-0.01,-0.0045662100456621,-0.00217603572012481,-0.0107296137339062,0.000790121938794242,4.14,0.000865681492225878,0.00102953910985626,-0.319999999999993,-0.00499087035909929
"2007-10",-0.003,0.269,0.016376663254865,-0.00841042893187549,-0.000546263747282394,2.5523288471025,12.4836961994992,0.00128695994077699,3.61839734858771,-0.000737713289083008,0.0100941885410606,-0.00462291628501421,0.1431842642,-0.01,0,-0.00242057894828707,0.00650759219088992,-0.00264484158837996,3.76,0.0233295050724371,0.00178317650397508,0.029999999999994,-0.000244678248103702
"2007-11",0.023,0.311,-0.00402819738167237,-0.00508905852417307,-0.000661654601130879,3.2384500023159,6.7111787283917,0.00107640882251014,4.63876970285311,-0.00122590846456583,0.00801669766331203,-0.00685274952541326,-0.1971759873,0.01,0.0206422018348624,-0.00266874405412298,0.0032327586206895,0.000311825969487645,9.94,0.00369062528957365,0.00205696320942295,-0.219999999999999,-0.0004894762604013
"2007-12",-0.00599999999999998,0.264,0.00606673407482416,0.00085251491901106,-0.000746180630067372,2.2818488551352,9.73136347890311,0.000838211625620477,3.8774149462089,-0.00103094333549503,0.0182302363043323,0.0111746361170648,0.1262701946,0.03,0,-0.00291662880379528,0.00322234156820578,-0.00114688622738002,9.97,0.0159702509485191,0.00186535844274927,-0.529999999999994,0.0145690499510285
"2008-01",-0.029,0.283,0.0150753768844205,-0.00851788756388416,-0.000796203155035702,2.2296326244881,9.56973600611489,0.000584188511754347,2.8805896462726,-0.00270278611601915,-0.0309392883230454,-0.00956066231603392,0.1675110769,0.03,0.0325842696629214,-0.00315782083633076,0.00749464668094224,-0.00210363204609454,9.61,0.0110586799154244,0.00104410034130598,1.03,0.0101363581513212
"2008-02",0.00800000000000001,0.318,-0.000990099009905543,-0.00859106529209619,-0.000815171251601243,5.3009907296145,11.650859667228,0.000325753030440135,6.6402693208355,-0.00615358536555377,0.0438426275508916,0.0105688060040632,-0.08078214037,0.03,-0.0217627856365615,-0.00338673421322588,-0.00106269925611013,0.00451134711360557,9.43,0.0208875375928825,-0.000262129302293523,0.319999999999993,0.00119460040616426
"2008-03",0.012,0.292,0,0.020797227036395,-0.000805563451522384,2.2442531935981,9.2160016092716,7.02493233188939e-05,5.25884213352201,-0.00767940309983994,-0.0343979602319832,-0.00941249228310703,-0.39939753393,0.02,0,-0.00360124408988693,-0.00106382978723363,-2.64510438192644e-05,9.58,-0.048279264807207,-0.00172402527281079,0.870000000000005,0.00429543013960143
"2008-04",-0.023,0.283,-0.00297324083250372,-0.0178268251273345,-0.000775066148324122,0.822927598768096,7.6539932553045,-0.000169417536063809,4.75650497449919,-0.00468964640318636,0.00197625504920618,-0.00364588866116466,0.7994129098,0,0.00333704115684094,-0.00378712041301865,0.00425985090521763,0.00348259088071123,9.81,0.0193247965729146,-0.00236787607880495,0.710000000000001,0.000475228703813668
"2008-05",0.03,0.313,-0.00994035785288461,0.00259291270527218,-0.000723310109610353,1.26780984913241,5.356253503327,-0.000389762742644129,4.6309206847434,-0.00155473664785988,0.0113677753165671,-0.00103256841794985,-0.8122780716,0.04,0.0121951219512195,-0.00392667367373523,-0.00106044538706218,0.00403778118748654,9.93,0.0120283211703409,-0.00316372080356198,1.04,-0.000356252226576315
"2008-06",0.051,0.337,0.0582329317269101,0,-0.000662686534255941,1.5205363257459,6.3035261041329,-0.000587751840102069,-0.282564651950395,0.00278486563968205,-0.0128276649157053,0.0143441159294697,0.32676962913,-0.01,-0.018619934282585,-0.00398409774752762,-0.00743099787685775,-0.00140724823708771,9.84,-0.003124312266785,-0.00433156896474507,0.82,0.0066524114991684
"2008-07",-0.036,0.301,-0.0180265654648949,-0.0112068965517241,-0.000595650420227467,2.7110661698731,4.1455560651567,-0.000749596989077728,1.78957612901949,0.00325874985818264,-0.00926477295958972,-0.0184715161882456,0.05342902521,-0.05,-0.00669642857142845,-0.00393624744164456,-0.0096256684491981,0.00296332704351321,9.82,-0.0132387592182223,-0.00556538637856818,0.460000000000001,0.00908661789001664
"2008-08",0.021,0.343,-0.0173913043478295,-0.016564952048823,-0.000523783809841527,0.475167601795597,3.9364977764468,-0.000863027842499031,1.97795256365309,0.00147273279183069,0.0169770686906845,-0.00067227523900637,-0.12650291962,-0.06,0.00561797752808989,-0.00376600163644603,0.0053995680345571,-0.00324405901599389,10.95,-0.00604585261798685,-0.00653114537267485,0.509999999999998,0.00444392468717103
"2008-09",-0.049,0.303,0.0206489675516222,-0.0124113475177304,-0.000443017915942034,2.58888019322499,7.91222173798751,-0.000930788436527274,4.5681285398656,-0.000104191834344514,-0.0237219726769574,-0.0104839784128846,0.06030292508,-0.07,-0.0156424581005587,-0.00346067729340283,-0.00107411385606826,-0.00554055442231793,7.82,0.000281222680827087,-0.00716184830961308,0.579999999999998,0.0137385027360577
"2008-10",-0.107,0.135,-0.0414258188824617,-0.0287253141831239,-0.000356329433453761,2.75492782610149,2.95297432659531,-0.000944331943930843,2.9512308092602,-0.00176600250231407,0.00234955764683398,0.00439058671371617,-0.0518839767,-0.09,-0.0295119182746879,-0.00299986509983474,-0.00752688172043015,0.000270344409393219,8.21,-0.0350293196251158,-0.00730853301844991,-0.00999999999999801,-0.000344550361777718
"2008-11",-0.136,-0.052,-0.048241206030151,-0.0258780036968577,-0.000257867912760168,1.5675309282181,0.936233658725598,-0.000896893285517453,1.2950879881063,-0.00255082193587297,0.00116280760752341,-0.01608736285898,0.0088579268,-0.19,-0.071345029239766,-0.00238324807062018,-0.0249187432286024,0.00205297926959447,2.20999999999999,-0.0117142305154195,-0.00646093280495386,0.270000000000003,0.00172334558823528
"2008-12",-0.139,-0.103,-0.107708553326297,0.00284629981024676,-0.000149518836419005,0.9712217162907,-1.32601665891229,-0.000784806324343079,2.9904758998089,-0.00244382624406214,-0.0228609703814432,-0.0110142117443784,-0.0787035306,-0.29,-0.0390428211586902,-0.00161918889971768,-0.00444444444444481,8.82736414202778e-05,2.17,-0.000661383388764536,-0.005053696881265,-0.320000000000007,0.00504645028099548
"2009-01",0.024,-0.054,0.020118343195267,0.0501419110690633,-3.46594151564572e-05,1.1612887059072,-4.4150183132644,-0.000632432387223658,1.21659780700891,-0.00106312498235872,0.00927681992355489,-0.0437185714838184,0.0759305507,-0.2,-0.00262123197903015,-0.000791922911647647,0.00223214285714302,-0.00519360082938425,4.33,0.0112200959914108,-0.00362174515378477,-1.71,0.00798813191829284
"2009-02",-0.019,0.011,0.0208816705336428,0,7.71015102967176e-05,0.3770010840908,-5.8586945110528,-0.00045110787397773,0.306111706279594,0.000493422437728208,0.00364791488820293,-0.00850630785216688,-0.07678003361,-0.2,0.0105124835742446,1.77469949280695e-05,-0.00111358574610199,0.000724365321297826,4.16,-0.00891168216810001,-0.00249754118042511,-0.369999999999997,-0.0118872410279632
"2009-03",0.00900000000000001,0.076,0.00454545454545441,-0.0243243243243243,0.000168642574645661,4.002895477949,-4.5241267543248,-0.000256247400004184,1.04391940859499,0.00276960373857205,0.0136442464821123,-0.0035999947476969,0.08539337291,-0.18,-0.00260078023407037,0.00078686321596444,-0.00445930880713519,-0.000302824069513319,3.96,0.00550816873195514,-0.001489553544887,-1.04000000000001,-0.005499541704858
"2009-04",0.078,0.159,0.00904977375565275,-0.00923361034164361,0.000240904995398195,4.3590101515438,-1.4839980745722,-7.11906016119812e-05,2.7000622297488,0.00465190068398091,0.00763578818603583,0.00251144093209499,-0.0029918521,-0.25,0.00260756192959597,0.00150097587048537,0.00559910414333675,-0.000590653351880022,3.61000000000001,-0.00295855913733312,-0.000699548941489159,-1.06,0.0027649769585254
"2009-05",0.014,0.216,0.0168161434977563,0.0149114631873253,0.00029165886442728,2.1293774759541,-1.33972082335249,0.000108768513045421,2.8962876824922,0.00587434163733391,-0.00727168268076883,-0.00580672094047086,-0.0701923802,-0.27,0.00260078023406993,0.00214203308266314,-0.00779510022271712,-0.00203566246873654,3.32,0.0100581876667409,-6.55759613558127e-05,-0.909999999999989,0.00172334558823528
"2009-06",0.046,0.247,0.0154355016538068,0.0165289256198347,0.000326357741632588,4.8634187893559,-1.4270647446082,0.000280089702691111,10.6589665930196,0.00723304350440479,0.00386301602678052,0.00138672505831794,0.14513519604,-0.2,0.00648508430609598,0.00268787891066236,0.00112233445566723,0.00130396975423719,4.22,0.0163675746653602,0.000272718024089125,-0.580000000000013,0.0116985892877624
"2009-07",0.084,0.312,0.00651465798045714,0.000903342366757043,0.000341629307714753,2.69435702103561,1.31192821138491,0.000437914479313406,6.2478184153487,0.00691698817815856,0.0161188232520357,0.0167565430407917,0.02788341254,-0.19,0.0128865979381443,0.00312322882428817,0.00448430493273566,-0.000292328445114842,4.19,-0.0113605716617121,0.000402675376730111,-0.479999999999997,0.00170048747307572
"2009-08",0.019,0.3,0.0161812297734611,0.0135379061371841,0.000342394148828529,6.6283270683982,4.09412822836219,0.000571980826038265,7.44871818613821,0.00560902148393616,0.00828619573711387,-0.00168750008536378,-0.02307220723,-0.14,-0.00508905852417289,0.00343669190675033,0.011160714285714,0.00144237100970912,4.66,-0.0107139983705006,0.000843314154029384,-0.590000000000003,0.00192394748755098
"2009-09",0.04,0.341,0.0159235668789792,0.0142475512021372,0.000334808602530989,4.6420220306901,1.3123918649393,0.000681131115635614,4.2227717430372,0.00402647977812842,0.00279323931174802,0.00693774954621817,0.11407492955,-0.12,0.00895140664961638,0.00364114865742549,0.00662251655629187,-0.000584441656310108,8.5,0.0218297229307349,0.00152582186890959,-0.859999999999992,0.00124251666101882
"2009-10",0.036,0.387,0.0167189132706407,0.0193151887620719,0.000321688236694317,2.5867915623957,1.88336165900139,0.00077082277009044,6.39694975943371,0.00198381894204669,0.0102164933297957,0.00557694169969958,-0.1230034014,-0.11,0.00760456273764259,0.00373884616309339,0.00657894736842146,0.00100059323619672,8.04,0.0245303246665827,0.00178167897020054,-0.129999999999995,0.0120712996389891
"2009-11",0.014,0.4,0.0215827338129493,0.0267011197243756,0.000290831577165251,1.1163827853659,4.79269544808891,0.000834178712395994,7.1504554979682,0.00128544776277972,-0.0136458764139662,0.0118819539255401,-0.0097815865,-0.06,0.0188679245283019,0.00374799489183264,0.0130718954248363,-0.000727014704821061,7.79000000000001,0.00920193053357887,0.00147725272082866,-0.170000000000016,0.000222940586333875
"2009-12",0.052,0.372,0.0060362173038242,-0.00587248322147649,0.000227553605638864,3.4212067840299,7.63573761445569,0.000865493855487731,7.3309829144919,0.00109761304180322,-0.00483188320598948,0.00252804923862637,0.1280347984,-0.07,0.00246913580246914,0.00369686572656058,0.00107526881720377,-0.00100662929164796,7.79,-0.00439168014903135,0.00109889404302455,0.140000000000015,0.0092499721386381
"2010-01",-0.00200000000000003,0.371,0.00899999999999723,-0.0481012658227848,0.000142553813518687,3.56114627603199,10.4282542751741,0.000869929706944328,11.3182841142378,0.000297648409303353,0.00474286315799999,0.0126128328334143,-0.13665592272,-0.08,0.0172413793103447,0.00358825457604817,-0.00107411385606826,-0.0002877315239318,6.22,-0.0151456534865874,0.00122291476606851,1.48999999999999,-0.00242932862190814
"2010-02",0.046,0.38,-0.00099108027749828,0,4.6290572630614e-05,4.39985363606451,10.3006885435186,0.000852732756690733,7.7312828380886,0.000242830694920926,-0.00615162126874802,-0.0123047983743643,0.11127571655,-0.05,0,0.00342406479233826,0.0107526881720426,0.00142285565905587,6.25,0.0109816715924753,0.00204295327690374,0.570000000000007,0.00121762231569633
"2010-03",-0.032,0.386,0.0257936507936471,0.0469858156028369,-5.05008899087667e-05,5.6606142539447,12.4285273860826,0.000820107332051734,11.781376182711,-0.000486197381121989,0.0195422392903555,0.0154454028547446,-0.04462552353,-0.04,0.0108958837772397,0.00321791569194163,0.00531914893616992,-0.00014937128873771,6.81,0.0185075282129739,0.00295808074613579,0.400000000000006,0.0312880044223327
"2010-04",0.012,0.332,0,-0.00254022015241318,-0.00013929613639696,4.2982408672711,9.8906808647661,0.000770561550202498,8.35920428686731,-0.00110705583641657,-0.000486031306937917,0.0185772891849738,0.00720041049999999,-0.03,-0.0107784431137725,0.00296912244171255,-0.00740740740740731,-0.00085674213766751,6.76,0.0238899744280776,0.00347259356171103,0.20999999999998,-0.0482418524871355
"2010-05",0.015,0.341,0.00290135396518854,-0.0110356536502546,-0.000218648671575172,4.10580321625309,6.6482767393039,0.000701800503974281,7.3545299688214,-0.00171007504999876,0.00977538446127069,-0.0144586864785531,-0.0085337947,-0.02,0.00242130750605327,0.00268189040707489,0.00106609808102398,-0.000427274758998619,7.25,0.00291065480980812,0.00340511290641299,0.230000000000004,-0.0134039198017571
"2010-06",-0.003,0.372,-0.011571841851497,-0.0240343347639485,-0.000276282114554993,2.3105155585551,5.858045677801,0.000625317748255805,6.3734027051045,-0.00217318797277033,0.0161932981697555,-0.00126012275851772,0.03653916692,0.01,0,0.00236340042054506,-0.00106496272630507,0.000280946809735561,7.31000000000001,0.0119548723354441,0.00305678539657861,-0.449999999999989,0.00707843361114269
"2010-07",-0.037,0.341,-0.00487804878049303,-0.00263852242744056,-0.000304941615673848,2.4412762559719,7.89957534078219,0.000539118614025336,7.7391318561984,-0.00243317461037196,0.0497923411200791,-0.00472789127088535,-0.08983267965,0.01,0.0024154589371982,0.00202686304567634,-0.00213219616204707,-0.000566665993037008,7.3,-4.38737174793813e-05,0.00244885272159179,0.349999999999994,-0.0011336583153837
"2010-08",0.00699999999999998,0.301,-0.0068627450980363,0.00440917107583783,-0.000304288127203955,0.693833125094102,3.61772116725831,0.000446841290500322,5.3451813327293,-0.00154150021965094,-0.0479613516966521,0.0102636874753399,-0.04500184041,0.01,0.00361445783132517,0.00168372558412688,-0.0096153846153848,0.000703648235997223,5.59,0.0414697248674545,0.0016820497278307,0.0900000000000034,-0.00964703211894213
