"","BELLOCOBDNOSTSAM","BVEMTE02BEM460S","BSEMFT02BEM460S","BCEMFT02BEM460S","X00XHOUBEM086NEST","CP0500BEM086NEST","CP0410BEM086NEST","CP0430BEM086NEST","CP0432BEM086NEST","SERVHOBEM086NEST","CP0400BEM086NEST","CP1252BEM086NEST","BELLOCOBPNOSTSAM","CP0611BEM086NEST","BELPRCNTO01IXOBM","SERVRPBEM086NEST","BELCPGRSE01IXOBM","CP1120BEM086NEST","BVDEFT02BEM460S","BVDETE02BEM460S","CP0730BEM086NEST","BCEMFT02DKM460S","BSEMFT02DKM460S","CP0430DKM086NEST","DNKPRMITO01IXOBSAM","DNKLOCOBPNOSTSAM","CP1252IEM086NEST","IRLCP120000GPM","CP0730IEM086NEST","SERVTRIEM086NEST","BVEMTE02NLM460S","BSEMFT02NLM460S","CP0444NLM086NEST","NLDLOCOBPNOSTSAM","BVDEFT02NLM460S","CP0550PLM086NEST","CP0444PLM086NEST","ESPBRODFT02STSAM","BVEMTE02ESM460S","BVEMFT02ESM460S","CP0440ESM086NEST","CP0400ESM086NEST","CP0500ESM086NEST","ESPPERMITMISMEI","CP1252ESM086NEST","ESPPRMITO01IXOBSAM","ESPPROCONMISMEI","ESPPREND401IXOBSAM","CP1120ESM086NEST","SERVCOESM086NEST","BVDETE02ESM460S","ESPCPHP1200GPM","SWEPRINTO01GPSAM","BVDEFT02SEM460S","CHELOCOBDNOSTSAM"
"2005-05",-0.000399799604670403,-0.074,-0.153,0.006,0.0416666666666683,0.689999999999998,-0.110000000000014,1.38000000000001,1.78999999999999,-0.120000000000005,-0.00660792951541855,3.19,-0.000541767971873885,0.000463048712724623,5.40045003750311,1.50999999999999,1.75246789935279,1.78,0.151,0.09,-0.309999999999988,0.011,-0.037,1.4210854715202e-14,-0.024885939444214,-0.000907626455610933,0,0.00143472022955508,1.8,2.3,0.302,0.005,1.06,0.000160815246456503,-0.014,-2.80000000000001,-0.199999999999989,-0.044,0.012,-0.011,0.100000000000009,-0.0122216903452521,0.0700000000000074,0.0265770487759733,3.21000000000001,0.067342090651598,0.00327332242225964,-0.00462508632283443,1.20999999999999,-2.52,0.061,-0.001,0.00467726847521033,0.18,0.000750955560492317
"2005-06",-0.000236197195540355,0.114,-0.156,-0.004,0.113333333333334,0.730000000000004,0.120000000000005,1.59,2,0.109999999999999,0.0139559149602191,3.19,0.00106688849129855,0.000647968156993306,4.30035836319699,1.77,1.91526546377361,2.69,0.26,0.14,1.69,-0.018,-0.052,0.0999999999999943,-0.0259464057847724,-0.000516728121089827,0,0.0056819565411497,2.90000000000001,3.3,0.272,0.012,-0.0900000000000034,0.000440600920157852,0.00999999999999995,-0.399999999999991,-0.0999999999999943,-0.015,-0.014,0.021,0.0999999999999943,0.00223987599074293,0.0700000000000074,0.0350192215281151,3.21000000000001,-0.010272450407441,0.00217509516041203,0.0278612051888301,1.76000000000001,-2.39,-0.00800000000000001,0,0.0353817504655494,0.279,-7.57030365819977e-05
"2005-07",0.000271749110167363,0.00100000000000001,-0.161,0.017,-0.0958083832335308,0.810000000000002,0.0500000000000114,1.67,1.95999999999999,-0.0600000000000023,0.0162078723951635,1.70999999999999,0.00252546838749845,0.00897317298797407,-3.3002750229186,2.03,1.886536481817,4.09,0.208,0.118,-1.02000000000001,0.009,-0.064,-0.0999999999999943,-0.0860262008733624,0.000312298792088495,0,-0.00428370543572728,1.40000000000001,2,0.242,-0.021,0.019999999999996,0.00115093142317702,-0.00499999999999995,-0.299999999999997,-1.4210854715202e-14,0.048,-0.011,0.001,0.200000000000003,0.0052955776040513,-0.219999999999999,0.0229238001276735,3.21000000000001,0.00509306232431261,-0.0108518719479104,0.000825969181584618,2.7,-2.52,-0.019,0,0.00719424460431644,0.215,-0.00049537053019999
"2005-08",0.000935715262170955,-0.027,-0.142,-0.008,0.192052980132444,0.769999999999996,0.0999999999999943,1.73,2.02000000000001,0.100000000000009,0.00253164556962027,1.70999999999999,0.00338059873264096,0,4.700391699308,1.62,1.742891572034,0.810000000000002,0.184,0.093,-0.069999999999979,-0.008,0.04,0.100000000000009,0.0320114667940754,0.00154694400815059,-0.0264105642256903,-0.00427562932046434,0.600000000000009,1.5,0.27,0.011,-0.200000000000003,0.00220761792635527,-0.00600000000000006,-0.400000000000006,-0.0999999999999943,-0.033,0.012,-0.014,-0.0499999999999972,-0.00394608648992678,0.0699999999999932,0.00465221831385643,3.21000000000001,-0.0708852966875845,0.0202962150301711,-0.0455150504046583,2.37,-2.38,-0.026,-0.002,-0.0428571428571428,0.216,-0.00074394766119168
"2005-09",0.00154950807553367,-0.03,-0.109,0.014,-0.0444444444444436,0.780000000000001,0.0700000000000074,1.73,2.02999999999999,0.0799999999999983,0.012121212121212,1.70999999999999,0.00332574544710407,0.000550105436875503,4.100341695141,1.50999999999999,1.59924666225091,2.61,0.233,0.108,1.91,0.022,-0.032,-1.4210854715202e-14,0.0324074074074074,0.00216376751813119,0,0.0271970955032399,0,1.10000000000001,0.298,0.016,-0.279999999999987,0.00300429110427203,0.011,0,0.0999999999999943,-0.011,-0.00799999999999999,0.00499999999999999,-0.0500000000000114,0.000118295058867623,0.230000000000004,-0.00722837135757581,3.21000000000001,0.0250036513381708,0.0086021505376348,0.0312479662324874,1.66,-2.38,0.002,0,0.0354477611940299,0.342,0.000200749358590713
"2005-10",0.00194447032066924,0.038,-0.113,0.016,0,0.719999999999999,0.0299999999999869,1.84999999999999,2.05,0.0400000000000063,-0.0174650698602793,1.70999999999999,0.00301264801126822,0.00128287363694679,-3.500291690974,1.78,1.7620442266717,4.05,0.222,0.14,-0.170000000000016,0.041,0.021,-0.100000000000009,-0.0461883408071749,0.00249438137938252,0,-0.00146269916216271,0.799999999999997,1.8,0.326,0.011,-0.170000000000002,0.00329998181830948,0.019,-0.200000000000003,-0.0999999999999943,-0.023,-0.022,0.003,0.150000000000006,0.00148873444333408,-0.0700000000000074,-0.00802047781570037,3.21000000000001,-0.0480159033565256,-0.0042643923240967,-0.00805986296429717,1.76000000000001,-2.39,0.00600000000000001,0.001,0.00810810810810802,0.31,0.00123283634657612
"2005-11",0.00194750405321864,-0.091,-0.087,0.014,-0.0232558139534921,0.769999999999996,0.0100000000000051,1.95999999999999,2.07000000000001,0.0100000000000051,-0.000888776028440952,1.70999999999999,0.0028812534633551,0.0249839846252402,6.80056671389301,2,1.9344181184113,2.88,0.334,0.113,0,0.00699999999999999,0.003,0.700000000000017,0.00188058298072402,0.00235015944261519,0,-0.00279302860061272,1,1.8,0.271,-0.003,-0.0300000000000011,0.0031222368542192,0.027,-0.299999999999997,0.0999999999999943,-0.045,0.011,-0.014,0.0599999999999881,-0.00467343728198055,-0.0100000000000051,0.00108951201330343,3.21000000000001,0.101547155759669,-0.00321199143469042,0.04282624107029,1.93000000000001,-1.98,0.00700000000000001,0,-0.0196604110813227,0.359,0.00194242797487187
"2005-12",0.00195519292719548,0.152,-0.019,-0.00599999999999999,0.0595238095238149,0.840000000000003,0.100000000000009,2.06999999999999,1.92,0.0599999999999881,0.00559156182488252,1.70999999999999,0.00297543663607991,-8.92857142857917e-05,-0.500041670139098,1.92,1.9727234276868,1.86999999999999,0.329,0.127,0.320000000000007,0.01,-0.016,0,-0.00281557954012202,0.00199235312709511,0,0.00141043723554286,0.399999999999991,1.40000000000001,0.215,-0.001,0.0799999999999983,0.00291377991484643,0.03,0,0,0.049,0.027,0.005,0.0499999999999972,-0.00204489769046934,0.0100000000000051,0.0129453545652434,3.21000000000001,-0.0132432772802895,0.00590762620837881,0.00706827729261539,2.58999999999999,-2.12,0.022,0.002,-0.0082041932543299,0.28,0.00242191804165537
"2006-01",0.00192672898733348,-0.06,-0.05,0.015,-0.123595505617977,0.740000000000009,0.0300000000000011,1.95,1.58,0.0600000000000023,0.013522052318969,2.48999999999999,0.00338228829318243,0.00285739798196283,7.0005833819484,1.13,1.15873560558299,1.88000000000001,0.252,0.126,-0.799999999999997,-0.017,0.021,-0.100000000000009,0.0352941176470589,0.00165937382260384,-0.0246609124537608,-0.00135235309438439,3.8,3.5,0.158,0.041,1.09,0.00249727569497127,0.00100000000000006,0.200000000000003,-0.0999999999999943,-0.05,-0.015,0.00399999999999999,-0.0999999999999943,0.0228971779928117,0.0100000000000051,0.021657995928521,2.79000000000001,-0.0345131019473236,0.017084890549921,-0.00730426053016253,2.22,-1.87,-0.045,0.002,0.0367647058823528,0.274,0.00190488740237105
"2006-02",0.00198786479702306,0.003,0.004,-0.004,0.21153846153846,0.929999999999993,-0.150000000000006,2.25,1.84,-0.0200000000000102,0.00187032418952615,2.48999999999999,0.00356679573896068,0.00106847119579734,2.90024168680731,1.8,1.3406858246415,3.23,0.302,0.131,-1.31,0.025,0.041,0,-0.00318181818181817,0.00126889019235521,0,0.00282470398441542,3.2,3,0.14,0.001,0,0.00173479048593639,-0.00200000000000006,-0.100000000000009,0,-0.072,-0.005,0.003,0.0400000000000063,-0.0180828313116168,0.11999999999999,0.0183206951901265,1.39,0.0580555613533424,-0.0115485564304476,0.0267643084433973,1.70999999999999,-2.04000000000001,-0.082,-0.001,-0.0177304964539006,0.356,0.00146541950837209
"2006-03",0.00193352176105566,0.002,-0.031,0.033,-0.338624338624339,0.810000000000002,0.0200000000000102,2.58,2.2,0.0300000000000011,0.0072184194150593,2.48999999999999,0.00346402204750129,0,16.701391782649,1.36999999999999,1.1012776416698,0.719999999999999,0.268,0.118,-1.45,0.015,0.115,0.5,-0.000455996352029309,0.000676969513220715,0,0.00566585956416465,5,4,0.12,0.007,-0.38000000000001,0.00126521785169498,0.004,-0.0999999999999943,0,0.096,0.031,0.001,-0.25,0.000912477315982763,0.219999999999999,0.00173931949124695,2.50999999999999,0.00433989248902722,0.00106213489113327,-0.0288261515601794,-1.49000000000001,-1.33999999999999,0.021,0.003,0.00361010830324915,0.313,0.00127232622814644
"2006-04",0.00172516931135136,0.121,0.017,-0.062,0.296000000000004,0.939999999999998,-0.120000000000019,2.53,2.19,-0.0499999999999972,0.00741381440751265,2.48999999999999,0.00325186209090123,-0.000978386551632293,-12.701058421535,2.3,1.47475440710559,3.46000000000001,0.345,0.122,1.18000000000001,0.00799999999999998,0.022,0.200000000000003,0.00273722627737238,-1.63396465101551e-05,0,0.00426770008994179,5.90000000000001,5.39999999999999,0.101,0.008,0.38000000000001,0.000945040850937495,0.012,0,0.100000000000009,0.053,-0.00699999999999999,0.015,-0.570000000000007,0.00565573512951856,0.0700000000000074,0.00173629951166387,2.50999999999999,-0.0119518782224405,0.0249336870026531,-0.0744710613743661,6.88,-1.48,0.059,0,0.00809352517985602,0.325,0.00088914275149965
"2006-05",0.00139412993444155,-0.063,0.019,0.00600000000000001,0.0432098765432056,1.04000000000001,0.0800000000000125,2.50999999999999,2.18000000000001,0.100000000000009,0.00294370170489389,2.48999999999999,0.00255123556575088,0.000356125356125503,11.400950079173,1.96000000000001,1.31195684268481,0.920000000000002,0.26,0.093,-0.420000000000002,0.018,0.032,0.200000000000003,-0.018653321201092,-0.000633617818929899,0,-0.00283921461157771,-0.0999999999999943,0.900000000000006,0.113,-0.009,-0.739999999999995,0.000713578723884334,-0.028,0,-1.4210854715202e-14,-0.16,0.035,-0.019,0.180000000000007,-0.00704141505988032,-0.019999999999996,0.0248077131405091,2.50999999999999,0.0161120388040712,0,0.0594831006404544,3.48,-1.45,0.005,0.001,0.0187332738626227,0.286,0.000603636579175504
"2006-06",0.000758980113986008,-0.065,0.006,-0.004,-0.0236686390532582,0.959999999999994,0.0600000000000023,2.27,1.98,-0.0600000000000023,0.00110064815947175,2.48999999999999,0.00170643881196164,0.000444998220006987,-1.900158346529,2.39,1.1778882602207,5.87,0.312,0.166,-0.649999999999991,-0.002,0.017,0.299999999999997,0.0319888734353269,-0.00103051519880437,-0.0176991150442477,-0.00143266475644715,1.7,1.8,0.125,0.041,-0.110000000000014,0.000845199377856876,0.00900000000000006,0.0999999999999943,0,0.064,-0.034,-0.00899999999999999,0.0400000000000063,-0.00261819271426567,-0.0500000000000114,0.0424947145877341,2.50999999999999,-0.00361932524039177,0.00724637681159268,0.0198824882532807,3.59,-1.67,-0.048,0.002,-0.0201401050788092,0.278,0.000610265994894554
"2006-07",0.000144374087267085,0.09,0.022,0.00700000000000001,0.0424242424242471,0.799999999999997,-0.0400000000000205,2.27,2.13,0.0100000000000051,0.00537503053994626,2.84,0.000880523739830164,-0.00667200427008274,2.3001916826402,2.33,1.0917013143509,4.92,0.242,0.132,-0.280000000000001,-0.043,-0.008,0.100000000000009,-0.0705300988319856,-0.000898963950055287,0,0.00145476056814135,2.19999999999999,2.7,0.137,-0.000999999999999997,0.110000000000014,0.000896214152029007,-0.017,0,1.4210854715202e-14,-0.029,0,-0.015,-0.230000000000018,0.00247094255737212,0.0799999999999983,0.0513587507604965,2.50999999999999,-0.0891951946645199,0.0118191161356602,0.0374249272220304,3.75,-1.66,0.016,0.002,-0.0214477211796248,0.258,-0.000283137334919914
"2006-08",-0.000465893108315019,-0.107,-0.003,0.001,-0.0116279069767419,0.969999999999999,-0.0299999999999869,2.29000000000001,2.33,-0.0300000000000153,0.00109356014580797,2.84,1.44650662683432e-05,-0.000358230342109911,0.700058338194992,2.75999999999999,1.3598384792792,5.52,0.334,0.094,1.25999999999999,0.012,-0.019,0.0999999999999801,-0.0492991783470277,-0.000119653373024331,0,0.00284317093378075,3.59999999999999,4.39999999999999,0.111,-0.024,-0.150000000000006,0.000825749655468666,0.00999999999999995,0.200000000000003,0.0999999999999943,0.067,0.024,0.04,0.0100000000000051,-0.00247567065670617,0.0600000000000023,0.0482712060568096,2.50999999999999,0.0354374984280741,-0.0177755205688157,-0.0708098087132383,4.33999999999999,-1.44000000000001,0.066,0.002,0.021004566210046,0.391,0.000205968201178575
"2006-09",-0.000886533314540583,-0.02,-0.003,0.043,-0.111764705882351,1,0.0699999999999932,2.38,2.38000000000001,0.0500000000000114,-0.00436946231338753,2.84,-0.000694451598661883,0.000985486471958508,-0.400033336111008,2.56,1.27365153340949,5.67,0.332,0.129,-1.73,-0.004,0.106,0.200000000000003,-0.137264870360956,0.000483191262535154,-0.0334620334620336,-0.0060502449197342,3.5,3.5,0.086,0.029,0.269999999999996,0.000648503993319505,0.038,0,-0.200000000000003,-0.005,-0.059,-0.036,-0.019999999999996,-0.00207334512100021,-0.0799999999999841,0.0280154568037532,2.50999999999999,0.00753685145601413,-0.00206825232678265,0.0295736711799532,3.81999999999999,-1.38000000000001,-0.046,0.001,0.0187835420393558,0.32,0.000522682570174737
"2006-10",-0.000982230096214343,0.126,0.026,0.016,-0.264900662251659,1.05,-0.179999999999993,2.40000000000001,2.48999999999999,-0.120000000000005,-0.0029257588687065,2.84,-0.00091582287872527,0.000358005907097336,7.200600050004,1.88000000000001,1.1204302963075,0.390000000000001,0.37,0.133,-0.599999999999994,-0.00700000000000001,0.106,0.200000000000017,0.254566882734237,0.000454321315029427,0,-4.29763044286696e-05,5.40000000000001,4.8,0.06,0.018,0.260000000000005,0.000250418320724588,0.055,0.100000000000009,0,-0.071,0.024,0.016,-0.199999999999989,-0.00220514573858754,-0.0300000000000153,0.00568308945272111,2.77,0.0290436567524004,-0.00155440414507546,-0.0267158762596068,3.72,-1.52000000000001,0.00199999999999999,0,0.00965759438103613,0.339,0.0002273900042562
"2006-11",-0.00113230107703577,-0.071,0.018,-0.00700000000000001,0.207207207207211,1.14,0.0499999999999972,2.52,2.69999999999999,0.11999999999999,0.00146717202591984,2.84,-0.000984205937168636,8.94694461841539e-05,7.600633386116,1.36,0.804411494784901,2.06,0.405,0.168,0.790000000000006,0.015,0.078,-0.500000000000014,-0.0164396430248943,0.000363529799723095,-0.0173102529960053,0.00283035728161391,4.3,4.40000000000001,0.06,0.005,-0.0500000000000114,-8.28114913503653e-05,0.0130000000000001,0.199999999999989,0,0.00199999999999999,-0.016,-0.005,-0.0600000000000023,0.0037615723173966,0.100000000000009,-0.00854320548188914,2.77,0.0159744836657307,0.018681888946549,-0.0334856780849794,3.31999999999999,-1.63,-0.039,-0.001,0.00347826086956526,0.338,0.000194155937687679
"2006-12",-0.00103394813608881,-0.095,0.006,0.005,0.0746268656716373,1.11,-0.0400000000000063,2.48,2.78,-0.00999999999999091,0.004517152972775,2.84,-0.00122051484128527,0.000178922884236821,-0.600050004167102,1.7,1.0533960050755,0.410000000000011,0.439,0.17,0.11999999999999,-0.00900000000000001,0.069,0.400000000000006,-0.00573065902578807,-0.000129660956251887,0,-0.00695060344052917,1.3,2.3,0.061,0.019,-0.019999999999996,-0.000207363505687619,0.017,0.0999999999999943,0,0.102,0.043,0.02,0,0.000519750238500594,-0.0499999999999972,-0.0142267300960445,2.77,0.0836600101461975,-0.00203769740193971,0.0661266913245027,2.56,-1.8,0.00600000000000001,0,0.0294627383015596,0.388,-0.000284920087263552
"2007-01",-0.0007807729403837,0.07,0.041,-0.004,-0.111111111111109,1,-0.120000000000005,2.59999999999999,2.95,0.0300000000000011,-0.00133689839572193,3.78,-0.00134280978888346,-0.000268336314847906,9.60080006667231,1.73,1.3694148065981,1.33999999999999,0.413,0.174,-0.0900000000000034,-0.00700000000000001,0.041,0,-0.0451488952929874,-0.000670032984589231,0,0.00425673820079251,5.3,4.2,0.061,-0.00900000000000001,-0.159999999999997,-0.000513940274599278,-0.029,1.4210854715202e-14,-0.199999999999989,-0.084,-0.001,-0.033,0.719999999999999,0.0106482700866477,0.189999999999998,-0.0188936945139963,2.81,-0.123198098237465,-0.0265441551812154,-0.0121029010074032,3.78999999999999,-1.59999999999999,0.022,0,-0.0185185185185186,0.356,-0.000699061428631964
"2007-02",-0.000373778778213985,0.083,0.005,-0.023,0.0156249999999969,1.31,0.0900000000000176,3.07000000000001,3.22,0.0799999999999983,0.00766703176341732,3.78,-0.0012247937881974,-0.000447347230920658,8.6007167263939,1.90000000000001,1.5800940076132,0.669999999999987,0.351,0.189,-0.230000000000004,-0.044,0.138,-0.200000000000003,0.0135814889336014,-0.00108637913931164,-0.00948509485094851,-0.00285867110424328,6.7,5.2,0.068,0.00700000000000001,0.120000000000005,-0.000717755601967518,0.168,0.0999999999999943,0.0999999999999943,0.02,-0.004,0.00800000000000001,0.149999999999991,-0.00835069936482014,-0.25,-0.0221809744779612,3.23999999999999,-0.01663136070672,-0.000524383848973242,-0.0113265587354094,4.41,-1.67999999999999,-0.004,-0.002,0.0128644939965695,0.374,-0.000699486271303118
"2007-03",0.000161970347523077,-0.00800000000000001,0,-0.00700000000000001,0.238461538461541,1.47,0.109999999999985,3.45,3.59,0.140000000000001,-0.00736714975845409,3.78,-0.000996915829057032,-0.00259577515216602,3.000250020835,2.15000000000001,1.91526546377351,1.25,0.357,0.177,0.40000000000002,-0.034,0.096,0.600000000000009,-0.14044665012407,-0.00169927925354407,0.0136798905608755,-0.00284258799612336,8.80000000000001,6.2,0.011,-0.004,-0.019999999999996,-0.0010729417107338,-0.114,0.299999999999997,0.0999999999999943,-0.072,-0.01,-0.00700000000000002,0.150000000000006,0.00280363639708159,0.0300000000000011,-0.0251518602885309,2.7,0.0613078826938942,0.0078698845750258,0.0168877298682619,4.76000000000001,0.349999999999994,-0.003,-0.002,0.00846740050804415,0.355,-0.00104079963372683
"2007-04",0.000748795030657057,-0.111,0.033,0.037,0.0248447204968896,1.38000000000001,-0.0199999999999818,3.39999999999999,3.49000000000001,-0.039999999999992,0.0015817009368535,3.78,-0.000439448602586157,-0.00341021268958097,3.70030835903,1.79000000000001,1.8482311725415,-0.0200000000000102,0.393,0.193,-0.0500000000000114,-0.029,0.084,0.200000000000003,-0.0248267898383371,-0.00167910116236214,0,-0.00837025806173596,9.59999999999999,5,0.023,0.017,-0.290000000000006,-0.00102219543901938,-0.045,0.100000000000009,0.299999999999997,0.082,0.004,0.00800000000000001,0.170000000000002,-0.00270788147743994,0.0600000000000023,-0.0276993476779284,2.7,-0.0135139175411847,-0.0218636127017187,0.0294827692933493,5.7,0.38000000000001,-0.023,-0.001,-0.0125944584382873,0.404,-0.000798266504332901
"2007-05",0.000920596976233146,0.058,0.038,-0.034,-0.21212121212121,1.39999999999999,-1.4210854715202e-14,3.31,3.78,-0.0100000000000051,-0.00413022351797854,3.78,6.87562773034056e-05,-0.00414227825303914,-3.40028335694601,2.02,1.8578074998604,0.739999999999995,0.368,0.163,0,-0.02,0.056,-0.100000000000009,0.034931912374186,-0.000725129967653504,0,0.00280701892620231,7.40000000000001,4.59999999999999,0.012,0.00599999999999999,-0.38000000000001,-0.00056010092690939,-0.011,0.0999999999999943,0,-0.076,-0.00899999999999999,-0.003,-0.200000000000017,-0.00165919413452853,-0.0400000000000063,-0.0298402843839194,2.7,0.0580289942920647,0.00319318786588707,0.000188975836865612,5.03999999999999,0.0900000000000034,-0.007,-0.001,0.00170068027210887,0.383,-0.000134094867351053
"2007-06",0.000480603543082658,0.026,0.032,-0.014,0.0307692307692355,1.5,-0.0699999999999932,3.39,3.78,0.00999999999999091,-0.00243961941937065,3.78,0.000211674717584875,0.00253187449136449,0,1.98,1.63755197152641,-0.390000000000001,0.343,0.208,-0.480000000000004,0.002,0.108,0.700000000000003,0.0589244851258581,0.000412504219060139,0,0.00140056022408948,6.09999999999999,3.60000000000001,-0.055,-0.02,0.490000000000009,2.85377891209304e-05,-0.093,1.4210854715202e-14,0.200000000000003,0.027,0.00899999999999999,-0.00699999999999999,0.0500000000000114,0.000882373380958867,0.0600000000000023,-0.0404603395778522,2.7,-0.014819200030555,-0.0132625994694953,-0.0217367033382346,5.78999999999999,0.820000000000007,0.007,-0.002,-0.00169779286926997,0.385,-4.09905034740587e-05
"2007-07",-0.00031326587528302,0.14,0.01,-0.033,0.0373134328358187,2.15000000000001,0.0400000000000063,3.42,3.68000000000001,0,0.00269014428955727,3.42,8.42706821555517e-05,0.00117254442139436,5.30044170347529,2.22,1.6279756442075,1.44,0.405,0.213,0.459999999999994,0.033,0.084,-1.4210854715202e-14,0.00324149108589955,0.00127920808009296,0,0.00140646976090014,9.80000000000001,4.69999999999999,0.022,0.014,0.109999999999999,0.000709298689605786,0.019,0,0,-0.051,-0.05,-0.00200000000000002,-0.0799999999999983,0.000749963729967051,0,-0.0463077502285771,2.7,0.0112169701903848,-0.0102150537634446,-0.0122291673982483,5.97,0.819999999999993,-0.035,-0.001,-0.0153061224489796,0.436,-0.000602297155907316
"2007-08",-0.0010175481533985,-0.139,0.01,0.021,-0.129496402877703,2.32000000000001,-0.0100000000000051,3.36,3.47,-0.0299999999999869,0.00292682926829269,3.42,-0.000277367251184213,0,3.80031669305801,1.96000000000001,1.4939070617434,0.200000000000003,0.383,0.245,0.019999999999996,-0.01,0.104,-0.299999999999983,0.0840064620355414,0.00153737270745458,0,-0.00140845070422535,7.8,2.60000000000001,-0.038,0.00700000000000001,0.530000000000001,0.000951118954530594,-0.016,0.0999999999999801,0,0.082,-0.024,-0.000999999999999987,0.120000000000005,-0.00214912307002746,-0.0900000000000034,-0.053349875930523,2.7,-0.0502551093759483,-0.0114068441064644,-0.0251788650402188,5.65000000000001,0.570000000000007,0.027,0,0.0146804835924009,0.444,-0.000833196979625139
"2007-09",-0.00134078913492208,0.091,0.005,-0.017,0.123966942148766,2.26000000000001,-0.159999999999997,3.36,3.53,-0.13000000000001,0.00425583657587558,3.42,-0.000792560644273799,0.000720720720720713,-7.40061671805999,1.47,1.2928041880471,-3.84,0.311,0.254,-0.599999999999994,0.024,0.071,0,-0.0536512667660209,0.00123263272583496,0.0229419703103915,0.0055157219714184,6.2,3.8,-0.086,-0.002,-0.0799999999999983,0.00111431305186338,-0.0680000000000001,1.4210854715202e-14,0.200000000000003,-0.126,0.00800000000000001,0.00499999999999999,-0.460000000000008,-0.00163412958325937,-0.0700000000000074,-0.0643989038484459,2.7,0.025195695539117,-0.00934065934065542,0.0477015371710992,6.08,0.5,-0.056,-0.001,-0.0195744680851063,0.392,-0.00154086418724919
"2007-10",-0.00138869113318152,-0.106,-0.023,0.025,0.448529411764706,2.34999999999999,0.230000000000004,3.39,3.46000000000001,0.140000000000001,0.00799128223755896,3.42,-0.00068878168782438,0.000450126035289822,10.700891740979,1.69999999999999,1.27365153340939,-1.97,0.339,0.204,1.11000000000001,-0.019,0.061,-1.4210854715202e-14,0.0713910761154855,0.000642695596385856,0,-0.00140218299153949,2,1,-0.085,-0.003,0.0300000000000011,0.00149537283189738,-0.051,0.0999999999999943,0,0.03,-0.00800000000000001,-0.00299999999999999,0.109999999999999,0.00703503389104254,0.0500000000000114,-0.0713148678764728,2.44,-0.0226208562062978,-0.00443704936217726,0.0224950832796655,4.41,0.670000000000002,-0.037,0,0.0130208333333331,0.443,-0.00167154973769956
"2007-11",-0.0011447152665387,0.069,-0.002,0.022,0.162436548223347,2.28,-0.0900000000000034,3.21000000000001,3.30000000000001,-0.109999999999985,0.0213813813813815,3.42,-0.000483569628032976,0,-3.100258354863,1.62,1.23534622413389,-3.09999999999999,0.297,0.21,-0.460000000000008,-0.008,0.074,1.4210854715202e-14,-0.0387065164135229,5.53844556816507e-06,0,0.00275298887815214,0,0.299999999999997,-0.085,0.019,-0.0799999999999983,0.00143943811534775,0.026,0.0999999999999943,0,-0.042,0.001,-0.013,0.019999999999996,-0.00116721445741108,-0.0799999999999983,-0.0888584161810044,2.44,0.00859438209414187,-0.0194986072423388,0.0286044987616927,4.04000000000001,0.799999999999997,-0.023,0,0.0282776349614396,0.371,-0.000786413650143536
"2007-12",-0.00076614141757414,-0.053,-0.031,-0.023,0.104803493449786,2.31999999999999,-0.0700000000000074,3.18000000000001,3.22,-0.0700000000000074,0.00564506644713636,3.42,-0.000579038557894096,0.00125978583640785,-5.10042503541959,2.45999999999999,1.446025425149,2.20999999999999,0.29,0.212,0.340000000000003,-0.026,-0.003,0.0999999999999943,-0.018348623853211,-0.000588071834931259,0,0.00417217714889876,0.5,0.599999999999994,-0.099,0.00800000000000001,0.390000000000001,0.000919216177747595,0.044,0.100000000000009,0,0.102,0.028,0.01,-0.0899999999999892,-0.00424992024177673,0.109999999999999,-0.0941380088795261,2.44,-0.0390940954435156,-0.0221590909090884,-0.00805891113684842,3.81,0.920000000000002,0.000999999999999994,0,-0.00166666666666669,0.3,-0.00130807695255963
"2008-01",-0.00040311136475113,0.001,0.01,0.00699999999999999,0.0316205533596832,2.17,0,3.12,3.25999999999999,-0.13000000000001,0.0150859548590807,1.91,-0.00117357674187546,-0.000718971870225515,9.7008084006997,2.01000000000001,1.1204302963075,0.600000000000009,0.243,0.202,-0.0100000000000051,-0.000999999999999999,0.036,0,0.000519210799584613,-0.00100850113426221,-0.0329815303430079,4.57892929369996e-05,-5.39999999999999,-2.5,-0.131,-0.004,1.19,7.79491661300202e-05,0.112,0.0999999999999943,1.89999999999999,0.00700000000000001,-0.074,-0.00900000000000001,-0.489999999999995,0.0159895361884739,-0.0200000000000102,-0.0778368499750814,1.55,-0.00907566751188149,-0.0162696106914612,-0.0459686702367263,3.04000000000001,0.780000000000001,-0.013,-0.003,0.0058430717863106,0.33,-0.00182927119985254
"2008-02",-0.000525192648780259,0.043,-0.002,0.00700000000000002,-0.0344827586206909,2.26000000000001,0.0999999999999943,2.48999999999999,2.61,-0.039999999999992,0.0220046082949308,1.91,-0.00186028946950068,0.000629553017357676,10.700891740978,2.16,1.02466702311881,2.2,0.281,0.194,1.37,0.000999999999999999,0.017,0.5,-0.0420342501297353,-0.00160125985559589,0,0.00272423107618623,-2.8,-1.5,-0.12,-0.013,-0.290000000000006,-0.00117172392789489,-0.0479999999999999,0,0.200000000000003,-0.165,0.038,-0.01,0.0300000000000011,-0.0141841416426485,0.0600000000000023,-0.0654895955319289,3.13,0.0449689579954136,-0.0135853514471321,0.0138491803278664,3.17,1.02,-0.049,0.004,-0.00165975103734442,0.236,-0.00223264966890335
