"","LFHUTTTTCAM647S","LFHUTTTTFRM647S","LMUNRLTTDEM647S","LMUNRLTTGBM647S","CC4WSA"
"2004-10",0.019113085757398,0.00439824070371841,0.00452284034373585,-0.00168087405450834,-0.0242314804742739
"2004-11",0.0208933124948589,0.00676751592356695,0.00697883836109869,-0.00240529164161152,-0.0196471889269406
"2004-12",-0.00902425267907503,-0.0114669829972321,0.0129666890230271,-0.00409885473176608,-0.0101660222879236
"2005-01",-0.0239856898934873,-0.0248,0.0582652836018538,-0.00290521728604287,0.00107069825149919
"2005-02",0.00849716761079633,-0.0127153404429861,0.0329509906152241,-0.00242806847153088,-0.00687635415519072
"2005-03",-0.0214769535767388,0.00415454923140834,0.0117100747022008,0.0102227090178897,-0.0131962098451583
"2005-04",-0.0187405031234172,0.014480761274307,-0.0141688285771303,0.0122876761835924,-0.0158645401531652
"2005-05",0.0356159669649001,0.0163132137030995,-0.000202429149797623,0.0164227061763655,-0.0144592304909856
"2005-06",-0.02583485628842,0.0060192616372392,-0.00506175339137482,0.0106544901065448,0.00398415994591206
"2005-07",-0.0137290014496461,0.00558436378141214,-0.00834350834350839,0.00405468025949962,-0.00139974506361384
"2005-08",0.00389071416219955,0.00793335977786591,-0.00738764621383137,0.00173070266528219,-0.00454711855262901
"2005-09",0.001550254069417,0.00590318772136955,-0.00640893115567498,0.00909928587882969,0.0198635439852899
"2005-10",0.00206380600223577,0.00469483568075124,-0.00332917186849768,0.0138112087661226,0.0671790857115746
"2005-11",-0.0549214794473526,0.00389408099688482,-0.00688935281837155,0.0142985814005854,-0.0242037310380395
"2005-12",0.0391355670571143,0.00116369278510464,-0.0121925583350851,0.00799200799200794,-0.0385092035720794
"2006-01",0.00340789933589658,0.00542425416505221,0.00915088316663115,0.00594648166501477,-0.0149411452508672
"2006-02",-0.0307410955325264,-0.000385356454720598,-0.000421762969211259,0.0112753147235907,-0.0276849067949488
"2006-03",-0.00287511230907456,-0.00616808018504245,-0.00168776371308021,0.0129898246373674,-0.0206313081337819
"2006-04",-0.00324382771670573,-0.0108611326609775,-0.0126796280642435,0.0102586022654414,-0.0220560747663552
"2006-05",-0.0346230338094378,-0.00862745098039219,-0.0207619863013698,0.00571186799238421,-0.0148204397057609
"2006-06",0.00149826762805505,0.00356012658227844,-0.0131147540983606,0.00515355490113589,0.00676401961041351
"2006-07",0.0446937821411875,0.00906582577847859,-0.0212624584717608,0.00104635345819815,0.0155568865394131
"2006-08",0.00653360780452883,0.001953125,-0.00475220638153429,-0.00553987665934985,0.0101183638303111
"2006-09",0.000533523030410876,-0.0257309941520468,-0.00432014552069127,0.00704225352112675,-0.00366054882847211
"2006-10",-0.0367045858514042,-0.0292116846738696,-0.017583923270153,0.00041749295480642,-0.00361284931004258
"2006-11",0.0312759479656795,-0.0226710634789777,-0.0211529521152952,-0.00970266040688572,0.00360549262280419
"2006-12",-0.0229915906244409,0.00042176296921137,-0.0227974352885301,-0.00979772439949433,0.0166734610680799
"2007-01",0.0234410768244666,0.0185497470489038,-0.0216281895504252,-0.0152143845089903,0.00227054011788774
"2007-02",-0.014672989174197,0.0033112582781456,-0.0163934426229508,-0.0152333621434745,0.0215037631585528
"2007-03",-0.00508489966403336,-0.0115511551155115,-0.0174242424242425,-0.0161272627537027,-0.00490049690353223
"2007-04",0.00620607830610576,-0.0183639398998331,-0.0120791570290414,-0.0207404103479036,-0.015959540302267
"2007-05",-0.0295691609977324,-0.0119047619047619,-0.00650364203954212,-0.00842632657708953,-0.0164233576642335
"2007-06",0.0172913356388447,-0.00817555938037862,-0.0130924325739722,-0.0102204869085898,0.00405113477520525
"2007-07",-0.0169055494303565,0.00520607375271154,-0.010878217033696,-0.00649727346559925,0.0245934835874693
"2007-08",-0.0126168224299066,-0.0112214069917997,-0.00563304721030045,-0.00583907509050563,0.00466920302386487
"2007-09",-0.00993847610033127,-0.0139676996944565,-0.0145670353385486,-0.00798778339010919,0.00266063392923011
"2007-10",0.0047801147227533,-0.0234617087206729,-0.0090336709553791,-0.00970988750740087,-0.00331574094057174
"2007-11",0.0407231208372978,-0.028558476881233,-0.0140883977900552,-0.0132727490135119,0.0245816929133857
"2007-12",-0.00393124885719509,-0.0205319645356976,-0.016811431773606,-0.0121182743577315,0.0268450250966641
"2008-01",-0.0201009637448371,-0.0200095283468318,-0.0222285551439156,-0.028459273797841,0.0401620327059087
"2008-02",0.0150805545147996,-0.0160427807486631,-0.019236374234917,-0.0171717171717172,0.0154921976885372
"2008-03",0.0244532619728708,0.0128458498023716,-0.0181277860326895,0.000128468653648461,0.0230321280694374
"2008-04",-0.012069897315799,0.0195121951219512,-0.00242130750605329,0.0178548490687218,0.0231975274439866
"2008-05",0.00355579868708977,0.00813397129186599,-0.00182038834951459,0.0281423523472994,0.0136435748281332
"2008-06",-0.00881257381666212,0.0185097294731846,-0.0167173252279635,0.0417331533079661,0.0146911519198665
"2008-07",0.0119156736938588,0.00512581547064306,-0.00340030911901079,0.0400612701779193,0.0277640671273445
"2008-08",-0.00579710144927537,-0.00185442744552622,-0.00899503722084372,0.047807862240852,0.0622483691519591
"2008-09",0.0145772594752187,0.0102183000464469,-0.00187793427230043,0.0472483511730999,0.0441595334257641
"2008-10",0.0204741379310345,0.00735632183908042,-0.00344935716525552,0.0451166632252735,0.0560717314041386
"2008-11",0.0501583949313622,0.0237334550433592,-0.000629326620516069,0.0870295366986071,0.0799596836189076
"2008-12",0.0500251382604324,0.0294248773963441,0.0107052896725441,0.0717920756088695,0.112206094505328
"2009-01",0.0759715904556699,0.0337808575140754,0.0165109034267912,0.0520603696794981,0.0803202912773251
"2009-02",0.0799525328191055,0.042312526183494,0.0122586576769843,0.115087040618955,0.0845146817205207
"2009-03",0.0223198956115651,0.037379421221865,0.023917650620648,0.0531222896790979,0.0842457937798926
"2009-04",0.0192798602713959,0.0290585044556373,0.0254287403903015,0.0368540251183858,0.0810362972749055
"2009-05",0.0399393659790417,0.0135542168674698,-0.000576701268742763,0.0255493778130791,0.0653465346534654
"2009-06",0.00684454021167369,-0.0104011887072808,0.00577034045008662,0.0145217503549762,0.0176482711421506
"2009-07",-0.00107005727953668,-0.00938438438438438,-0.00286861732644861,0.00884280170494312,-0.0376859219915744
"2009-08",-0.00831758034026464,0.00682076544145516,-0.00258918296892985,0.00945894816496406,-0.0330289072426938
"2009-09",-0.0260515948659296,0.0143018441851712,-0.000865301413325636,0.00555972013993,-0.0127380688397762
"2009-10",0.0112865344467641,0.029313543599258,-0.0129907621247113,0.00546685717835627,-0.0280758672323435
"2009-11",0.00819301980517384,0.00829127613554426,-0.00204738227551915,-0.0050046339202966,-0.0471391278298455
"2009-12",-0.0105579728692091,-0.0100107257776189,-0.00644783118405623,-0.0105563835072032,-0.0531876670184815
"2010-01",-0.015003556877708,-0.00252798844348145,-0.00383480825958704,0.00979038533952559,-0.0678636228876371
"2010-02",-0.0020353226971308,-0.00796524257784215,0.00207284572105415,-0.0201988812927284,-0.0208314249946566
"2010-03",-0.00190789473684205,-0.0083941605839416,-0.00472813238770686,-0.017697431018078,-0.0114727473526928
"2010-04",-0.00731659086414871,-0.00110415899889582,-0.0195961995249406,-0.0145292522278186,-0.00594095843957831
"2010-05",-0.00843293492695885,0.0011053795136331,-0.0151423379769836,-0.020509796212568,-0.00626735422451408
"2010-06",-0.0146655059264715,-0.0080971659919028,-0.00738007380073802,-0.0157211667112657,-0.0174437170684976
"2010-07",0.00781568574147062,-0.00742115027829315,-0.00712515489467158,-0.00890369061374296,-0.0156246191346739
"2010-08",0.0128801672398677,0.00747663551401878,-0.00686427457098282,-0.000617199286791936,-0.0153828799084346
"2010-09",0.00532623169107849,0.000371057513914641,-0.0103675777568332,-0.00013724010155769,0.0005309264666844
"2010-10",-0.0266887417218543,-0.00519287833827897,-0.00666666666666671,-0.0041863976391463,-0.0173800114507547
"2010-11",-0.0342927127985303,0.00410141685309462,-0.00319590923617774,0.000964851826326774,-0.031412719707133
"2010-12",0.00521383780736984,-0.000742666171555939,0.000961846745751949,0.00110162489672261,-0.0314279006983978
"2011-01",0.0124763440106539,-0.00371609067261236,-0.00160153747597691,0.00536451169188457,-0.0373799497076378
"2011-02",-0.00581516095534784,-0.00111898545318911,-0.013795316008983,-0.00225749076481052,-0.0217069731723591
"2011-03",-0.00835596406935446,-0.00933532486930544,-0.011060507482108,0.0034281796366129,-0.025495841845352
"2011-04",0.00280879151744973,-0.000753863550697287,-0.0138157894736842,0.0144858216604031,-0.00724307550097392
"2011-05",-0.0136545059869757,-0.000754432289701956,-0.00500333555703802,0.0105745268404391,0.0080607616488646
"2011-06",0.000780917222774402,0.00830502076255191,-0.00335232986925915,0.012729938683018,-0.00996239361351192
"2011-07",-0.0327729304107257,0.00374391613627845,-0.00336360578540196,0.0234287594603488,-0.005797680927629
"2011-08",-0.00491382471580493,-0.00111898545318911,-0.0053999325008437,0.0138897820075878,-0.00489308934915211
"2011-09",0.0150353773584906,0.00186706497386102,-0.012555140821174,0.0122407560093867,0.00745992186447531
"2011-10",0.00573627650304975,0.0130450987700335,-0.00103092783505154,-0.00018796992481207,-0.00684306416835212
"2011-11",0.0204317377806658,0.00809418690213382,-0.00791193670450641,0.00219339474838631,-0.0130365413614821
"2011-12",-0.0149285411065516,0.00693430656934302,-0.00381414701803051,0.00162581290645325,-0.018303974898965
"2012-01",0.0313150901386197,0.00362450163102568,0,0.00505681108752642,-0.00127845251660597
"2012-02",-0.0295981614318546,0.00288912964969312,0.00382875043508535,-0.000248462637430946,-0.0518122999860859
"2012-03",-0.0263384527056122,0.00936262153402945,-0.00346740638002774,-0.00173967070518799,-0.0143845039162096
"2012-04",0.00434878749907863,0.0128433820906173,0.00765483646485743,-0.0149996888031368,-0.0105671024030015
"2012-05",0.021429619844415,0.00986262768580493,-0.00483425414364635,0.00183242765070135,-0.000583090379008722
"2012-06",-0.0263687311395315,-0.00313916986396934,0.00277585010409442,0.00239672027751503,0.00262731960703122
"2012-07",0.00656778097557376,-0.00734779566130161,0.00380622837370237,-0.00352356383313412,-0.00599921912542045
"2012-08",-0.000806451612903269,-0.000704970038773345,0.00103412616339194,-0.00776662246637616,-0.00192620009819844
"2012-09",0.00322841000807106,0.0194003527336861,-0.00309917355371903,-6.36375206821693e-05,0.00355710285325062
"2012-10",0.0288159145761719,0.030795847750865,0.00587219343696033,0.00540953350728701,-0.00569381598793361
"2012-11",-0.0130802587616408,0.0157771064115475,0,-0.00183567540194962,0.00502483977397694
"2012-12",-0.0109486422243031,0.00429610046265694,0.00412087912087911,-0.0105269833217071,-0.0255645906835462
"2013-01",-0.0234505862646566,0.00954261270154655,0.00102599179206564,-0.00660129462282899,-0.00393045229244116
"2013-02",-0.00141695875904246,-0.00162972620599744,0.00273317389818928,-0.00348387096774194,-0.0386626494314316
"2013-03",0.030993278566094,0.00587659157688547,0.00545144804088582,-0.00906383529716437,-0.0184729860886444
"2013-04",-0.0167330677290837,0.00746510873093142,0.00406641816333453,-0.0131321050568405,0.00590411681334246
"2013-05",-0.0178282009724473,-0.0045103092783505,0.00202497468781648,-0.0137040714995035,-0.0100145405394335
"2013-06",0.018076807680768,-0.00226537216828482,-0.00639946109801282,-0.0187273459524768,-0.0073976003309888
"2013-07",-0.00434686509983051,-0.0129743756081738,-0.00305084745762707,-0.022915384089199,0.00699423121811327
"2013-08",-0.00221992008287697,-0.0190601380216892,0,-0.024922990758891,-0.0186679912248023
"2013-09",-0.00400474636606352,0.0170854271356784,0.00170010200612047,-0.036042504307869,-0.0281339632191665
"2013-10",0.00580789277736415,-0.0135046113306982,0.00101832993890016,-0.0334425741099359,0.0174688598585131
"2013-11",-0.0164347053597867,0.00467445742904848,0.00271278399457442,-0.026123140941666,-0.0153518032716958
"2013-12",0.0374077976817704,0.000664672648720499,-0.00169090294217111,-0.0172495648045576,-0.0115276646623577
"2014-01",-0.025030835086701,0.00298904018598467,-0.00711382113821135,-0.0165861513687601,0.00503999123479781
"2014-02",0.00506027682690879,0.00264900662251666,-0.00136472193790516,-0.0280006549860815,-0.00401177368363681
"2014-03",-0.0146601510439804,0,-0.00273317389818928,-0.0292284366576819,-0.0178323591865327
"2014-04",0.00819056206792901,-0.00693527080581247,-0.00685166152792049,-0.0283731019522776,-0.0248381862596508
"2014-05",-0.00402474472683911,0.00033255736614568,0.00655398413245956,-0.0306304697267369,-0.016072408118486
"2014-06",0.00860585197934594,0.000664893617021267,0,-0.0399815753109167,-0.029148315400197
"2014-07",0.00126131473512392,-0.00232558139534889,-0.00685400959561344,-0.0319547068419537,-0.022586974206824
"2014-08",-0.0183030752130419,0,-0.00138026224982746,-0.036776367961935,-0.0141689106487148
"2014-09",-0.0120772946859904,0.0186480186480187,-0.00103662750518319,-0.0250077184316146,-0.0200192693537814
"2014-10",-0.0297218826405868,0.00882641386073879,-0.00864752680733305,-0.026282457251425,-0.0140377549727607
"2014-11",0.0035435861091424,0.0145819831497083,-0.00523377529658064,-0.0266666666666666,-0.0111587982832618
"2014-12",-0.00557124921531704,-0.0063877355477483,-0.00596282006313575,-0.0237220180420983,-0.00355538922155685
"2015-01",-7.89079144638549e-05,-0.0115718418514947,0.00105857445306978,-0.0240702715035364,-0.0105372978612415
"2015-02",0.0238320707070707,-0.00325203252032524,-0.00493479027141341,-0.0243132670952659,-0.0175822437789962
"2015-03",0.0103283490057038,0.00489396411092979,-0.00425079702444209,-0.0238409009224871,0.00590302932732301
"2015-04",0.00518767165090028,0.00487012987012991,0,-0.0123956799214531,-0.0218197337885779
"2015-05",-0.00159380692167577,0.00936995153473341,-0.00320170757737459,-0.0110600223685846,-0.0131493550762183
"2015-06",0.00106423413150902,-0.00768245838668369,-0.00321199143468953,-0.00138225684845439,0.00191219382792474
"2015-07",-0.000683423190826926,-0.0119354838709678,0.00107411385606881,-0.00478167862086321,-0.00350267527166415
"2015-08",0.0235562310030395,-0.000979431929480912,-0.00464949928469238,-0.00720697939056769,-0.00218648805734689
"2015-09",0.00831477357089838,-0.00294117647058822,-0.00179662234998201,-0.00585838003056549,-0.00202485299012534
"2015-10",-0.0198792519511117,0.000983284169124854,-0.00287976961843051,-0.00473994363310271,-0.0138692014786403
"2015-11",0.0245643028846154,-0.00032743942370661,-0.00577617328519853,-0.00695070150598531,-0.00628523111612178
"2015-12",0.0111445120610016,-0.00163773337700623,-0.00254175744371821,-0.00246273493195071,0.00465155855574784
"2016-01",0.00572837357697042,0.00426509186351698,-0.00327630141973057,-0.00623700623700618,-0.00474859546596651
"2016-02",0.0126892573900506,0.010454099967331,-0.00255661066471879,-0.00823744769874479,0.00148073344528665
"2016-03",-0.0274099387726043,-0.0164888457807953,0.00256316367630904,0.0105471324983519,-0.0116414105650757
"2016-04",0.0120049776736695,-0.0128205128205128,-0.0054784514243974,-0.0018264840182648,-0.0151659311056342
"2016-05",-0.0228571428571429,-0.00499500499500505,-0.00514138817480725,0.00287544111880811,0.0106853524536736
"2016-06",-0.0227996150714339,-0.00903614457831325,-0.00590623846437799,0.00664668317476869,-0.00509616491995857
"2016-07",0.0209832588440271,-0.0178993583248902,-0.00519866320089124,-0.000388399792853433,-0.0102734770655477
"2016-08",-0.00422911411188609,0.00825309491059145,-0.00559910414333709,0.0059577774899624,0.00321637426900589
"2016-09",0.0114745548021757,0.00238744884038189,0.00112612612612617,0.00373374533281834,-0.00757796560769453
"2016-10",-0.00655616942909765,0.0214358625382782,-0.00749906261717281,0.00436121087737296,-0.0226372980910425
"2016-11",-0.00511641702506305,0,-0.00151114469210423,0.00536398467432941,-0.0126265054448425
"2016-12",0.0115525080122234,-0.0133244503664224,-0.00529701097237989,-0.00851117886178865,-0.00396238473477584
"2017-01",-0.0294724432655468,-0.0280216070222823,-0.00798782807151011,-0.0105060858424088,0.0127166287795459
"2017-02",-0.0194351655025813,-0.0118096561306009,-0.00383435582822089,-0.00517933445552243,-0.00184039825011317
"2017-03",0.0126200061938682,0.00105448154657295,-0.00962278675904538,0.0188728361317194,-0.0178333937855156
"2017-04",-0.0328006728343145,-0.0014044943820225,-0.00738437621453558,0.0113694430250384,-0.023573582815289
"2017-05",0.0215019762845849,0.0066807313642756,-0.00391542678151924,0.00442086648983198,-0.0375063035804337
"2017-06",-0.02329360780065,-0.00279427174292701,0.000786163522012551,0.00226358148893357,-0.000851398257908142
"2017-07",-0.0192536249108628,-0.00105078809106829,-0.00628436763550666,0.00037641154328738,0.00975353959098069
"2017-08",-0.026579415091291,-0.00841514726507719,-0.00513833992094859,0.000501693214599364,0.000370014540922226
"2017-09",0.00879741057349159,-0.0254596888260255,-0.00754866905045692,0.00351009151310011,-0.00984393757502999
"2017-10",0.0134101192924723,-0.012699564586357,-0.00600480384307445,0.0044971892567145,-0.0116522924476368
"2017-11",-0.038642636791687,-0.0143329658213892,-0.00483286347160694,0.00920283546822542,0.0291757840991977
"2017-12",-0.0230535382536734,0.00708426547352725,-0.0117361392148928,0.0154035736290818,0.0190065073126731
"2018-01",0.0101132336416285,0.0222139948167346,-0.0102375102375102,0.0108009708737864,-0.00698659585230144
"2018-02",-0.00462091391408526,0.00869250271640709,-0.00579230450972279,0.0118861808140234,-0.0126707204482506
"2018-03",-0.00627579092159558,-0.00143626570915623,-0.00832292967124426,0.014000949216896,-0.033128043078709
"2018-04",0.0121982870490527,-0.0104279036317871,-0.00461603021401591,0.0135736016849988,-0.0285336961741636
"2018-05",0.0103418803418804,-0.00109011627906974,-0.00505902192242835,0.0160471022858462,-0.0589083419155509
"2018-06",0.0177649945013112,-0.0123681338668606,-0.00762711864406784,0.00147710487444619,-0.0195666447800394
"2018-07",-0.0395644584822542,-0.0162062615101289,-0.00426985482493591,0.0122532334921714,0.0136693752418371
"2018-08",0.0199913457377758,-0.00748783227255712,-0.00600343053173247,0.013337816633042,-0.00234905487245363
"2018-09",-0.00992703207194978,-0.00377216144851,-0.00905953408110438,0.024665413118018,-0.0339428277105331
"2018-10",-0.00745565172679752,-0.00113593335857631,-0.0052242054854158,0.0266623488773747,-0.0162386131675959
"2018-11",-0.0139008806769124,-0.00682335102350262,-0.00218818380743979,0.0233413941751657,0.0453700836172191
"2018-12",0.00358987829436996,0.00381679389312972,-0.006140350877193,0.027946162539813,0.045178492075248
"2019-01",0.031146396789391,-0.00570342205323193,0,0.0185907046476761,0.012577947845805
"2019-02",0.00439969540570262,-0.00344168260038236,-0.00838481906443067,0.0202139142380531,0.00710311767381633
"2019-03",-0.0147418077668268,-0.0023023791250959,-0.00489541611036937,0.018947773396172,-0.00924188729066777
"2019-04",-0.00974692202462379,-0.0157692307692308,-0.00760286225402507,0.018973003586936,-0.0583181371861411
"2019-05",-0.0691590398894837,0.00390777647518559,0.0261378999549347,0.016211208893006,-0.0349681599821249
"2019-06",0.0280122437621741,-0.00622810432074739,0.000878348704435705,0.026982680036463,-0.00146638882457362
"2019-07",0.0498060092032844,-0.0305522914218567,0.000438788942518586,0.0147345996804544,0.0153424022260009
"2019-08",0.0110872367855608,-0.0181818181818182,0.000438596491228127,0.0177571728481456,0.00459026376888816
"2019-09",-0.041567494049643,-0.00781893004115231,-0.00569925471284527,0.0171035668242372,-0.0301436711930165
"2019-10",0.0219955654101995,0.0174201576109498,0.00529100529100535,0.0236606388372487,0.0109383545589499
"2019-11",0.0519829905406579,0.00285364859355886,-0.00263157894736843,0.0173353145121347,0.0670994667284952
"2019-12",-0.0379475334103283,0.00365853658536586,0.00527704485488134,0.00641025641025639,0.0563329277478417
"2020-01",-0.0272680500771737,0.000405022276225298,0.00349956255468076,-0.00217689268725307,0.0160438806993486
"2020-02",0.0204513399153738,-0.0550607287449393,-0.00741063644289452,-0.00331286360698124,-0.0236048316350631
"2020-03",0.34407394609537,-0.0424164524421594,-0.0017566974088713,-0.00145926226185655,0.304944295468996
"2020-04",0.557233755382737,-0.0102908277404922,0.157061152661681,0.691889258748072,3.97346609114742
"2020-05",0.053489619877007,-0.0718806509945751,0.0874524714828897,0.270646384183502,0.739432307667733
"2020-06",-0.0548481880509305,0.0569897710667315,0.0251748251748252,-0.0245477548245779,-0.0959172054069938
"2020-07",-0.0993575129533679,0.16036866359447,-0.00682128240109137,0.023074838359983,-0.0856229664164576
"2020-08",-0.0528350515463918,0.0571882446386021,-0.00377747252747251,0.0186187322611164,-0.120039694294686
"2020-09",-0.0908649173955296,0.0037565740045078,-0.00586004825922093,-0.00416093918341565,-0.14505465281074
"2020-10",-0.00577231427044367,-0.0722305389221557,-0.0117891816920943,-0.029733258720388,-0.283227184580704
"2020-11",-0.0481668637780884,-0.0314643001210165,-0.0119298245614035,0.0186096585665949,-0.293934749528942
"2020-12",0.0194284423359312,-0.017076218242399,-0.0124289772727273,-0.00426543862298057,-0.133188749708239
"2021-01",0.0459833795013851,0.00889830508474576,-0.00862998921251346,-0.0198263770423442,-0.083701152262451
"2021-02",-0.107891949152542,0.0201595968080639,0.00398984403336966,0.0262221534653466,-0.101872440883177
"2021-03",-0.0962417621563855,0.00494030465212014,-0.00469653179190754,-0.00863043642119543,-0.0964975664289902
"2021-04",0.067993693338589,0.0118803768947153,-0.000362976406533599,-0.015472343660901,-0.0750554541202034
"2021-05",-0.00953435443193706,-0.0080971659919028,-0.00944081336238201,-0.0592323731562283,-0.0338189470936587
"2021-06",-0.0413613215749596,-0.0151020408163265,-0.0161290322580645,-0.0692825480216713,-0.0879204376604079
"2021-07",-0.0175563617517491,-0.0174057190219643,-0.0346497764530551,-0.0199770682660081,-0.0784678897384157
"2021-08",-0.0403560830860534,-0.00843525938422607,-0.0243149363180239,-0.0378886738964136,-0.0904086913199299
"2021-09",-0.011269154126297,-0.0161633347511697,-0.0142405063291139,-0.0390065946401011,-0.0434869031317637
"2021-10",-0.0300229341858363,-0.0164288802421099,-0.0160513643659711,-0.0305154037085705,-0.0703087118150961
"2021-11",-0.0956509278498244,-0.0127472527472527,-0.0138662316476346,-0.0332831325301205,-0.135530498708524
"2021-12",-0.0206781809538901,0,-0.010752688172043,-0.0320402970348445,-0.104863964145143
"2022-01",0.0855108809966831,-0.018699910952805,-0.0183946488294314,-0.0295064377682404,-0.0823506756106172
"2022-02",-0.153748695781786,0.00816696914700543,-0.012350936967632,-0.0320619126589275,-0.048833207420465
"2022-03",-0.0310876265962131,0.0162016201620161,-0.00646830530401032,-0.0466019417475728,-0.065489979775694
"2022-04",-0.0130885293582985,0.0159433126660762,-0.00477430555555558,-0.0392356535282137,-0.0874321240261273
"2022-05",-0.0257874378338552,0.018308631211857,-0.000872219799389451,-0.0122825612569362,-0.0767074853397723
