"","CANPROMANMISMEI","CANSTMNIS01STM","BSPRFT02FRM460S","FRAPROMANMISMEI","DEUPIEAMP02GPM","DEUPRMNCG02IXOBSAM","DEUPRMNVG01IXOBSAM","BSFGLV02DEM460S","DEUODMNTO01IXOBSAM","DEUPIEAFD02GPM","ITASLMNTO02IXOBSAM","ITAPROMANMISMEI","JPNPROMANMISMEI","HOHWMN03JPM661S","BSCICP02GBM460S","LCEAMN02GBM661S","GBRPROMANMISMEI","AMDMUO","CAPUTLGMFNS","CAPUTLGMFDS","AMTMUO","CAPGMFOS","CAPUTLGMFOS"
"1997-09",0.00175405838185183,0.0134,0.139,-0.0231174404994147,-0.00111450388997807,0.0669216061185518,0.015025041736227,0.049,0.0222513089005238,0.00106630218519253,0.00929152148664469,-0.000791765637371045,-0.00746965452847836,0,-0.00532973133,0.00339366515837125,0.0120481927710845,0.00559111838411064,0.00311800000000007,0.000394999999999923,0.00559111838411064,0.000302273993481039,0.00848900000000008
"1997-10",0.011618646317562,0.0135,0.16,0.0265601597603595,-0.00109890109890094,0.00716845878135586,0.0164473684210527,0.045,-0.00768245838668336,0,0.0230149597238194,0.0118858954041221,-0.00846660395108434,0.00473036896877876,0.04247170935,0.00338218714768734,0.00744047619047561,0.00630788375784741,-0.000545000000000018,0.0025710000000001,0.00630788375784741,0.000322466152305134,0.006104
"1997-11",-0.0047627024008936,0.0135,0.139,-0.0220795642447232,-0.00109769484083436,0,0.0129449838187703,0.043,-0.00774193548387214,-0.00111111111111104,-0.0213723284589421,-0.00861393891934548,-0.0123339658443958,-0.00470809792843607,0.00593121828,0.0101123595505626,0.00738552437223117,0.0246611665897079,-0.002363,0.00584399999999996,0.0246611665897079,0.000323595413072031,-0.00567300000000004
"1997-12",0.00966636184620207,0.0133,0.161,0.021185597772031,9.53470633104997e-06,0.00444839857651091,0.00958466453674123,0.035,0.019505851755528,0,0.0114942528735633,0.00394944707741507,-0.00960614793468306,-0.00946073793756119,0.01398093201,0,-0.0029325513196482,-0.00720636388076035,-0.000739999999999963,-0.00218799999999997,-0.00720636388076035,0.000279690255079457,-0.00353200000000009
"1998-01",-0.00410068344724135,0.0139,0.171,0.00126619265608263,-0.00219538968166859,0.00620017714791987,0.00632911392405067,0.033,0.0114795918367336,0,0.023863636363636,-0.00472069236821937,0.0133657363645387,0.00668576886341898,-0.03359263054,0.00111234705228047,0.00441176470588167,0.00145329299438757,0.003884,-0.00176600000000016,0.00145329299438757,0.000256141568607759,-0.00781699999999996
"1998-02",0.0163586859489377,0.0136,0.166,0.0054474708171206,7.15097008869001e-06,0.0193661971831041,0.0157232704402515,0.035,-0.00882723833543486,-0.00330671234859826,-0.0210876803551604,0.00158102766798329,-0.0260000000000028,-0.00569259962049329,-0.01820380425,0.00777777777777855,0.00585651537335297,-0.000922065972458586,-0.00611200000000012,-0.00476799999999988,-0.000922065972458586,0.000235569938495939,0.00536100000000006
"1998-03",0.00818493225884365,0.0134,0.204,-0.0151896284829721,-0.00108932461873636,0.0198618307426579,0.021671826625387,0.016,0.0203562340966921,-0.0033029787059699,0.00113378684807208,-0.00394632991317867,-0.0215605749486633,-0.00763358778626011,-0.04569098227,0.00441014332965683,0.0101892285298395,-0.00960300941024828,-0.00639199999999984,-0.0091150000000001,-0.00960300941024828,0.000177462274282725,0.00306299999999993
"1998-04",0.00158993765484228,0.0136,0.174,0.0117889773062185,0,-0.0313293818797636,-0.0121212121212121,0.045,-0.0024937655860352,-0.00552486187845312,0.0101925254813131,0.00950871632329919,-0.0041972717733455,0.00576923076923164,-0.0734607492,0.00219538968166866,-0.00144092219020109,0.00423074881501684,0.00195199999999995,-0.00515599999999994,0.00423074881501684,9.11749004757212e-05,0.00167600000000001
"1998-05",-0.00543091216491742,0.0138,0.16,0.0156325856879309,-0.0032894736842106,0.0139860139860106,0.0107361963190185,0.059,-0.0137499999999992,-0.00659340659340645,-0.00336322869955141,-0.00156985871271498,-0.00948366701791692,-0.000956022944551438,-0.1287480317,0.00219058050383358,-0.00288600288600294,0.000440477751958213,-0.000825999999999993,-0.00220700000000007,0.000440477751958213,2.40202336283524e-05,-0.000910999999999884
"1998-06",-0.00705664997704314,0.0146,0.229,-0.00707456978967491,-0.00109051254089433,-0.0206896551724133,-0.0136570561456754,0.06,0,-0.00108932461873631,-0.0123734533183348,-0.00314465408805653,0.00106382978724096,-0.00669856459330131,-0.1620204454,0.00437158469945409,0,-0.00340681833302681,-0.00421199999999988,-0.017832,-0.00340681833302681,-5.51268120989601e-05,-0.000538000000000149
"1998-07",-0.0181661042514188,0.015,0.141,0.0106874638937031,-0.00109289617486323,0.0149647887323927,0.0415384615384615,0.08,0.0025348542458814,-0.00218221559766322,0.00113895216400994,-0.00157728706624527,-0.00212539851222515,0.00385356454720642,-0.1607103983,0.00435255712731264,0.00434153400868253,-0.00284904760128257,-0.00290800000000013,-0.013724,-0.00284904760128257,-0.000186954612718004,0.00477300000000003
"1998-08",0.0246584098185103,0.0142,0.131,-0.0249595122415929,-0.00655021834061137,-0.0286209887250601,-0.0280649926144757,0.096,-0.0303413400758537,-0.00436562171119975,-0.0364050056882829,-0.0205371248025246,-0.0212992545260923,-0.00863723608445333,-0.2315775475,0.00216684723727001,0.00720461095100955,0.00160679896503235,-0.00218799999999997,0.0277620000000001,0.00160679896503235,-0.000267385419323807,-0.00105999999999995
"1998-09",0.0147902930152393,0.0141,0.117,0.0165119687347339,-0.00218342953374493,0.0214285714285709,-0.0151975683890577,0.091,0.0299869621903519,-0.00546451999322297,0.0306965761511215,0.0185483870967724,0.0152339499455936,-0.00387221684414252,-0.2322052917,0.00108108108108107,-0.00572246065808313,0.000837497886595706,-0.00891300000000006,-0.00284100000000009,0.000837497886595706,-0.000335561595815825,-0.00942100000000001
"1998-10",0.00847092063971355,0.0138,0.007,-0.00346020761245669,-0.00109649122807029,-0.0262237762237756,0.029320987654321,0.109,-0.0367088607594948,-0.00549450549450557,-0.0045819014891173,-0.00395882818685467,-0.00643086816720284,0.0320699708454824,-0.3072556841,0.00431965442764448,0.00431654676258941,-0.00946209269982945,-0.00260499999999986,0.00588999999999995,-0.00946209269982945,-0.000383273898745928,0.00309000000000004
"1998-11",0.000566757026985387,0.0137,0.025,0.00337577160493829,-0.00219538968166832,-0.00538599640933557,-0.0179910044977512,0.11,-0.00919842312746366,-0.00552486187845312,-0.0149597238204846,-0.000794912559617944,-0.00323624595469274,-0.0244821092278734,-0.320507812,0,0,-0.00460073730781507,-0.00294600000000012,-0.00384099999999987,-0.00460073730781507,-0.000429105460039159,0.00210899999999992
"1998-12",0.0172442354449969,0.0134,0.057,-0.00730558492742484,-0.00221337351126427,-0.0180505415162481,0.0183206106870228,0.13,0.029177718832891,0,-0.0198598130841113,-0.0652346857597425,-0.00108225108225113,-0.00675675675675647,-0.2292839129,-0.00322580645161152,0.00716332378223572,-0.0111246804941557,-0.00168000000000001,0.00229699999999988,-0.0111246804941557,-0.000451786520770048,-0.000802999999999887
"1999-01",0.011352055557305,0.0134,-0.002,0.0114263580904426,-0.00110375275938161,0.0358455882352979,-0.0254872563718141,0.124,-0.0141752577319579,-0.00333333333333326,0.044100119189511,0.0604255319148868,0.00975081256771437,0.0087463556851306,-0.2538235518,0.0107874865156412,0.00995732574679886,0.00307436291584984,0.00275000000000003,-0.00523899999999988,0.00307436291584984,-0.000459585023617759,-0.0034010000000001
"1999-02",0.00114272061000609,0.0133,0.06,-0.0135950215414073,-1.683309386267e-05,-0.0292812777284863,-0.00307692307692309,0.153,0.00130718954248388,-0.00114269788182839,-0.0456621004566203,-0.00963081861957749,0,-0.0096339113680155,-0.2481665268,0.00106723585912483,-0.011267605633803,-0.00229770089317094,0.00435400000000008,0.00251499999999993,-0.00229770089317094,-0.00046597318308117,-0.00156299999999998
"1999-03",-0.00319596561223501,0.013,-0.009,0.00407648257789006,0.00219551930900196,-0.00822669104204288,0,0.158,0.00522193211488187,-0.00114649758968023,0.0263157894736834,0.000810372771474333,0.0171673819742526,0.0165369649805447,-0.2286681036,0.00426439232409415,0.0156695156695152,0.00162658909500846,-0.00625600000000015,-0.00285299999999999,0.00162658909500846,-0.000444211984376608,0.00282099999999996
"1999-04",0.00964986701504955,0.0132,0.093,0.0105364910584824,0.00331491712707163,0.00552995391705058,0.0231481481481481,0.159,0.00779220779220746,-0.00111982082866749,-0.00466200466200395,-0.00404858299595723,-0.0189873417721556,-0.00669856459330131,-0.1766059169,0.00318471337579651,-0.00140252454417888,-0.00397545588108206,-0.0038729999999999,0.00158599999999998,-0.00397545588108206,-0.000416583793693803,-0.00364399999999987
"1999-05",-0.00533041895856523,0.0132,0.043,0.00612205854218484,-0.00110132158590293,0.0183318056828532,0.0015082956259429,0.163,0.0051546391752586,-0.00112107623318378,0,-0.00569105691056615,0.0172043010752685,-0.00289017341040398,-0.05518171069,0.0021164021164024,0.014044943820225,-0.00424759118196039,0.005602,0.000898000000000065,-0.00424759118196039,-0.000354332223694298,0.00140599999999991
"1999-06",0.0172741737368278,0.013,0.093,0.0111237877923558,0.00219304837330873,0.00990099009901724,-0.00602409638554224,0.153,0.0307692307692309,0.00221165907440402,0.0351288056206094,0.015535568274734,-0.00845665961944664,0.000966183574878876,-0.1155184912,0.00527983104540541,-0.00692520775623218,-0.0062800170223114,-0.00970000000000004,-0.00234099999999993,-0.0062800170223114,-0.000304272917387216,-0.00319700000000001
"1999-07",0.00190034644385895,0.0132,0.138,0.00197461212976036,0.00440528634361239,0.000891265597140478,0.00303030303030316,0.15,0.00621890547263626,0.00109051254089444,0.0226244343891393,0.00563607085345907,0.00746268656716342,0.0115830115830116,-0.1577206467,0.00525210084033656,0.019525801952579,0.00668677389160455,-0.00763099999999994,0.00573699999999988,0.00668677389160455,-0.000250309844177066,-0.0060380000000001
"1999-08",0.014380660350974,0.0129,0.166,-0.021677927927928,0.00546809162644607,0.0525378450578871,0.0226586102719033,0.132,0.0444993819530279,0.00215403293712182,-0.0110619469026549,0.00320256204964608,0.00634920634920855,-0.00286259541984779,-0.0685036706,0.0052246603970747,0.0109439124487005,-0.000838650865998214,0.00195499999999993,-0.000351999999999908,-0.000838650865998214,-0.000172137032215414,0.0223460000000001
"1999-09",0.00934424832440706,0.0129,0.19,0.0303117505995203,0.00437756596307642,-0.0372250423011864,-0.0162481536189071,0.117,-0.0153846153846149,0.0032858707557502,0.0212527964205824,0.00877893056663526,0.00736067297581422,0.00574162679425827,-0.01579621472,0.00311850311850348,0.0135317997293642,0.00404066207657183,-0.00324299999999988,-0.01004,0.00404066207657183,-0.000118037366165114,0.00308399999999998
"1999-10",-0.00600461893765292,0.0132,0.2,0.014896192160879,0.00327751630985869,0.0219683655536038,0.0255255255255256,0.108,0.0072115384615381,0.00661683995017328,0.0164293537787503,0.00791139240506689,0.00104384133611402,-0.00475737392958997,-0.02707952994,0.00621761658030984,-0.00534045393858484,0.00900189609251467,0.00902399999999992,0.00823999999999991,0.00900189609251467,-6.93309802244357e-05,0.00582300000000013
"1999-11",0.0222348802814143,0.0129,0.223,-0.000825612329144132,0.00437166824532443,-0.00343938091143292,-0.0102489019033676,0.091,0.0131264916467784,0.00328270941208541,0.0193965517241379,0.00470957613814504,0.0125130344108393,-0.000956022944551438,-0.04376279506,0.00411946446961919,0.0107382550335573,-0.00237348580211216,0.00506400000000007,-0.000553999999999832,-0.00237348580211216,-3.72327228573832e-05,0.00843099999999986
"1999-12",0.0201675578974099,0.0127,0.125,-0.00826294528094018,0.00438610636307963,-0.00690250215703458,-0.00443786982248517,0.082,0.00471142520612555,-0.00112359550561775,-0.0211416490486248,-0.0195312499999974,-0.00205973223480382,0.00382775119617262,-0.02256711039,0.00512820512820555,-0.0146082337317394,0.0143750965394251,0.00595799999999991,-0.000387000000000137,0.0143750965394251,-8.9480711832346e-06,0.00270400000000015
"2000-01",0.00061807658400137,0.0129,0.146,0.00666543232734673,0.00544214755330764,-0.014769765421371,0.0178306092124814,0.082,-0.037514654161782,-4.124484439475e-05,0.0311338358237458,0.00318725099601425,0.00103199174406332,0.00190657769304048,-0.02744717392,0.0193877551020407,0.00808625336927116,0.00975345434841501,-0.014857,0.005799,0.00975345434841501,8.91337813502258e-06,-0.00633200000000012
"2000-02",-0.00421373197791985,0.0133,0.165,0.00450616148611371,0.0054246268033367,0.0255731922398568,0.0175182481751825,0.069,0.0596833130328855,0.0067443270897977,0.042528735632184,0.0103256552819724,-0.00618556701031148,0,-0.05151341227,-0.019019019019019,0.0106951871657757,-0.00187622772469198,0.00138000000000005,-0.00265500000000007,-0.00187622772469198,2.72093701341181e-05,-0.00502599999999997
"2000-03",0.0253316727655739,0.0129,0.157,0.00549299642955225,0.0010443429441431,-0.0292347377472105,0.00860832137733136,0.055,0.0229885057471271,0.00335823237712643,-0.0165380374862183,0.0110062893081702,0.0176348547717839,0.0304471931493799,-0.06168236817,0.0040816326530615,-0.00793650793650813,0.00349265463335957,0.00187599999999999,0.00201000000000007,0.00349265463335957,2.6092551629775e-05,-8.8000000000088e-05
"2000-04",-0.00852604476877383,0.0134,0.201,0.00564508786306117,-0.00331491712707163,0.05580159433127,0.0213371266002844,0.031,0.00898876404494398,0.00111982082866749,0.0168161434977578,0.00855365474339376,0.0173292558613658,-0.0129270544782987,-0.1097479234,0.0233739837398361,0.00666666666666749,-0.000541628130248828,0.001583,0.00191999999999992,-0.000541628130248828,2.06878059695326e-05,0.000940000000000163
"2000-05",0.0163000033110843,0.0132,0.219,0.01584427342689,0.00646612845285562,0.0251677852348988,0.01949860724234,0.042,0.00334075723830773,0.00785508296719052,0.00882028665931633,0.00925212027756639,-0.00701402805611162,-0.0261927034611796,-0.09815079024,-0.0109235352532266,0,-0.00271352104299372,-0.00473900000000005,-0.0014019999999999,-0.00271352104299372,-1.87290933406636e-06,-0.00935900000000012
"2000-06",0.00605519019627088,0.0132,0.217,-0.0145276292335117,0.00103193588583529,-0.0728314238952508,-0.0218579234972679,0.053,0.0210876803551603,0.00222214714968339,-0.0262295081967213,-0.00229182582123644,0.0141271442986963,0.0201729106628266,-0.1289977404,-0.00100401606425726,0.00264900662251666,0.0544318175130503,-0.00133899999999998,-0.00300699999999998,0.0544318175130503,-2.37051529209387e-05,0.004722
"2000-07",0.00480666919568451,0.0135,0.199,0.0108528533960388,-0.00121039816469858,0.0423654015887016,0.026536312849162,0.052,0,0.00222222222222222,0.0415263748597083,-0.00765696784073844,-0.00398009950249523,-0.00941619585687603,-0.08808457819,0.00301507537688472,-0.00528401585204763,-0.000353485741501514,-0.00246400000000002,-0.00295699999999999,-0.000353485741501514,-4.09077533304325e-05,-0.000768999999999909
"2000-08",0.0121916969387261,0.0133,0.213,-0.0115415585577524,-0.00113141133087508,0.0160880609652847,0.00680272108843538,0.043,0.00434782608695694,0.00555566603362724,0.0043103448275863,0.0046296296296271,0.0149850149850204,0.00570342205323482,-0.1120554716,0,0.0132802124833999,0.0038822736798223,-0.00739499999999993,-0.00916299999999992,0.0038822736798223,-7.37665555002875e-05,-0.00901400000000008
"2000-09",-4.54865928295467e-05,0.0135,0.221,0.00633598841419269,0.0062617327724035,-0.0216666666666689,0.00810810810810803,0.034,-0.00432900432900485,0.00331125827814577,0.00107296137339041,0.001536098310291,-0.0216535433070911,0.00567107750472484,-0.07261125032,0.0060120240480952,-0.00393184796854584,0.0118001483129404,0.00368799999999991,-0.00197800000000004,0.0118001483129404,-8.48516431496416e-05,0.00157400000000008
"2000-10",0.00402119771646858,0.0133,0.256,0.010703363914373,-0.00323144524985587,0.000851788756389915,-0.00670241286863271,0.03,0.00217391304347858,-2.22244446665401e-05,0,0.00613496932515778,0.0160965794768637,0.00375939849623985,-0.05016444964,0.00398406374502036,0.00657894736842168,-0.00253405769882642,-0.00414999999999988,-0.00664100000000001,-0.00253405769882642,-0.000100678781568164,-0.013266
"2000-11",-0.00180772837861531,0.0135,0.261,-0.000800925513927186,-0.00112475385282517,-0.0136170212765926,0.00539811066126861,0.046,0.00325379609544374,0.00773665796087313,0.0107181136120043,0.0137195121951224,0.00495049504950051,-0.00655430711610372,-0.07034204234,0.00793650793650857,0.00130718954248299,0.00765271445418847,-0.00147200000000003,-0.00827200000000006,0.00765271445418847,-0.000107586695233142,-0.00395400000000012
"2000-12",-0.00598674655047593,0.0135,0.185,0.0142500890630566,-0.00528745700234521,-0.000862812769630406,0.0120805369127517,0.053,0.0162162162162163,0.00768097255479808,0.0328738069989396,0.0120300751879712,0.0108374384236523,0.0103675777568313,0.00758505389,0,0.0234986945169717,0.00174825174825166,-0.00309499999999996,-0.011114,0.00174825174825166,-0.000100455199783633,-0.00491799999999998
"2001-01",-0.0209679407856531,0.0138,0.199,-0.00842992623814531,-0.00433839479392603,0.0233160621761608,0.0106100795755968,0.058,-0.0340425531914882,0.00771768349803218,-0.0420944558521561,-0.0252600297176835,-0.042884990253411,-0.0121268656716396,-0.00768131381,0.00688976377952666,-0.00892857142857095,-0.00722647755169636,-0.00304700000000013,-0.00923300000000005,-0.00722647755169636,-0.000100382296963741,-0.00348999999999999
"2001-02",-0.0092766628266544,0.0145,0.161,0.00673042862203332,-0.00115509746562072,0.00928270042193935,0.00918635170603688,0.082,0.00550660792951474,-0.00127142944298722,0.00428724544480175,-0.00685975609756484,0.0112016293278998,0.000944287063267213,-0.1048720306,0.0039100684261979,0,-0.00843940638198026,-0.00404899999999997,-0.00966400000000001,-0.00843940638198026,-9.01337537501101e-05,-0.022644
"2001-03",-0.00931174089069386,0.0142,0.129,0.00475017593244198,-4.74882127471998e-05,-0.00501672240802664,-0.0143042912873863,0.108,-0.008762322015334,0.0118074389771408,0.00320170757737448,-0.00383729854182457,-0.0161127895266893,-0.010377358490568,-0.1547393611,0.00194741966893885,0.00128700128700077,-5.17625135876276e-05,-0.00799399999999995,-0.00138000000000005,-5.17625135876276e-05,-8.33977995665647e-05,-0.00669999999999993
"2001-04",-0.00300320278271082,0.0142,0.074,-0.0220626860444756,0.00209863588667375,-0.0092436974789899,-0.0171503957783641,0.11,-0.0342541436464088,0.00106382978723397,-0.00851063829787235,-0.00770416024652898,-0.0071647901740014,-0.00095328884652035,-0.1363202517,-0.00680272108843438,-0.00642673521850856,-0.00606392261843136,0.000282000000000004,-0.00993699999999986,-0.00606392261843136,-6.44480756752941e-05,0.00306399999999996
"2001-05",0.00400362232496154,0.0141,0.078,0.00886302596239918,-0.00327056602925639,0.0135708227311333,0.00671140939597326,0.128,0.0320366132723107,-0.00142051045345421,0.00107296137339041,-0.00465838509317296,-0.0226804123711292,-0.00190839694656453,-0.1578521971,0.00880626223091885,-0.0116429495472194,-0.0056935702275196,-0.00577300000000014,-0.00835600000000003,-0.0056935702275196,-4.18606943585198e-05,0.00698299999999996
"2001-06",-0.00699264182292747,0.0144,0.079,0.00177478037092915,-0.00108953963883487,0.0108786610878588,0.0026666666666666,0.152,0.00221729490022193,-0.0033444816053511,0.0203644158628082,0.00234009360374277,-0.0116033755274334,0.00956022944550594,-0.1326021714,0.00387972841901107,0.0143979057591619,-0.00381994264473973,-0.00330599999999981,-0.00981300000000007,-0.00381994264473973,-2.15177375012532e-05,0.00240200000000002
"2001-07",-0.0117603751846557,0.0147,0.097,-0.0170962884223581,-0.00841409485949839,-0.0678807947019826,-0.0332446808510638,0.141,-0.0309734513274331,-0.00222222222222222,-0.0378151260504203,-0.0178988326848232,-0.0160085378868696,-0.0160984848484849,-0.1118374311,0,-0.00903225806451569,-0.00837337870243615,-0.00378600000000007,-0.0077299999999999,-0.00837337870243615,1.59406654525185e-05,0.00936899999999996
"2001-08",-0.00107393199398553,0.0145,0.038,0.0270367700072098,-0.00106157112526537,0.0914742451154522,0.0357634112792296,0.158,0.0114155251141543,-0.00337750734801196,0.00109170305676876,0.0190174326465906,-0.0108459869848151,0.00769971126082836,-0.1823437378,0.00676328502415369,0.0286458333333339,-0.0086088375986153,0.000678999999999874,-0.00852100000000011,-0.0086088375986153,3.38290781736195e-05,-0.00927299999999986
"2001-09",-0.016857551030286,0.0146,-0.029,-0.0204457704457705,-0.00744537259688943,-0.0602115541090331,-0.00531208499335978,0.163,-0.0338600451467267,-0.00436722448722729,-0.00436205016357694,-0.0186625194401223,-0.020833333333333,-0.000955109837631252,-0.1894123185,0.00287907869481807,-0.0177215189873421,-0.0103186913102943,0.00090200000000018,-0.00827899999999993,-0.0103186913102943,4.38914385860745e-05,-0.00116100000000008
"2001-10",0.00426571566492528,0.015,-0.066,0.00116456149780531,-0.00209094108847697,-0.0389610389610338,-0.0360480640854473,0.181,-0.0116822429906532,-0.00427135736829497,-0.00328587075575026,-0.0071315372424684,-0.00111982082866857,0.000956022944550661,-0.1965351763,0.00478468899521545,0.00515463917525794,0.00603342121618011,0.00228299999999981,-0.00953900000000008,0.00603342121618011,4.44783431273743e-05,1.70000000000448e-05
"2001-11",0.00104963704139971,0.0145,-0.144,-0.0200429491768075,-0.00525320538310003,-0.00810810810811236,-0.00969529085872578,0.187,0,-0.00655495088156792,-0.012087912087912,-0.0191540303272204,-0.0168161434977574,0.0162368672397335,-0.2302342125,0.00285714285714311,-0.00512820512820522,-0.0105191466502954,-0.0043129999999999,-0.00271199999999994,-0.0105191466502954,3.98941423936927e-05,-0.00825299999999995
"2001-12",-0.0222495516771649,0.0146,-0.043,0.00246530314097893,0.00209197603091879,0.0363306085376891,0.00979020979020984,0.164,0.0449172576832149,-0.00761894817444579,-0.00333704115684108,0.00732302685110264,0.00912200684150544,-0.0244360902255654,-0.2821163254,0,-0.00386597938144273,-0.0113367341596915,-0.000959000000000043,0.00148799999999993,-0.0113367341596915,3.76678681067721e-05,0.0041159999999999
"2002-01",0.0481826883083667,0.0143,0.034,0.00810638491665916,0.00422832980972534,-0.0333041191936833,0.00969529085872578,0.175,-0.0203619909502266,0.00522118798469059,0.0379464285714286,-0.00646203554120006,-0.00564971751412446,-0.0183044315992289,-0.2011021913,0.00284900284900291,0.00517464424320835,-0.0127649977447001,0.00677800000000006,0.00211800000000006,-0.0127649977447001,2.46636760806718e-05,0.00039100000000003
"2002-02",0.0134341773120141,0.0139,0.031,0.00867365377665341,-0.00316455696202526,-0.015412511332727,-0.00960219478738,0.152,-0.00577367205542811,-0.00534850640113791,-0.0129032258064516,0.020325203252038,0.013636363636363,0.0304219823356227,-0.1715117881,0.00284090909090939,0.0167310167310164,0.00493443596655552,-0.00306499999999998,0.00144299999999997,0.00493443596655552,8.15174293067322e-07,-0.00638700000000003
"2002-03",-0.0108973572729205,0.0138,0.098,0.00259763525618073,0.00105484531518055,0.0128913443830507,0.00831024930747915,0.158,0.0197444831591189,-0.0129310344827588,0.00762527233115473,0.00637450199202849,0.010089686098655,-0.00952380952380982,-0.1811558552,0.0066100094428696,0.0329113924050626,-0.00228312758828586,0.00421899999999997,0.00586200000000003,-0.00228312758828586,-2.31541134466662e-05,-0.00600199999999995
"2002-04",0.01316366827556,0.0136,0.07,0.00518181005985885,0,-0.0436363636363627,0.00686813186813184,0.155,0.00341685649202672,0.00104587485411638,-0.0151351351351352,-0.0356294536817072,-0.00443951165371825,-0.00384615384615317,-0.1129132863,-0.0075046904315188,-0.0245098039215678,-0.00519881917064569,-0.00200199999999995,0.004992,-0.00519881917064569,-4.56451932725477e-05,-0.00371900000000003
"2002-05",0.00939612480463969,0.0136,0.137,-0.0144876011021243,-0.0020942408376963,-0.032319391634977,-0.0218281036834924,0.15,0.0272417707150965,-0.00636612785949983,0.0054884742041712,0.0385878489326723,0.0412486064659983,0.0270270270270281,-0.1542656324,0.0113421550094512,0.0389447236180904,-0.00484359876201435,0.00561899999999993,0.00241199999999986,-0.00484359876201435,-0.000101507916176025,-0.000956999999999986
"2002-06",-0.0108896392194978,0.0134,0.122,-0.000631313131313038,-0.00104493207941482,0.0805500982318217,0.0516039051603905,0.148,-0.00883977900552479,-0.00210748155953635,-0.00873362445414849,-0.0118577075098751,-0.0107066381156321,-0.0140977443609035,-0.1028605277,0.00841121495327157,-0.0628778718258777,-0.0145975175814631,0.00723700000000005,0.00701800000000008,-0.0145975175814631,-0.000143252119067183,0.00203399999999998
"2002-07",0.0073554026847249,0.0135,0.084,-0.0104683692807508,0.00521920668058458,-0.0418181818181779,-0.037135278514589,0.138,-0.0144927536231881,0.00211193241816262,0.00881057268722474,-0.00480000000000547,0.00649350649350677,0.0114394661582478,-0.0788613145,0.00185356811862714,0.0580645161290325,0.00191112555343431,-0.00359500000000013,0.000914999999999999,0.00191112555343431,-0.000162387405107323,0.00279700000000005
"2002-08",0.00182074336880045,0.0135,0.082,0.0238942088463292,0.00104712041884815,0.000948766603416917,0.0385674931129478,0.139,0.0214932126696827,-0.0010570824524315,-0.0196506550218341,-0.0104501607717067,0.00322580645161308,0.00659754948161995,-0.07601861982,0.00185013876040707,-0.00365853658536541,0.00426699856685597,-0.00136499999999995,0.00160499999999997,0.00426699856685597,-0.000205868261226705,0.00190699999999988
"2002-09",-0.0202627570805239,0.0134,0.07,-0.017457913957424,-0.00105261078207126,0.0170616113744071,-0.019893899204244,0.155,-0.0143964562569211,0.00105596620908152,0.034521158129176,0.0186839967506156,0.00857449088960771,-0.0121722846441955,-0.1262543002,-0.00277008310249338,0.00244798041615679,-0.0115032315623322,0.00124300000000011,0.000143000000000115,-0.0115032315623322,-0.000220731152349773,-0.00249499999999991
"2002-10",0.00605147328815647,0.0135,0.07,-0.00843078596682079,0.00418629333595926,-0.0279589934762341,-0.0175913396481734,0.143,-0.00449438202247243,0.0031712473572938,0.00538213132400434,-0.0119617224880399,0,0.00473933649289315,-0.1029602502,0.00555555555555598,-0.00854700854700929,-0.0079799561796674,-0.00255700000000014,-0.00250700000000004,-0.0079799561796674,-0.000226956878369822,8.50000000000017e-05
"2002-11",-0.00598663317058457,0.0136,0.064,0.0140793563722801,2.63153278015305e-05,0.020134228187914,0.0371900826446281,0.137,0.0158013544018056,0.00316792694659871,0.00535331905781589,0.0201775625504412,-0.00425079702445008,0.0132075471698088,-0.08354172057,-0.00276243093922668,0.0123152709359609,-0.00680294512977053,0.00152800000000008,0.005413,-0.00680294512977053,-0.000217989185874456,0.000469000000000053
"2002-12",-0.0158888353750773,0.0138,0.081,-0.028759466282005,0.00420614070005047,-0.0216165413533814,-0.0252324037184594,0.14,-0.0344444444444431,1.004641443483e-05,0.00319488817891367,-0.009493670886071,-0.00106723585912194,-0.00931098696461641,-0.1519292132,0.00923361034164438,-0.00364963503649585,-0.00601847822032109,-0.00147700000000006,-0.00786299999999995,-0.00601847822032109,-0.000174547316922458,0.012821
"2003-01",0.00582434887946692,0.0134,0.066,0.0185649308456326,0.00100179571328724,-0.0336215177713712,0.0204359673024523,0.152,0.0287686996547758,-0.00114324067341595,0.00530785562632707,0.00319488817891211,0.0138888888888904,-0.00187969924811993,-0.1345344219,-0.000914913083257307,-0.00244200244200243,-0.00116553032672384,0.00531100000000007,0.006992,-0.00116553032672384,-0.000143778972252706,-0.00146200000000007
"2003-02",-0.000549193793147329,0.0133,0.021,0.00328078009660082,0.0041623309053069,0.00497017892643958,0.00934579439252325,0.138,-0.00223713646532464,0.003149104494012,-0.0411826821541711,-0.0262738853503204,-0.00428265524625715,0.000941619585687059,-0.1748412396,0.00732600732600663,0.00979192166462695,0.00527292501215948,0.00228099999999998,-0.00371800000000011,0.00527292501215948,-0.000120489444686234,0.00255099999999997
"2003-03",0.000853164178676646,0.0133,-0.041,0.00481424289217913,-0.00108535587673833,0.0128585558852634,-0.0145502645502644,0.141,-0.0213004484304938,-0.00208550573514077,0.00550660792951541,0.00654129190514774,0.00645161290322749,-0.00658513640639868,-0.2009557238,-0.00181818181818072,0.00727272727272732,-0.000186886001615538,0.00465599999999999,-0.00244899999999992,-0.000186886001615538,-5.76299471523045e-05,-0.00103999999999993
