"","AUSLOCOBDNOSTSAM","LREMTTTTAUM156S","LFEMTTTTAUM657S","AUSLOCOBPNOSTSAM","ISRPERMITMISMEI","ISRCPGRLH01IXOBM","LFEAICTTKRM647S","LFESEETTKRM647S","LFEASETTKRM647S","KORPISPPR02GPM","KORCP120000GPM","KORCPGRSE01IXOBM","KORB6DBSE01CXCUSAM"
"2005-05",0.141473547943138,-0.00157075300000009,-0.00161479912151093,-0.386126785822398,18.3275727909375,-0.201240986080805,0.00416112124535051,0.00324466201888618,0.00078811346273433,-0.00762235891949724,-0.00021693175086787,1.91533545612471,0.0308130032084266
"2005-06",0.106200436639377,0.00227567700000009,0.00468791307789447,-0.617731639484703,5.5807893451078,0.100620493040395,0.000286296417105758,-0.000866048655855822,0.00116551221254713,-0.0350357094731169,-0.0111617604521008,1.84888285496091,-0.0445932190118237
"2005-07",0.0917523490039545,0.000165603000000014,0.0015531622826248,-0.859086298603501,15.1137330124319,0.9055844373638,-0.00214001449179524,8.59146696960966e-05,0.00112627075203986,-0.0309101970709931,0.0025474169945104,1.5991496925228,0.0245666516411918
"2005-08",0.0935119630136523,0.00189334699999988,0.00437548240610676,-1.0681811573487,-14.8097211414922,-0.50310246520209,-0.00351663649750156,-0.00118568718906287,0.00328619373589123,-0.0207039890621397,-0.0013476938740511,1.69025406508609,-0.0129987001299871
"2005-09",0.0991803719037092,-0.00173443399999995,-0.00154710460554897,-1.20123772552799,-11.6393116302636,-0.3018614791213,-0.00780528502436595,0.0031638684988744,0.00684439153363314,0.043666189120526,0.00313243716625235,1.69025406508609,0.0220848951474015
"2005-10",0.091418993324704,-0.000540761999999972,0.000416898291173923,-1.23217921773229,-8.3603264508423,0.201240986080791,0.00456130414895894,0.00410619250373401,0.00228859558459327,-0.0216091952191805,0.0021006600706654,1.5552052304628,-0.0420656160174447
"2005-11",0.0696993078674255,-0.000131391000000036,0.00108404801710647,-1.15132280737539,16.655507500769,0.603722958242599,-0.00416473934782624,0.00314754505954595,0.00595926087017684,-0.0148830411087336,0.00510196691298648,1.57878518571449,0.0360904745152413
"2005-12",0.0422788406740684,6.75199999999876e-05,0.00140765572411732,-0.971431954666102,13.0725104504081,1.4210854715202e-14,-0.00244332108009204,-0.00264842773918472,0.000854961763736561,0.0327695868635804,0.010972623898348,1.5359125398023,0.060219306129786
"2006-01",0.0230653326949666,-0.00112693899999994,-0.00016735285692387,-0.741823988517794,12.5513472430829,5.332886131142,0.00323329819622442,0.00757825471624307,0.00452401585784901,-0.0187282461543494,-0.0003350790803202,1.5991496925227,0.0118684299762633
"2006-02",0.00818751532704587,0.00123979499999993,0.00370671204395531,-0.517084868794711,5.6025044787463,0.402481972161695,-0.000580987303655189,0.00133136032077585,-0.0012771323560854,-0.032008108369368,0.00498537713375999,1.83923650963071,0.0648830801310694
"2006-03",-0.0187019513370298,0.00150312600000002,0.00413030651861983,-0.329379408828999,-4.9076202023126,0,0.00205922329354102,0.00529762113119481,0.00278974469286308,0.00478302177159629,-0.00743706488032525,1.83923650963069,-0.00416105739811523
"2006-04",-0.0877128919886142,-0.000145206999999981,0.000736899294981175,-0.160435554506606,-10.1626825428421,0,-0.00168978146079046,0.00259363976459936,0.00378061064927349,0.00345597071414232,0.0175688300873988,2.1586377216761,-0.0100247546480802
"2006-05",-0.220633618326088,0.00111710099999995,0.00279508731525788,0.0256343732310995,-25.1244096198042,0.201240986080791,0.00148609830731661,0.00226992825405903,0.000793368715459541,0.0230424482695475,0.019199931148873,2.1586377216762,-0.0197027736397816
"2006-06",-0.469048744639147,0.00182023500000006,0.00393575817345991,0.250840814200203,-1.8023560919998,0.201240986080904,0.000780789151799688,-0.000107110433863689,0.000241171396492712,0.0361711054424612,-0.0063434964387925,2.2390239327614,0.0433272427953759
"2006-07",-1.11269984249589,0.00218606099999996,0.00516208909181784,0.490578348812491,-7.9694540453484,-0.50310246520219,0.0005039400049065,0.00297998983665271,0.00150689277084104,0.0045170523462408,0.00765362356397608,2.3183383276988,-0.0094846719378554
"2006-08",10.2258507514432,7.64120000000812e-05,0.00173206610935914,0.701538495779701,8.9466350590833,-0.10062049304041,0.0023363729209851,-0.000909055397484315,0.00124901451833526,0.006474783242761,0.00070692391183077,2.2390239327614,0.0335754923413567
"2006-09",0.805688705985799,0.00173491100000001,0.00441368074324291,0.848568753248998,-9.2940771973001,0.100620493040495,-0.00274261524102537,0.00411937450971611,0.00300050190818402,-0.00491331411520962,-0.00496163978811031,2.47911074986931,0.0313669698355437
"2006-10",0.355581881807072,-0.00268712900000012,-0.00277112347656346,0.9335903099593,17.6978339154195,-0.50310246520209,0.00293648970592253,0.00306642264701318,0.00108454827838278,-0.0044035788943907,-0.00487045105756695,2.47911074986931,0.00183923146399545
"2006-11",0.192418054302212,0.00109651500000008,0.00334104514472108,0.976570104703399,-1.9109317601925,-0.100620493040495,-0.00466885419046914,0.00255481506633504,0.0057070380006341,0.0291774074028774,-0.00128520195460724,2.31941014384661,0.0396347960070156
"2006-12",0.112307714568126,0.00222506,0.00516154980174493,1.0009421830941,-9.6198042018784,-0.10062049304041,-0.000468306410718156,0.0041519890826367,0.0015522855157557,-0.0119375380371097,-0.00996480700632061,2.3172665115511,-0.0252424122979897
"2007-01",0.0753205598571707,-0.00161979200000006,-0.000577408857809806,1.02204623136279,7.2745697689147,0.3018614791213,0.0062567176352164,0.00797459255406818,0.00381137685360344,0.0153212619631607,0.00194543588486712,2.1586377216762,0.0261872412008282
"2007-02",0.0602241816442908,0.000623214999999955,0.00303950855768439,1.0434680664127,-0.8686053455421,-0.402481972161695,-0.000801980914618694,0.000173324071170988,0.00034449724179586,0.0204590727322602,0.0092538180740343,2.2379521166136,0.0991914001544694
"2007-03",0.0478221121682165,0.000488990000000133,0.00281732291233459,1.05361483190291,0.998896147373301,0,0.00078536092809145,0.000948925818110791,0.00360133288828779,-0.0014224716572644,0.00593928053091855,2.3194101438467,-0.0467620741080647
"2007-04",0.0160783755189708,0.000840324000000003,0.00283294808080764,1.02226744458621,-17.9367003854437,-0.40248197216161,-7.82356742978774e-05,0.000789412541865486,0.00146794835443154,-0.00684202093569765,-0.0117520374423728,2.39979635493191,0.0309890936442272
"2007-05",-0.038890260477674,0.00124573599999989,0.00348249735688634,0.919830031507303,11.9216083675649,-0.100620493040395,-0.00352586048131454,0.00155742708440187,0.00170753971686244,-0.017375123563149,-0.017211703958692,2.47803893372159,0.00227620923615679
"2007-06",-0.110428599550553,0.000403543000000117,0.00212164903043039,0.739557270834496,3.3007003130598,0.201240986080705,0.00477892176504446,0.00175605566453774,0.0011863758950299,0.0180334860790677,0.0112544096915354,2.47803893372159,-0.0207159598782956
"2007-07",-0.176411345104343,0.000365580999999948,0.00218575987537393,0.524883085550002,4.5167477968187,0.301861479121385,-0.00484040207050296,0.00315231466622645,0.00419657978786359,0.0025472284332973,-0.00573563269402501,2.39872453878409,0.0409555806624249
"2007-08",-0.226199181522517,0.00122700799999997,0.00356685021430078,0.336669258623999,-0.260581603662594,0.503102465202005,-0.00417524028006178,0.00415849493908205,0.00178181026118329,-0.0156930421922297,0.00072962097308559,2.39765272263631,0.00464133213372753
"2007-09",-0.249541269704083,0.000807887999999979,0.00288826429920865,0.222916081053,20.2819348184072,0,0.00461013583686309,0.00168005384167436,0.000771027940870583,0.019907165498307,0.00543333051487054,2.3183383276989,0.0100358219139136
"2007-10",-0.251766359350164,-0.00165488299999994,-0.00101223554082768,0.186561788445005,-0.825175078264905,0.3018614791213,0.000985932669747225,0.00240350945546841,0.00217691641361539,0.0219742435238787,0.00638440537135643,2.39765272263639,0.0818391645790526
"2007-11",-0.240569806173352,0.00240059100000001,0.00548889829873874,0.204829189172003,-8.72948372269781,0.402481972161695,-0.00553937130812532,0.00105766573881616,0.0053693293448307,0.00362508938842771,0.00333519116219792,2.47803893372159,-0.00157410659693769
"2007-12",-0.236835606603711,0.000195696999999995,0.00194516600175278,0.242996513619005,-4.6253234650115,0.201240986080805,0.00492444482853416,0.00265890637773447,-0.000611046597988607,0.0049469525500779,0.0007882856805602,2.47911074986931,-0.0184630218377027
"2008-01",-0.282788171187773,0.000462476999999906,0.00302390999774107,0.264224291835006,-8.31689618356521,-0.201240986080805,0.00236796403697248,0.00669295967054762,0.00262573000954136,-0.0056334774734821,0.0230115958493232,2.6388113558921,0.0806308159987257
"2008-02",-0.464234933664262,0.000600132000000086,0.00323803694062759,0.237927638113007,-9.1855015291073,0.201240986080805,-0.00101209529884683,-0.00482691764878063,-0.00100651011374098,0.0156666059662524,-0.00170980372875281,2.6388113558921,0.0150973527424605
"2008-03",-1.16443771359608,-0.000180991000000019,0.00198459156821426,0.149335270514996,13.658819058649,0.100620493040296,-0.000986821888509182,-0.000890322537657195,0.00200783299709228,0.0335790600083385,0.0048644079221298,2.95714075178971,-0.0353607473921146
"2008-04",9.42396100482289,0.00119136399999997,0.00362449995401826,0.012427356315996,9.8369555382639,1.00620493040421,0.00388264320950849,0.00211511530960151,-0.000634885085547654,0.0447942382799744,0.00235489494337388,2.95714075178979,0.0173499598554798
"2008-05",1.17029554689613,-0.00269282900000001,-0.0025725363095657,-0.154278275061003,9.3809377318542,0.10062049304041,-0.00747506052957692,0.00182263354996892,0.00298709668855857,0.056860739632053,0.00168857008220342,3.03859877902271,0.0741352734447254
"2008-06",0.686543112329707,0.00200406500000005,0.00492386109089561,-0.348512770686995,-2.6492463039032,8.5265128291212e-14,-0.00558826277895785,-0.00222296420933765,0.00259141211501412,-0.0068357750106205,0.0024083262329667,3.1189849901081,0.0285740526019722
"2008-07",0.512991985799954,-0.000159923000000006,0.00169392872253628,-0.602949789960903,18.2189971227448,0.201240986080705,0.00130135732975978,0.00187530906361655,0.000729826739541029,0.0007221426661257,0.0107468116356616,3.27761377998301,0.0313518460645565
"2008-08",0.416404389412195,0.00122656899999996,0.00390359377612688,-0.958197536026901,-6.25395848790291,0.503102465202204,-0.00534008260393359,0.000520904102346398,0.000524012114132111,0.00015308783257055,-0.0202335538905393,3.3579999910682,-0.0520967480114712
"2008-09",0.341440763221603,-0.00207415699999991,-0.00136264409132405,-1.43152319162721,4.7338991332042,-9.9475983006414e-14,-0.00275841038057401,-0.000844004011752886,0.000198847334460739,-0.052898450684715,0.012180115815346,3.2776137799829,-0.0397643593519883
"2008-10",0.265892361390748,-0.000651568000000102,0.000791004117490898,-1.97839803817601,-3.1269792439515,0,-0.00282063494829565,0.00187649557855973,0.00094477808057003,-0.0141205440849563,0.00124427051676737,3.3579999910682,-0.13387549341323
"2008-11",0.192121794112213,-0.00149770199999999,-0.000567003424856286,-2.5222346855989,16.4383561643836,-0.100620493040395,-0.00552804080360125,0.000544276108015218,-0.00031743520910188,-0.0298665317988944,-0.00721973785227298,3.51770059709091,-0.0881149791346365
"2008-12",0.12213523433467,-0.000700678999999926,0.000701983366432228,-2.97890955649471,0.955465880096298,0,-0.00714638885872521,-0.00093022853014324,0.000721857649196078,-0.0144038145584696,0.0160770582136779,3.4383862021535,0.033178280570233
"2009-01",0.0570433179770731,-0.001142588,0.000283152872432412,-3.2815724346772,-8.5340475199508,-0.10062049304041,0.00397604952689123,0.00474706491723142,-0.00293959939908583,0.0172480312569195,-0.0238263159616291,3.1982993850454,-0.0772806084536594
"2009-02",-0.00795705052698692,-0.000619412000000041,0.00111695846374631,-3.3789531706622,11.0747181556613,-0.503102465202105,-0.00404131375937455,-0.000370983177387263,-0.00274579035528433,-0.0179210793734799,0.020174206271206,2.95821256793749,-0.0705837767847274
"2009-03",-0.0776304177668684,-0.0032304649999999,-0.00309331942247504,-3.24479753668921,-4.9727656032283,-0.100620493040296,-0.00810381401744698,-0.00320096391388358,-5.47825432886118e-05,-0.0225253445619741,-0.008141177778084,2.3194101438467,0.066837696868788
"2009-04",-0.153382143358066,0.000456114999999979,0.00219507078321945,-2.9021121206533,0.086860534554198,-0.50310246520219,-0.00390318926441413,0.00161016369587275,0.00306270883630155,-0.0220061633686443,-0.0218685998530801,2.2379521166136,0.0216584651155383
"2009-05",-0.247973318844106,-0.00209422300000006,-0.00193023729553183,-2.38968142466599,-17.3721069108412,8.5265128291212e-14,-0.00369440717735803,-0.000878736166108562,0.00094151037594048,-0.0647808473031767,-0.000904583017990148,1.99786529950569,0.058672236684177
"2009-06",-0.392768901888439,-0.001925073,-0.00166962850528329,-1.74361878053151,8.4906172526736,-1.60992788864669,-0.00131833146558247,0.0137658420829185,0.0127537454108337,-0.0345731620647317,0.00138106072028601,1.91747908842029,-0.0475433249407365
"2009-07",-0.694681276593435,0.00152928699999999,0.00411168589825904,-0.991159319102891,3.8870089213008,2.21365084688921,-0.00922444732049166,-0.0053397276793542,-0.000818732315530646,0.0409083792686318,-0.0124365413454561,1.91962272071589,0.0925519416275042
"2009-08",-2.25355692310253,-0.00155846000000004,-0.000909439349157518,-0.156282251954792,9.880385805541,-0.503102465202105,0.00209211835736633,0.00788164120965962,0.00275231234282969,0.00892043924341251,0.0132319616588567,1.91962272071599,-0.0412026883622214
"2009-09",1.67167173674934,0.000233556000000079,0.00199777091977765,0.726991643077795,-14.8531514087693,0.100620493040395,0.00788140828371775,0.00635154353993417,0.00137895909797825,0.0154609320904615,-0.0112410266295744,1.83923650963079,0.0261204492126972
"2009-10",0.56202653464822,-0.000241142000000028,0.000874648919453066,1.595359807104,6.4711098242884,0.3018614791213,-0.0083727341771791,-0.00299058336122149,0.000376353233342286,0.0021472594594355,-0.00495590547484111,1.7599221146932,0.00986581910747408
"2009-11",0.312149718470429,0.000938298999999976,0.0027919771227806,2.37290712987389,-2.97497330848161,-0.100620493040509,0.00625847164919535,0.00276274149459965,0.00157465422633174,0.0470138825973314,0.00847810186305423,1.5991496925228,0.0565943690454151
"2009-12",0.192329216069876,0.00125383800000001,0.00330039959558311,2.9888431651467,15.4394600170102,-0.100620493040395,0.00560211435190339,-0.00246967155919786,-0.00258626180396437,0.0104372892804689,-0.0141528686398065,1.5991496925227,0.141226261237583
"2010-01",0.108490759521998,0.00180574,0.00458163542228879,3.40176925307121,26.6878992417799,-0.50310246520209,0.00649115477551532,-0.000777765687445697,-0.0023058375465701,-0.0191720899137922,0.0082354262762796,1.83923650963079,-0.0736379634113214
"2010-02",0.0349053408901907,-0.00199928599999999,-0.00158224491635011,3.5874153589062,24.3643799424549,0.402481972161695,-0.00333617683945664,0.00387734597023726,0.00302214113663646,0.00813944771456464,-0.0276596073258075,1.9432026759677,-0.0248992809424244
"2010-03",-0.0367899522814127,-0.000670457000000013,0.000560018337600618,3.54098125867421,17.0898101735401,0.201240986080805,0.015109442387454,0.00918074437295124,0.00307760174031735,-0.0016813933508949,-0.0104234319235971,1.5552052304628,0.0557378763908321
"2010-04",-0.10409768360676,-2.63609999999748e-05,0.00106385248258277,3.29583190289431,14.3971336023597,-0.804963944323305,0.0095983460870146,0.00703498175987671,0.00228447891748806,-0.00992436356701187,0.0156652500653041,1.57878518571441,-0.0145641889381517
"2010-05",-0.171258483773106,-0.000545240999999974,0.000220480756509327,2.90198851868699,15.1354481460704,0.100620493040395,0.00552144625284434,0.0054300391966291,0.00536525189193404,-0.012153656740321,0.00325921951874377,1.76099393084101,-0.0812617820786729
"2010-06",-0.242815777204177,0.00234312599999997,0.00491098590753851,2.41893149298551,8.4906172526737,1.30806640952541,0.00170729888779997,-0.00435873696246702,-0.00705200555985108,0.0148782266564315,-0.00270448875892149,1.68060771975581,0.118105712409718
"2010-07",-0.317583422509704,0.000740430000000014,0.00238372896268591,1.9191247574078,6.3408190224571,-2.21365084688921,0.00765372158341004,0.0053515891725513,0.00319652334459097,-0.0301645328717792,0.0047986122677201,1.6345196254003,-0.0470527783894884
"2010-08",-0.390940354158811,0.00161898399999993,0.00380108147056542,1.4673474139597,31.7475253795624,-0.3018614791212,0.0107157555163178,0.0031891218448552,-0.00594431864710232,-0.00567979225941595,0.00255840272305192,1.5669952080886,-0.0062779232783855
"2010-09",-0.446776318352926,0.000813687000000063,0.00249449367432655,1.1012704923164,10.2061128101193,-0.100620493040395,-0.00814606535533635,-0.00042010109176549,0.00224216973896052,0.0491931172053132,-0.00046245474700074,1.65809958065191,0.0616901153702052
"2010-10",-0.476661529950358,0.000173044999999927,0.00145628620670623,0.808624232859998,22.6488843850093,-0.100620493040495,-0.00179962703458381,0.00124334209121479,0.00244935847269967,0.0140530548844973,-0.00277311205903157,1.57771336956671,0.094709046216749
"2010-11",-0.478454817641563,0.00252685200000002,0.00524419709738557,0.552966365006,14.0714065977815,0.3018614791213,0.00568523809336186,0.00498679535278468,0.00189671401176894,-0.0281623236002219,-0.00631459365770782,1.6816795359036,-0.0630828914751949
"2010-12",-0.604087583252284,-0.000445362000000005,0.000460760547911984,0.294207751795,23.0831870577804,0.201240986080791,0.00300466934254762,0.00339892763303551,0.0050103828859831,0.0102712314505161,-0.00262349353103159,1.69132588123389,0.0371354673373989
"2011-01",-2.08777701532188,0.000781731000000008,0.00278048997419633,0.00650650230498684,-5.73279528057761,0.804963944323404,-0.00380631305818147,-0.00319757890276395,0.000706586168813805,0.0296892477299827,-0.00247625848786409,1.8285183481526,0.00334034959275198
"2011-02",3.36279010350117,-0.002339062,-0.00222632803895852,-0.318918419807005,-4.99448073686681,0.3018614791212,0.0075273494096586,0.00494349156280105,0.00355698694790085,-0.00423798267787801,0.00192825504497933,2.10183146584251,-0.0994778127422812
"2011-03",1.14946259860975,0.00130003200000006,0.00361298808817983,-0.668883379401009,46.6658221892475,-0.201240986080805,-0.00523065638320863,0.00255844689588702,0.00391029721857028,-0.0047057669115231,0.00875429482138701,2.3762163996802,0.0616081941683653
"2011-04",0.60276614807717,-0.00259016100000009,-0.0029528634527038,-1.00062203119501,14.6794303396609,0.402481972161695,-0.00503180091796307,0.00184425268867217,0.00547452001126159,-0.0168257100298658,-0.00088570321406595,2.4673207722436,0.00147884888311123
"2011-05",0.323824228290074,-0.00120977199999994,-0.000746422900815648,-1.26742677325039,36.0905521072732,-8.5265128291212e-14,0.00627206319077711,0.00561988707100358,0.00298844389033204,-0.0016066545552262,0.00276457373740898,2.4683925883914,0.0403105760184823
"2011-06",0.151717157633956,0.00109856699999999,0.00297638525723705,-1.44560626715671,38.7832286784535,0,0.00148207530280242,0.00531167688746659,0.00452035578070875,0.00531033590974357,-0.00199574870099193,2.6516731496658,-0.00304494150507106
"2011-07",0.0564194716760302,-0.000552654000000041,0.000312090881949057,-1.56611880409351,12.9205045149382,-0.503102465202005,-0.00883097090424756,-0.000311645306608876,0.00166146162784031,0.0156234053543981,-0.00401890417093886,2.6516731496657,-0.00384650714187296
"2011-08",0.0115425077738138,-0.000282106000000004,0.000794613811757875,-1.6759806011881,5.4722136769154,0,0.00565115187800358,0.00310592175083624,0.00237497363388939,0.0124370792666508,-3.1805716052585e-05,2.74170570608121,0.00285855896354192
"2011-09",0.00395645745132001,0.000825870000000006,0.00258175809931439,-1.8038383290082,2.41037983387919,0.3018614791212,-0.0202135834701653,-0.0104468199357196,-0.00548929051040481,-0.046500674710591,-0.00401884390699423,2.4683925883913,-0.0187460490776392
"2011-10",0.0189477213674025,-0.000828198000000002,0.000178553044242641,-1.9263338746817,4.1693056586019,-0.40248197216161,0.0144231177417429,0.00962555891722161,0.00919807214951951,0.005374101430453,0.00101956254320807,2.5584251448068,-0.0097336425609672
"2011-11",0.0396974341997633,-0.000780822999999931,0.000251097958448526,-1.9923047181137,4.6253234650115,-0.50310246520209,0.00241130206990681,0.000468736660676816,0.000382019748986107,0.0149107688438984,-0.00103999313783484,2.4673207722435,0.0187596844209457
"2011-12",0.0442568857879917,-0.002169529,-0.0019983338027936,-1.9474021497181,-4.4733175295417,-0.100620493040395,0.00757266429857029,0.00256360546668044,0.0013541355047193,-0.0086247811515508,0.0018596178135814,2.5594969609546,0.0146292189622543
"2012-01",0.00863409107382651,0.00296382799999995,0.006588472468161,-1.76280226621569,12.7250683121912,-0.201240986080904,-0.0101924556810661,-0.00218842710584621,0.00514335691825551,-0.0507939961036344,-0.0275880869130438,2.28511202711701,-0.0210667246449783
"2012-02",-0.0683153169802387,-0.00301461999999997,-0.00309481232802764,-1.43032550160879,13.3113769204321,-0.3018614791212,0.00864490390821282,0.00511830831183224,0.00134006294136468,0.0115580227562886,0.00098398129389974,2.10183146584259,0.0788329358956377
"2012-03",-0.181221236971194,0.00237375100000004,0.00562473516084285,-0.967620430339494,-64.1465047682816,0,-0.00760338192011156,0.00209457698339466,0.00626398275425344,0.006659223300971,-0.0455709312688749,1.3526319785279,-0.0438607896675768
"2012-04",-0.319528274188281,-0.00151217800000003,-0.00103266193134,-0.433997254940394,-14.2885579341669,0.100620493040608,-0.00325236174945109,-0.000276103644028636,0.00262442452796319,0.00769534796663934,0.00725525006071532,1.2615276059646,-0.0221204841122342
"2012-05",-0.518894299454996,0.00152413900000004,0.0038793212948727,0.0968899808634944,-36.8940120518996,-0.201240986080805,0.00634913732781928,0.00438871878767966,0.00295109213044742,0.0165425748130488,-0.00620314239178442,1.2057931662788,0.0132457238214434
"2012-06",-0.969606466114784,-0.002203591,-0.0021542477702313,0.559243968578599,-39.4129675539715,-0.100620493040807,0.0017125672176399,-0.000610412761085199,-0.00240094887922204,-0.00943610286696931,0.000201424187490377,1.14148419741059,0.0426831360439184
"2012-07",-23.3123756483065,-0.000427085999999965,0.000779498335711219,0.917500336480501,-1.82407122563841,0.201240986081302,0.005851162725107,0.000570958534500843,-0.000651594151129031,-0.0169187721631204,-0.0126871683093252,1.0868215738727,-0.0244276986190178
"2012-08",0.525627726907457,-0.000271319000000103,0.00102966455618343,1.1520214762121,-5.60250447874671,0.201240986080705,0.0043358606749011,0.00114913420733309,-0.00247768315150199,-0.0141846011411228,0.005561122232705,1.0782470446903,-0.0174949404092647
"2012-09",-0.00494935261066776,0.000815956000000062,0.00279315439393405,1.2522529327492,10.2061128101192,-1.2074459164851,0.00360669120073331,0.00314535126606086,0.00241432363782379,0.0190489787754864,0.014448192828963,1.20579316627889,0.0884029112881077
"2012-10",-0.241814364727742,-0.000888109000000026,-6.62510921342005e-05,1.21875646208571,-9.68494960279401,0.100620493040296,0.00304940207547788,0.00166749542960387,-0.00222482440384175,-0.0143138430762705,0.00234937058910876,1.2711739512949,-0.038955303914456
"2012-11",-0.42184591174158,-0.00120226099999998,-0.000580362226036473,1.0595596590807,-15.1354481460705,0.100620493040495,0.00238960860908444,-0.00311640506248456,-0.00510869480888321,-0.0205742643897424,-0.00513016249748436,1.1789977625838,0.0179642028795239
"2012-12",-0.585770947735969,-0.000337750999999997,0.000820667283335414,0.796106240435108,46.1446589819219,-0.50310246520209,-0.0103451980238144,0.000687621631305202,0.00530603490411674,-0.00736603659590713,0.00066308230535726,1.188644107914,0.021645207746706
"2013-01",-0.698968225545296,0.00262026400000004,0.00592873480379609,0.478232815379499,-2.12808309657801,-0.201240986080805,0.0132241878387931,0.00456788290186427,-0.00076708747027554,0.00741320220315558,0.0222455640475556,1.4437363510912,-0.0143383126446455
"2013-02",0.209511095336766,-0.000874876000000024,0.000239888081559411,0.160669491024493,-25.4284214907439,-0.402481972161695,-0.0112326186742957,-0.00269840039014979,0.000704622727681681,-0.000859335034397302,-0.00253067531444898,1.4544545125692,0.0115478617244948
"2013-03",1.61488075880232,-0.00268952100000008,-0.00271196068932112,-0.116548656972199,10.9661424874686,0.201240986080805,0.00800738046687788,0.00542083870960464,0.00227608299156534,-0.0254219046706751,0.0207789856321242,1.65381231606079,-0.0562993912153537
"2013-04",0.602957268367772,0.000933330000000065,0.00282522265942296,-0.347688514531711,16.2646350952751,-0.704343451283108,0.0110000069934746,0.00746210615673459,0.00454384817381603,0.00467633338355805,-0.00736808917718233,1.62701691236559,-0.0260389298212269
"2013-05",0.0583905217541492,-0.00119007999999998,-0.000635722269559176,-0.54004291008259,12.6816380449142,0,-0.0036100866019243,0.00383645161417556,0.00305714998736373,-0.00031525108059376,0.0132434726661146,1.6645304775388,0.0271712927887595
"2013-06",-0.265233986386278,-4.37790000000771e-05,0.00122859006854907,-0.695958770945794,55.5907421146925,0.503102465202502,0.00235347118183871,0.00168286375549509,0.00127439375845095,0.00962174047160162,0.00278830521268776,1.53591253980241,-0.0292352566466624
"2013-07",-0.11322450753822,-0.0016170379999999,-0.00128278002138702,-0.797645490653395,16.0474837588892,-0.100620493041305,-0.00236602258333241,0.000664971013894844,0.00130044086168124,0.00204566976584022,0.0124884471385069,1.4448081672391,0.043665457894434
"2013-08",1.05055416358472,-0.00073323500000011,0.000153976457428556,-0.820859916726903,-2.6492463039033,-0.201240986079995,-0.0034619895309097,0.0020175719019262,0.00325617659733601,0.0195246999699699,-0.0462909117662145,1.4533826964215,0.00187517924507485
"2013-09",1.24904212491273,0.000128727999999967,0.00156244438266974,-0.752479188900196,2.0412225620239,1.3080664095254,0.00753846562309213,0.00662440464731673,0.00400006187779511,-0.00488860686556573,0.0312694331518478,1.39872007288351,-0.0319945391289029
"2013-10",0.663413491061292,-0.000947258999999923,-0.000536232922283526,-0.613701027505201,53.5495195526686,0.100620493040509,0.00617279269466064,0.00169112705588104,0.000187651457749904,0.0127806514001879,0.00405893355006135,1.32583657483289,0.0135915925479402
"2013-11",0.270159567676971,-0.00181223200000002,-0.00195753488734654,-0.441658878288706,2.6492463039033,-1.98951966012828e-13,0.00126114052333559,0.00275126592714847,0.00502615684584495,0.00315455184814222,0.00515563248461594,1.28832300965979,0.16286454885151
"2013-12",-0.00373159391951605,-0.00237367200000005,-0.00289062792201831,-0.276081069755406,-39.0438102821155,0.201240986080791,0.000560418874861579,0.00304096469532511,0.00145142175667368,-0.0137838577262648,-0.0038231131155625,1.2336603861218,-0.102691279636402
"2014-01",-0.205579812182933,0.000974829000000121,0.00330256162147005,-0.148325201297411,-0.521163207325301,0.201240986080805,0.00395876965690745,0.00596638906854574,0.00690621114320322,0.00520347607170753,-0.00361761832550724,1.20686498242669,-0.0172923679144845
"2014-02",-0.40798597516402,8.76999999999128e-05,0.00183398400291602,-0.0764986818386006,41.6930565860192,0.100620493040495,0.00322045651646063,0.00396979721126245,0.00354167103187386,-0.022569949758089,0.00489811276359389,1.0514516409953,0.031034897845285
"2014-03",-0.722873819525653,0.00191973300000003,0.00485199402106742,-0.0578444423262994,10.94442735383,-0.402481972161709,0.000994501023994676,-0.00126415599334884,-0.000502604466408929,0.015350022033322,0.0230162266586898,1.42658729272641,0.0428691212838448
"2014-04",-2.10041240215756,-0.00026967,0.000533038761306318,-0.0570884730882995,-1.08575668192759,0.704343451283108,0.00541737436556899,0.00481111246295196,0.00278141071878402,0.00619153102795914,0.00369453546108401,1.58092881801011,0.0105540628562124
"2014-05",1.08164638462605,-0.00174504799999997,-0.0018925460870174,-0.0303420530109122,-10.7489911510831,0.100620493039997,0.00522754823231031,-0.00336034503179439,-0.00738239429312093,-0.0028605845642019,-0.00939394520959877,1.5627079434974,-0.0109473981045995
"2014-06",0.0922601868505348,0.000334912999999992,0.00152599124659692,0.0523099223229906,-66.6003148694382,-0.503102465201493,0.00463910861555816,0.00134975600266585,0.000842915800856492,0.00952608951142245,-0.00164012520846627,1.5359125398023,-0.0169745229415718
"2014-07",-0.132848854615405,4.09300000003832e-06,0.00124135584716833,0.182386427355894,-11.53073596207,-0.301861479121698,0.00522569159326292,0.00477676792993154,0.00525323276543044,-0.00335286520463957,0.000198721170818255,1.69025406508599,0.010793565294855
"2014-08",-0.154146688417299,-0.000671512000000041,0.000126645556659493,0.334950982298409,-11.7478872984564,-0.30186147912201,0.00207490354005446,0.000828401984610094,0.00504994867404673,-0.0259772394659876,0.0407265292833806,1.66345866139091,-0.00358676381672662
