"","LMUNRRTTATM156S","LRHUTTFEATM156S","LMUNRLTTBEM647S","LFHUTTTTBEM647S","LMUNRLTTIEM647S","LMUNRRTTNOM156S","LMUNRLTTESM647S","LFHUTTTTESM647S","LMUNRLTTCHM647S"
"2021-07",-0.00179832551708041,0,-0.00270971970048006,0.00619195046439636,0.0110423949972919,0.0310913950110591,-0.0410958353895533,-0.021175814990248,-0.0260118067775444
"2021-08",-0.0013017752176767,-0.004,0.00544219750155794,0.0153846153846153,0.008065931822821,0.0283137054481797,-0.0325208065057305,-0.0287503558212354,-0.0340423981933415
"2021-09",-0.00198453321254659,-0.00799999999999999,-0.00477050367498144,-0.0212121212121212,-0.00355259626903048,0.026768295292307,-0.0244511402276599,-0.0304806565064478,-0.0372029533096525
"2021-10",-0.0026376663666767,0.011,0.00966341173260121,-0.0309597523219814,0.0135988197699727,0.0249769033488275,-0.0208795809649668,-0.033857315598549,-0.0383585035718762
"2021-11",-0.00158278798394781,-0.007,-0.00549469184592111,-0.0287539936102237,0.00291653930176938,0.0228291543219839,-0.0261297491284411,-0.0250312891113892,-0.0412325787874591
"2021-12",-0.0016825329764749,-0.005,0.0062049455064066,-0.0296052631578947,-0.0363562444258226,0.0226647082324999,-0.0196552004665366,-0.00545571245186138,-0.043133256870991
"2022-01",-0.00201333636124049,-0.003,-0.000960242682376267,-0.0508474576271186,0.0118576601963556,0.0228377658468548,-0.0183513931000966,0.000645369474023827,-0.0419256312817416
"2022-02",-0.0018827202403659,0.004,0.000827756171126293,-0.0107142857142857,0.0107538270972904,0.0200163276412267,-0.0117969311263819,-0.00128990648178007,-0.0213982540359201
"2022-03",-0.0012537771967043,-0.006,0.0018510739177694,0.0180505415162455,0.114226584886732,0.0185093448454229,-0.00013119329611444,-0.00129157248950595,-0.0178414159493168
"2022-04",-7.95777982421086e-05,0,0.00355365113630546,0.0496453900709219,-0.122071936025424,0.0179331358234157,-0.0144645088483679,-0.0245716133204009,-0.00918881914514091
"2022-05",-0.000262260196328398,0.002,-0.000823258140520977,0.0371621621621621,0.00768765422667261,0.0173486893452709,-0.0144787789267368,-0.0212131256214783,-0.00715258855585832
"2022-06",0.000242801541465304,-0.004,-0.00255495809079664,0.0162866449511401,0.0450702203764604,0.0179216141718638,0.00146695725704071,-0.00135455469014556,-0.00605733888752757
"2022-07",0.000257092511502896,0.002,-0.00207346242470297,-0.0128205128205128,-0.0465266129549683,0.0170687015873603,0.0138822716996685,0.00678195998643605,-0.0104233435561648
