"","BELLOCOBXNOSTSAM","BELXTIMVA01CXMLM","DNKLOCOXGNOSTSAM","IRLLOCOTXORSTSAM","XTIMVA01IEM657S","EXP4210","NLDXTIMVA01CXMLM","XTEXVA01NOM657S","EXP4550","IMP4550","EXP4700","ESPXTEXVA01CXMLM","XTIMVA01ESM657S","XTEXVA01CHM657S","CHEXTEXVA01CXMLM"
"2002-10",-0.0045622020835363,3586073088.4177,0.00116759673766276,-0.0167430523577223,-0.0161266990837828,-25.3000000000002,2917898330.348,-0.0712858179686034,-6,11.1,89.2999999999999,1752843731.3807,0.0249629462100591,-0.00312520507734141,1015172200.20486
"2002-11",-0.00443481017382508,3343862824.1934,0.00185999884813359,0.0885507037862898,0.0677805513018125,-123.8,2840915165.4103,0.096755031972633,-2.7,21.1,-122.3,1917150073.5053,0.0439441899584686,-0.00838412727289288,977533598.95641
"2002-12",-0.00426230829317176,3820976022.0154,0.00186823316873674,-0.110198726542997,-0.0211991553676002,-183.6,3580286241.233,0.0458591082523828,-7.7,22,158.5,1712165529.42829,-0.00264820845177418,0.0185666736469448,1449915049.17507
"2003-01",-0.00368190901668985,3456137517.1394,0.000987021624389017,0.0036794656658472,0.0601830689563706,68.8468799999998,4448812308.9492,-0.00392293103203556,26.054115,22.973178,-108.41197,2487943769.43877,0.0270257005389916,0.0351709766039748,1003066102.27893
"2003-02",-0.00285903479793104,4003406581.9353,-0.000363755416484146,-0.00669934227746938,-0.00918334805344182,69.8843370000002,4940294998.7087,0.0659680490661607,-10.252392,16.280621,2.123043,2695076357.79459,0.0168426985704172,0.050650730280671,1781684965.52969
"2003-03",-0.00275609980130231,3604247908.7464,-0.00194949280253043,0.0161643751625031,0.0140025405700917,151.534493,4791689987.2227,-0.129305732040215,-1.54421499999999,25.185972,74.965342,3356164534.98568,0.0300749500449014,-0.040119942980151,1600929336.13988
"2003-04",-0.00201707670377149,3418461294.3623,-0.00311561169789931,-0.0167632883312631,0.0320507370590974,101.725209,3323341533.2282,0.0909866017746251,2.774417,27.126149,162.623869,2310743894.4528,-0.00625644164786352,0.00248121815612106,725063069.9636
"2003-05",-0.00056024654403608,3044563436.3878,-0.00335047234524011,-0.0126909772918018,-0.0282937476425351,-2.89521200000013,3958190634.8348,0.0284341134193175,3.66629999999999,16.234636,-147.968859,3015414775.8956,0.0721393749492681,0.0745222755149111,1350532045.63584
"2003-06",0.00140917771606874,3692745703.5783,-0.00299173618724236,0.0370681819456187,0.013897898782232,135.535782,3060134890.1744,-0.124362584141676,9.159111,28.70841,46.893724,3085859870.8598,-0.0146059029121642,-0.048118202275604,837827920.94794
"2003-07",0.00414098058077661,2567970516.6529,-0.00261090686113929,-0.0127613010873546,-0.0194154543269119,170.510593,2884855721.2468,0.0259635247659196,-0.799268999999995,7.932033,-48.60452,1904998251.2873,-0.00319982548656541,0.0175033625522181,615260260.49264
"2003-08",0.00543587828133751,1020562678.1864,-0.00205858993178198,-0.000992192737102826,0.00972102312798414,96.4510879999998,1602319092.9886,0.0382400893344749,4.70918,0.338994,-14.9490309999999,1043655755.44666,-0.022620531998829,-0.0671137191367864,65566347.1726694
"2003-09",0.00548279253863182,2802822896.5576,-0.00149838580084227,0.0157853791647118,0.0396626046536146,81.289051,2959729572.7937,-0.0361816398586744,-6.29701799999999,15.641581,-59.99267,2471900245.4264,0.034597785351821,0.0929373565703324,1142090847.28456
"2003-10",0.00471997668267066,3053965328.154,-0.000642972313838697,0.0215817135927134,-0.00548990428632462,555.622185,4242710010.0711,0.131716676307021,0.124780999999992,17.580555,4.83924300000001,2987193582.0605,0.0277650273310381,0.0600670912476812,1584249901.88036
"2003-11",0.0034943073247895,2564243444.727,0.000206988830244503,-0.0328045318159826,0.106165380897477,590.617375,3474097889.0999,-0.0173877937577174,13.505048,20.072656,229.961691,1815354801.7836,0.042113862592189,-0.0170618451416842,1176884308.25213
"2003-12",0.00252789780194296,3582107006.5939,0.000774532589087773,-0.107997547510931,-0.0125138761819112,365.187517,5990125962.455,0.0310838527285798,-5.857757,17.255724,-249.820389,3612786320.8808,0.0142487405774247,0.0253451041446341,1501583107.126
"2004-01",0.00196540274132717,3224188118.9995,0.00136714110190406,0.0778852695843391,-0.00842538669325794,105.6659,2898141705.8041,-0.00147841564670893,-5.128517,11.318218,121.023718,2108152628.343,0.0632070656495077,0.0449759861859747,1303978294.78443
"2004-02",0.00176746708192632,3880237422.7181,0.00167750075245787,0.117812235372602,0.0253934173915556,465.803938,3668038368.6799,0.0692957690093509,-0.68886599999999,34.855742,42.8049540000001,2606622176.0457,0.0280931415204762,0.035759413890243,1508074922.49791
"2004-03",0.0016486524207624,5942057679.9668,0.00193845656585845,-0.0566041878313447,-0.0665643491669466,226.953616,5250469440.1017,-0.0616231599162092,-11.602711,28.85811,-10.4786339999999,3248350795.5066,-0.0416334598096037,-0.0386510884387207,2049776772.53704
"2004-04",0.0011954239564731,3582701440.4662,0.00220399260087456,-0.0245419997504872,0.0861344176271388,324.488964,3562905791.123,0.0819645571425678,35.666426,40.504145,-236.598652,1552634951.3263,0.0127493321897149,-0.008562954388173,1343015183.87183
"2004-05",0.000286084674252729,1846035978.208,0.00206988426758392,0.035010147595768,-0.0383362005037386,398.574485,2502213872.9587,0.021527012215943,-18.353658,56.495449,169.976306,1599013193.5505,0.0188964285063042,-0.02173927590599,306106544.05217
"2004-06",-0.000366772453081143,5700582118.4856,0.00171458899893917,0.0218079933022937,0.0236891936431099,260.884709,5506425390.1038,-0.0171045816001271,-2.28454499999999,50.292235,-13.299044,2492667708.159,0.0114061525146589,0.0726764886388524,1962332169.68248
"2004-07",-0.000798305624618911,2994596565.1463,0.00181667464652624,0.0289904971037036,0.0273194769753836,244.580391,4127754396.6886,0.0817848361041674,15.322764,63.772927,115.984822,2051249842.0802,0.022702390870212,-0.0172729731768859,1141320058.11871
"2004-08",-0.0016391849852494,4596031354.1321,0.00193968860435234,0.0330805242324816,-0.0125734655113007,417.151703,5970345402.6316,-0.0731530353511466,-1.536266,52.8127,-113.827192,1820033643.58561,-0.0210483019473793,0.0171451494080493,1945482054.55467
"2004-09",-0.00212935759537403,4821143233.6586,0.00217037212057547,-0.0140655784882733,0.019037529073872,493.043932,5306322098.4948,0.0673916732247654,-10.784842,46.631439,9.69448900000003,2044013773.932,0.045102396474536,-0.00356171171665296,1332595162.44368
"2004-10",-0.00263076199011125,2629885589.4676,0.00196798654319186,-0.0599647236913496,0.0425443680117453,212.715339,3377802480.2886,0.0637727401030793,-5.35624,35.077263,-38.694987,555928493.433901,0.0307629323851888,0.0186575771383918,471029889.432499
"2004-11",-0.00356708186353971,6219330667.016,0.00134811426956771,-0.0238501812383765,0.0201265899688684,-156.186417,6973964072.3156,0.0254076398236254,2.911602,41.528091,-73.7024260000001,3928716027.9977,0.0549618467149883,0.0479843744128026,2239792075.67801
"2004-12",-0.00414340201948216,5125158364.8561,0.00116493192002731,0.0507779102297714,0.0216065871798793,451.015161,5828543063.4809,-0.10048514336825,-9.698199,35.607852,121.500699,2314946009.9711,0.0184659213628476,0.0173308133076825,1426653821.15058
"2005-01",-0.00486522903888831,4368180575.3966,0.00154675640509305,0.032162387217699,-0.0024362765989543,463.327727,4312031123.8043,0.114831305564407,17.80583,50.251263,-158.665614,714898357.941801,-0.0137357579021943,0.00923347699669982,942385500.417801
"2005-02",-0.00500742968884904,3850792595.7107,0.00195232922426247,0.0138789011984823,0.0237443322519081,93.0242129999999,3656247710.892,0.0328829526773163,3.936967,20.505511,14.7078979999999,1175781339.0478,-0.0215841701394207,-0.0290201719308631,511842615.723759
"2005-03",-0.004111725136835,4565884562.0298,0.00220884953451228,-0.0071753522280531,-0.0181181076675002,296.115565,4663739644.5434,0.0467129864317332,9.015714,25.567193,61.6145739999999,942615600.975401,0.0662066018599295,0.0241939881903247,625056250.879999
"2005-04",-0.00273053978113513,4451102237.5276,0.00170633760072469,0.0736994176785251,0.107351328980658,156.196641,6235521672.2391,0.0765609884000365,-18.911023,9.311633,120.394028,3082371830.4809,-0.00869550591274604,0.0207800045665675,1873378558.55382
"2005-05",-0.000609477394521996,5160823874.399,0.000650239747218562,-0.0761099642647644,-0.0789582473833454,250.877529,4472712065.9671,-0.0657895678768353,34.252459,5.69555299999999,71.724742,1413825933.3178,-0.043291081415053,-0.0444681121493003,1492341203.83483
"2005-06",0.00162743809811072,1261684721.0123,0.000206532617436084,0.0399751994698683,-0.0513624475467749,298.431734,2693951802.7911,-0.0719230914243047,-2.131494,-4.26594,-42.6194590000001,899389960.126999,-0.00220877144373858,0.0192451639739509,827787786.1392
"2005-07",0.00317403087886792,668586782.0331,8.9137150102836e-05,-0.0442597111297522,-0.010190339217301,336.916196,2862951820.8736,0.128965245912159,-46.398979,-3.57952900000001,-105.540634,-99830709.9652996,-0.0188374593719822,-0.0720920536446575,-61139565.5386105
"2005-08",0.00417476561459518,3545060040.8513,6.82279483619208e-05,-0.00993056931475522,0.0500047740217724,-72.215841,4906733833.0179,0.0413149330992336,15.23004,5.329396,47.624158,1414324593.1464,0.0718124910216208,0.0615907172772288,821567506.902421
"2005-09",0.0049719367510741,2285427925.4821,0.000186811084813554,0.00420054125275038,-0.00673848470428737,7.25779900000043,4348982367.7708,-0.00661908364881052,12.561695,-2.721,-51.408356,1594434235.5359,-0.0276623281542337,0.0352633162680424,1048407749.403
"2005-10",0.0051837686775289,540382954.707298,0.000523866849018839,0.0740045366096516,0.0250786779934894,141.234475,3222789240.289,0.0297053036194586,3.25687400000001,6.76870100000002,-27.1580859999999,-266727643.976501,-0.0144214003784705,-0.0488694613753447,309631782.746603
"2005-11",0.00512656438574144,1505810233.4417,0.0010345686985751,-0.0361893989465535,-0.0868509527030036,229.810783,1605593904.3434,-0.123101621204021,2.45105599999998,8.35582300000002,-51.00411,-325539739.329803,0.0413712331460886,-0.00432796212477645,-216357119.9282
"2005-12",0.00473788807544206,662984109.995598,0.00179193569148839,0.0111963103350725,0.178883695058513,127.066738,345728801.2565,0.109113131929797,1.28437100000001,5.88296600000001,81.661388,-652264972.8202,-0.00979465667466617,0.0617072373192262,-60576073.7897892
"2006-01",0.003899061237435,1658597604.6755,0.00178412156699781,0.00429852500352879,-0.0921727977943253,80.7215080000001,3574560259.4816,0.122287980868997,-16.578029,38.342488,43.433084,1444584066.8395,0.0287966346327015,0.0226813354724511,674304435.15728
"2006-02",0.00297584916257554,419781590.468502,0.00100649984461954,0.10880946413094,0.0261565983469747,188.324503,1503589054.46441,-0.0946647537745163,7.577319,14.861126,34.154874,196560404.540298,0.00306043187280894,-0.0296411727493507,350777374.3936
"2006-03",0.00153213407112718,1559179196.0952,0.000194272630580139,-0.140968957583784,0.00299457079518958,168.300269,3042824260.5341,0.0468729673341182,8.873362,70.906611,2.07249200000001,1589077479.9406,0.0119441971324908,0.0129859059659703,948570113.767601
"2006-04",0.000559404208700709,-698107422.839794,-0.00104074057435088,0.0580189591634794,-0.0274685418480384,321.667015,1344787778.6038,0.067445458314781,-17.407771,35.478447,-126.457632,-1374591143.7734,0.0391686601085455,0.0234480612995725,-659337992.934601
"2006-05",-0.00050249040048711,3905699943.6019,-0.0020702826782516,0.0320343756036345,0.0407345447545511,510.624422,7433118920.6734,-0.013377830878834,-12.844423,52.44616,-23.4198940000001,2877305176.422,0.0722067203205993,0.0733164314179804,1949745486.8699
"2006-06",-0.00102139695777781,3163176537.266,-0.00283181644777442,-0.00845184267472032,0.0257984879805143,434.224008,5844259899.44229,0.0529614643501005,0.155766999999983,24.358887,10.8531590000001,2509448313.4201,-0.0371290013386968,-0.0247694317698431,1155364702.3389
"2006-07",-0.00217108458992787,4309704661.8568,-0.00356030797118023,0.0554812661668047,-0.0108172404527921,147.491393,5098664419.8805,-0.00172016937098182,18.024964,16.884064,-72.992672,1811215449.9362,-0.00427766749330671,0.0109749587624355,2052180980.22448
"2006-08",-0.00228354120929242,3952880461.4728,-0.00382109468452052,-0.0288363472837684,0.0742183924562937,548.899727,4743267195.36981,0.00363097577596009,1.668251,16.319114,102.162563,2222678891.6116,0.0578071570008568,0.037873073880304,1672288007.08005
"2006-09",-0.00167761013361378,3221194618.0782,-0.00350831230600257,-0.0315911783263556,-0.0118051797804253,753.564378,3810978966.9621,-0.106959626137948,6.33725799999998,14.871941,136.199237,1483051576.7713,-0.0432684090221707,-0.0200605347803283,903701901.851002
"2006-10",-0.00122991827764274,6027193944.5497,-0.00201517315192934,0.0318248477702727,-0.00564066418910198,345.955565,6288525219.1129,-0.00220795458044887,48.802267,7.833541,-53.9367370000001,3402296538.5688,0.0475869886673811,0.0253341942435292,2489220255.0084
"2006-11",-0.00066757185104438,4500884535.4045,-0.00137708539758097,-0.0602030324344214,0.0317729789904905,690.444134,6328998139.1491,0.034884732974858,-37.185935,15.529563,108.023839,2653915438.7502,0.0189663316059399,0.0140195170129328,2499494661.9869
"2006-12",-0.0005536166108977,1157713413.459,-0.00147742467690137,0.153157477598485,0.0707422566825953,301.621596,5079600593.5737,0.0199566107541513,337.561409,-3.837366,-80.0475849999999,2461392338.9569,0.0460067164910523,0.0497867309031855,1707969336.03293
"2007-01",-0.000364814290547688,3973244978.2995,-0.00169024582726784,-0.0251542094857008,-0.0104016250238377,837.220548,5419669729.0095,-0.014351925984809,-224.337679,-38.451456,48.676575,2419325058.6956,-0.0624050120097844,-0.015623847128023,2085418514.1664
"2007-02",-4.7827772247433e-05,3763865037.3634,-0.00142900442057681,-0.00756417830915024,0.000723734016540471,233.779366,6499538223.3505,-0.0183531305158783,-118.713679,1.44658799999999,-76.51059,3561031446.7129,0.0423257022410109,-0.00960562258583961,1949027152.5384
"2007-03",0.000379959129724217,3680597085.34351,-0.00087593747276371,-0.0216347976677227,-0.0521088578188166,562.750752,5750998185.3779,0.040170050935416,14.569766,-54.730607,91.843948,4075949143.6463,0.0134583025728929,0.0299821906096937,2071607215.8854
"2007-04",0.00122197556138182,5062221402.5416,-0.000626103474531181,0.0324659582876421,-0.0284285635951281,211.561143,6113063260.80361,0.0689474021299734,146.992395,-5.68037799999999,-15.63726,3030267826.5358,0.0216462301902007,-0.0156030071765618,2006243784.3237
"2007-05",0.00172675877968564,3150379839.0885,-0.000350312207760606,-0.0202049517649413,0.0869185675873412,-139.716925,4681619117.4791,-0.030358952052521,-160.013968,-36.881753,48.134733,2566154645.5161,0.0170032980606622,0.0300644090344551,1428267100.63
"2007-06",0.0017905604355517,3786855163.4114,0.000309900080309955,-0.0352448658859408,-0.0782957042388686,-68.7860209999999,4614543263.61311,0.0444224663522763,26.197625,9.07681700000001,-57.145532,2524709704.7616,0.0146499102651666,0.0193410338930075,1646221270.8672
"2007-07",0.00109478034634614,6792737415.0638,0.00106980226478237,-0.0175514930297175,0.0993154361985708,218.77678,6620245145.1757,-0.0218327193439222,135.688335,-8.27275800000001,70.4490260000001,4789959651.2538,0.0515423528984642,0.0241223955693502,2592774436.9212
"2007-08",2.67432704859072e-05,3681209150.2143,0.00222037928170304,0.0548180630279598,-0.0285956986248089,222.372668,5124146622.8894,0.0356554533958785,25.696601,10.188594,179.426336,2246663454.6949,-0.0437630084194628,-0.0136559267839437,1377980006.1752
"2007-09",-0.000791339987797346,4159533580.7464,0.00322423256271853,-0.00148338508002144,0.0468982248857377,-276.133356,5698317404.7075,0.0897193392055456,-165.223238,25.142343,-111.734592,2529586380.0718,0.0378170001068153,0.0232784842878432,1662782735.796
"2007-10",-0.00124332335448885,8947387683.65871,0.0037636581749021,-0.0258180201242106,0.0372193019899294,-162.302905,8615598702.1354,-0.00148619571457041,-71.108574,46.38031,-47.479841,5431103742.6875,0.0507098451837674,0.0274534474764521,2691281286.6994
"2007-11",-0.00124528176707717,7322695448.9844,0.00401728955006564,0.00523841170643324,0.1025225253536,-176.553402,10690062258.4145,0.0362286756844956,419.75374,2.09904399999999,-182.344473,4733085561.8106,0.00408998507505828,0.0401854542888029,2811516012.667
"2007-12",-0.00112628715881635,6028209997.7019,0.00364803347139553,-0.027087643211777,-0.090711612574519,414.407205,6265186584.0784,0.0800021368365606,-685.788461,23.114129,231.289776,1721659038.4695,-0.00132162126119553,-0.0645593372399019,796632689.897799
"2008-01",-0.00121912774543698,8202539596.70079,0.00297170398605706,0.0137213013082667,0.0287287036244863,188.283591,11311360847.1251,0.00144286137956287,185.8982,25.704065,-72.1086319999999,5006270489.7796,0.0625473574097219,0.074598104041297,2186421486.5219
"2008-02",-0.0015586453573796,6843192943.74751,0.00212972032005077,-0.0738813261423561,0.0253436124843754,930.973527,11778370474.2248,0.0461418160113874,551.570169,25.412927,240.266693,5390598973.0711,0.0103508966672641,0.0505579685216055,3487056716.3647
"2008-03",-0.00208036785023558,6263014250.58279,0.00159072125389437,0.0155555349597023,-0.0297001895583863,313.791682,9428654909.7966,0.0764023834542868,-410.277035,72.737392,-215.64185,1668643291.2999,0.0264726205865997,0.0482558280220395,2186819322.8569
"2008-04",-0.00238798384188244,13253234747.9586,0.00101008522462487,4.31863980132619e-08,-0.0162704168088279,423.302866,14246187970.3758,0.0206039048193191,-84.836502,28.738713,49.837372,9569039238.1387,0.0056615804107918,0.0597877467566902,6042110074.5639
"2008-05",-0.00243911616131842,6988387311.8754,0.000656584107781022,0.00757338201352042,-0.00384024684780795,565.650475,10773671603.9342,0.0733379440305322,105.07139,4.60359699999998,-122.893158,4026126929.117,-0.00576391678643991,-0.0535911909088718,3015958649.982
"2008-06",-0.00357078626025154,9814141243.5399,-0.000127037955688025,0.00576881966351395,0.00409875740597352,705.359959,12772429749.5654,-0.0168984744098497,171.53583,69.545396,123.910403,2673012136.0791,-0.0132385188247799,0.0550774509544719,4080101212.6744
"2008-07",-0.00465071247426974,9733740085.5918,-0.00170985926828005,-0.0283007382831696,0.111376280063156,1131.196626,13720092196.9327,-0.0238783420557922,-277.17215,59.501663,155.812106,6787813366.3853,0.0164152280271309,-0.00520343987851054,4295498747.2106
"2008-08",-0.0059426313337233,4800384461.266,-0.00353819386278786,-0.00661473977969007,-0.152096680333292,981.7775,8259274825.03139,-0.0157579241359622,134.277546,30.303407,-351.246595,1735939782.4753,-0.0697147813868841,-0.0614910245353506,1705685126.8232
